mse,mae,pcc,spcc,seed
3.4777111947992427,1.4021257759102992,0.3994403566480039,0.4209096860592882,0
3.4705822970130398,1.4042436729734635,0.3703664400123884,0.4107305236535387,1
3.624589429982468,1.4141726120771179,0.341186713834001,0.37414811148545557,2
3.9178402027591126,1.4866178021941263,0.3230607690987848,0.3627928186478541,3
3.7875663575227962,1.4627752816352093,0.29933918272665994,0.29484464992906007,4
4.016990975083624,1.517963400311996,0.2830371134070296,0.2990389352983696,5
3.591888382596945,1.4175951419782493,0.3430251369904519,0.38994894449052825,6
3.735782841796648,1.4428468426446246,0.2865138248515455,0.29403529328626493,7
3.611363670962468,1.3995552054412224,0.40415537731073353,0.42265477429133097,8
3.7411474037366625,1.4536587605874376,0.3335224215874889,0.4034886996620389,9
3.808725305061913,1.4679339491273518,0.3063517205573597,0.35160370324833873,10
3.737018902264109,1.422662585498202,0.32452854964414624,0.36806409941349444,11
3.543569863934356,1.4060508857609717,0.34254025702267743,0.40355653695751875,12
3.9523130947668377,1.4917782192835933,0.2934961792887312,0.3244510887320592,13
3.670503270262712,1.4417043928947475,0.3170179852799879,0.36090779817138274,14
4.245700255485627,1.5460669026595422,0.20881325400148953,0.24386929696742482,15
3.6630275959865704,1.4416027021924906,0.3508887680223015,0.3908237008011995,16
3.65559201606581,1.43883999798464,0.3257094205456743,0.3755337596008708,17
3.7601104054935517,1.4493784175258733,0.3136950450287116,0.34841272246352717,18
3.7036077193669064,1.4464790187964338,0.3397033810105554,0.38084582223675345,19
3.9766619107104346,1.484183109692557,0.30470336006334126,0.3261815214749292,20
3.527405092786285,1.4156461443637367,0.3885809448478672,0.42937829899585617,21
3.804192921629245,1.458367897348662,0.30899734398014356,0.34673144846636855,22
3.7359204041660456,1.4729048744550304,0.30912114301237004,0.3487176741757792,23
3.6763676312400775,1.4376291687285927,0.2915577453153217,0.32801999751355054,24
