mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed
0.207669652660466,0.5666666666666667,0.2972972972972973,0.4920221426245523,0.7857142857142857,0.18333333333333332,0.6895486111111112,15.61891646861743,44,228,196,12,0
0.1717997857405781,0.5395833333333333,0.17228464419475656,0.4266906626457188,0.8518518518518519,0.09583333333333334,0.7317881944444445,16.595098747906018,23,236,217,4,1
0.1353384988847028,0.5625,0.4587628865979381,0.5458150097325355,0.6013513513513513,0.37083333333333335,0.6480381944444444,15.769098357738752,89,181,151,59,2
0.3049533664072637,0.6125,0.41509433962264153,0.5626873567272086,0.8461538461538461,0.275,0.7288541666666667,13.966915688282894,66,228,174,12,3
0.23828357790244056,0.5770833333333333,0.3164983164983165,0.5051571522159758,0.8245614035087719,0.19583333333333333,0.7445138888888888,15.243461745814127,47,230,193,10,4
0.0968989707004508,0.5270833333333333,0.19217081850533807,0.42892782456931117,0.6585365853658537,0.1125,0.6513715277777778,17.045644415269983,27,226,213,14,1
0.16509883735155556,0.5791666666666667,0.6313868613138686,0.5705477995889731,0.5616883116883117,0.7208333333333333,0.5937152777777779,15.168370801253467,173,105,67,135,2
0.08183170883849715,0.5375,0.421875,0.5182291666666666,0.5625,0.3375,0.59625,16.67018969246668,81,177,159,63,3
0.137354687435223,0.54375,0.2576271186440678,0.4641519051866956,0.6909090909090909,0.15833333333333333,0.6482725694444444,16.444916858784698,38,223,202,17,4
0.15665959878561245,0.5666666666666667,0.4124293785310734,0.5345975275493651,0.6403508771929824,0.30416666666666664,0.6715625000000001,15.618916468617432,73,199,167,41,5
0.2897727626404076,0.5958333333333333,0.35333333333333333,0.5296969696969697,0.8833333333333333,0.22083333333333333,0.7306597222222222,14.567643244768181,53,233,187,7,2
0.26014579058751075,0.5854166666666667,0.33444816053511706,0.5166945795111288,0.847457627118644,0.20833333333333334,0.7080989583333333,14.94309796757148,50,231,190,9,3
0.22527914925275375,0.5770833333333333,0.3344262295081967,0.5122512826930297,0.7846153846153846,0.2125,0.7305208333333335,15.243461745814127,51,226,189,14,4
0.16012815380508713,0.575,0.48484848484848486,0.5615731785944552,0.6153846153846154,0.4,0.6612152777777778,15.318552690374787,96,180,144,60,5
0.1799571640847443,0.5708333333333333,0.3795180722891566,0.5257462972910751,0.6847826086956522,0.2625,0.6928559027777778,15.468734579496108,63,211,177,29,6
0.25254708425165767,0.625,0.5964125560538116,0.6231090017623143,0.6456310679611651,0.5541666666666667,0.6912673611111111,13.51637002091893,133,167,107,73,3
0.19837301190396803,0.5708333333333333,0.33974358974358976,0.5109211775878443,0.7361111111111112,0.22083333333333333,0.6781597222222222,15.468734579496108,53,221,187,19,4
0.2197132598859151,0.5770833333333333,0.343042071197411,0.515607057104082,0.7681159420289855,0.22083333333333333,0.721701388888889,15.243461745814125,53,224,187,16,5
0.1447372717765444,0.55625,0.3525835866261398,0.5075120785745596,0.651685393258427,0.24166666666666667,0.6929340277777778,15.994371191420733,58,209,182,31,6
0.10904995136125413,0.5458333333333333,0.37714285714285717,0.5098829039812647,0.6,0.275,0.66234375,16.369825914224037,66,196,174,44,7
0.152862529252016,0.5604166666666667,0.3663663663663664,0.514921620184778,0.6559139784946236,0.25416666666666665,0.7045312499999999,15.844189302299412,61,208,179,32,4
0.2084491706140844,0.6041666666666666,0.597457627118644,0.604056682411781,0.6077586206896551,0.5875,0.6111458333333332,14.267279466525538,141,149,99,91,5
0.29402726854185485,0.5958333333333333,0.348993288590604,0.5279709645369939,0.896551724137931,0.21666666666666667,0.7550173611111112,14.567643244768181,52,234,188,6,6
0.10477191136171866,0.5479166666666667,0.43342036553524804,0.5286685883135511,0.5804195804195804,0.3458333333333333,0.6396701388888888,16.294734969663377,83,180,157,60,7
0.199275560132904,0.575,0.36645962732919257,0.523355205514126,0.7195121951219512,0.24583333333333332,0.7173958333333333,15.318552690374787,59,217,181,23,8
0.2696743959581461,0.5979166666666667,0.3873015873015873,0.5440383905500185,0.8133333333333334,0.25416666666666665,0.7147222222222223,14.492552300207517,61,226,179,14,5
0.16941853689292427,0.5625,0.33962264150943394,0.5062599188855581,0.6923076923076923,0.225,0.7226909722222222,15.769098357738752,54,216,186,24,6
0.09356464306436373,0.54375,0.44556962025316454,0.528979500392069,0.567741935483871,0.36666666666666664,0.6857552083333335,16.4449168587847,88,173,152,67,7
0.12060453783110545,0.5333333333333333,0.2,0.43529411764705883,0.7,0.11666666666666667,0.6614930555555555,16.820371581588002,28,228,212,12,8
0.25980762113533157,0.6125,0.48333333333333334,0.5866666666666667,0.725,0.3625,0.7178993055555555,13.966915688282892,87,207,153,33,9
0.1315903389919538,0.525,0.11627906976744186,0.39574637249055855,0.8333333333333334,0.0625,0.7542708333333332,17.120735359830643,15,237,225,3,6
0.21331677966616755,0.5645833333333333,0.2768166089965398,0.48267059958023706,0.8163265306122449,0.16666666666666666,0.7318923611111111,15.69400741317809,40,231,200,9,7
0.3474411464169823,0.66875,0.624113475177305,0.6640120448512223,0.7213114754098361,0.55,0.7303385416666666,11.939460185145057,132,189,108,51,8
0.11916701042916755,0.5354166666666667,0.2229965156794425,0.445822180573748,0.6808510638297872,0.13333333333333333,0.727578125,16.74528063702734,32,225,208,15,9
0.11470786693528089,0.525,0.13636363636363635,0.4043887147335423,0.75,0.075,0.7560069444444444,17.120735359830643,18,234,222,6,10
