mse,mae,pcc,spcc,seed
3.5361665505710644,1.4323910458541986,0.3183476381142133,0.33620382753816336,0
3.2834801570076158,1.4047334932963538,0.32479737061423564,0.3159825750208667,1
3.401894447812644,1.393684644904761,0.3870232577467867,0.4147267037255827,2
3.0509737124872407,1.3302472164888164,0.41072424421049175,0.41807962804898297,3
3.274189172523309,1.41960886528132,0.37468992581584026,0.3403889532272696,4
3.317874766973978,1.419614799005725,0.32166542843587187,0.3587555777465606,5
3.442653244566205,1.4405906032677955,0.3028154378732186,0.3130465720153468,6
3.028082384579539,1.365903614032649,0.41266466091370196,0.3851931646018162,7
3.693071742426798,1.4503114056623019,0.2881425225095484,0.335215694708194,8
3.1811142943886517,1.3985642315769653,0.3943636131611573,0.3848146170786077,9
3.585449657891189,1.4448387632968802,0.2938240103471066,0.25967663625465187,10
3.4178518160938958,1.4147917446242508,0.3541513993679485,0.34475764499669687,11
3.2284086609863563,1.3897743139974135,0.36117994071936166,0.36118162516360103,12
3.166421821731513,1.377319822000452,0.4011386229009982,0.37039737301278786,13
3.300537734016415,1.403510695312825,0.3477137481734188,0.34000698544096836,14
3.3665474268265076,1.4026018835861862,0.3521218425671234,0.3794011770675733,15
3.1360177201500696,1.363644897325311,0.38524188874142784,0.378643957390937,16
3.365941647155268,1.4067865456396278,0.39649727461899875,0.3927182931797485,17
3.37866710136485,1.4073106612685697,0.3799539137224541,0.4054230958946871,18
3.253903679410666,1.373514117810152,0.3734654042996128,0.3870103178903261,19
3.425353940978741,1.4187062844020177,0.3715383121616159,0.36712104176749527,20
3.452838512194366,1.4130065557598548,0.3494288169810204,0.38083539021198387,21
3.1746837715448617,1.3660785697531665,0.3945548986317402,0.3920571638584481,22
3.045588158521299,1.3511510261398663,0.38786678925756757,0.3974706525295032,23
3.2126134771415376,1.3829393722650352,0.3326131440684028,0.3368910723150064,24
