mse,mae,pcc,spcc,seed
10.500464250789456,2.650944702918971,0.2995878295425958,0.2984706329329466,0
7.188568146291928,2.1356859887049353,0.3072624658608025,0.3164481736335912,1
8.419301897550367,2.3926073448705423,0.2901397563335698,0.2891454949823307,2
7.326057719048741,2.1575266787262466,0.2742812222622859,0.2861831705104756,3
7.285479717195223,2.1567446918159052,0.27319191816111743,0.29041689043649355,4
8.24106453077657,2.2891581617471175,0.18888239603737278,0.19271450449308247,5
6.239312118521341,1.9509815663962944,0.2964036204262139,0.2985379737938662,6
7.266111175799225,2.124614452794234,0.2601111735954098,0.26448437383541146,7
7.376606166319115,2.186980717145353,0.30468786593995345,0.3046843986395386,8
7.106642065913342,2.1363442764551084,0.3031402574840409,0.30354095082112303,9
7.299503662436237,2.1418585480864736,0.29679968951875535,0.32734549621714437,10
9.482024080769557,2.476514035527812,0.22278143222306918,0.22994636861740803,11
8.058353120153358,2.3217898804029313,0.2843443066336957,0.28650708005149905,12
10.093754978752356,2.5529349627863995,0.2169738336513131,0.22137208126604618,13
6.824762518722854,1.9313970855127383,0.12731482958566737,0.1527533152756837,14
9.522586666662905,2.5387007716474503,0.25582493512993343,0.2606064381245856,15
10.898902333360097,2.71513508525225,0.24769565301327606,0.25437224569018135,16
8.77883793350509,2.429602276692742,0.3089985451832368,0.3058112357122606,17
7.177711773365626,2.127101601565992,0.26929425237870086,0.28099051672496184,18
6.756290360470345,2.065836940121782,0.3051917546093837,0.3017101772822543,19
6.601343296628359,2.044367951678281,0.29309109992633336,0.29549551369751675,20
7.455772558381333,2.213495861418568,0.30623560405775097,0.30476116722098695,21
10.526702313476623,2.6884576714865833,0.2667972225983305,0.2896474088657185,22
7.217957339934734,2.144625342110712,0.31596917665872093,0.3250062991783323,23
7.924989402880097,2.1994457140639634,0.23665428606713396,0.23800729413902583,24
