mcc,acc,f1,f1_weighted,precision,recall,auroc,seed
-0.012968511819708588,0.5039914848323577,0.669971671388102,0.6689054175130115,0.9978902953586498,0.5042643923240938,0.4187988628287136,0
0.3900189824925752,0.6854709952102181,0.7312414733969986,0.6943667327923828,0.8481012658227848,0.6426858513189448,0.70669324413081,1
0.32977640953623966,0.658861096327834,0.7039260969976905,0.6664709426430827,0.8037974683544303,0.6261298274445357,0.6725815300364673,2
0.3355707812765397,0.6476849387972325,0.7190152801358234,0.6710886171251582,0.8934599156118144,0.6015625,0.6935625663481954,3
0.023285283733008578,0.505055880787653,0.6709129511677282,0.6705570347076851,1.0,0.5047923322683706,0.7523961661341854,4
0.06998607827577945,0.5199574241617881,0.6688693098384728,0.6392021449937948,0.9609704641350211,0.5129504504504504,0.5768635747397882,5
0.08423982950203174,0.5290047897817989,0.664391353811149,0.6184976032927252,0.9240506329113924,0.5186500888099467,0.5698513601944469,6
-0.02027192515432109,0.4981373070782331,0.6466841513675534,0.6035796492597251,0.9103375527426161,0.5014526438117374,0.48173898013371674,7
0.0,0.4954763171899947,0.0,0.6626334519572953,0.0,1.0,0.0,8
0.38577783073729915,0.6774880255455029,0.7337434094903339,0.6919124829672544,0.880801687763713,0.6287650602409639,0.7118416952747469,9
0.2619849137438335,0.6093666844065992,0.6981907894736842,0.6452714508590559,0.8955696202531646,0.5721024258760108,0.6607347572418029,10
0.3988580771374599,0.6950505588078766,0.727790973871734,0.6991901515170998,0.8080168776371308,0.662057044079516,0.704989740876323,11
0.08911740064462269,0.523682810005322,0.672281215671915,0.6445004037069824,0.9683544303797469,0.5148625911385306,0.6011812955692653,12
0.2454405699549801,0.6088344864289515,0.6876328091797705,0.6344649729037732,0.8533755274261603,0.5758007117437722,0.6412758832980464,13
0.20815053423579735,0.6008515167642363,0.6530989824236818,0.6095594277074772,0.7447257383966245,0.5815485996705108,0.6088194126172103,14
0.3656100250607134,0.6663118680149015,0.7272727272727273,0.6831502684815938,0.8818565400843882,0.61880088823094,0.703339838054864,15
-0.030401285919057393,0.48536455561468866,0.5133366884750881,0.4868018588841953,0.5379746835443038,0.49085659287776706,0.4847140107245978,16
0.264479619014096,0.6216072378924961,0.6891123742894621,0.6395504794500853,0.8312236286919831,0.5884988797610157,0.6461012917323596,17
-0.07620873797068559,0.48376796168174563,0.6388682055100521,0.598067581667158,0.9050632911392406,0.4936708860759494,0.4276865068677619,18
0.38077874082730295,0.6902607770090473,0.7015384615384616,0.6905976105071604,0.7215189873417721,0.6826347305389222,0.6908042523846265,19
0.41482753709566117,0.6955827567855242,0.7423423423423423,0.7054332806609527,0.869198312236287,0.6477987421383647,0.7217576906737952,20
0.4352874451214877,0.7136774880255455,0.7420901246404602,0.7169061967317859,0.8164556962025317,0.680140597539543,0.7226613918871804,21
-0.03703304665967537,0.48376796168174563,0.5542279411764706,0.49623875451267035,0.6360759493670886,0.49104234527687296,0.4805442141130909,22
0.42000909510070605,0.6982437466737627,0.7442489851150202,0.7078269274262894,0.870253164556962,0.6501182033096927,0.7242394295236988,23
0.08003269821791353,0.5220862160723789,0.6705796038151137,0.6415140376096559,0.9641350210970464,0.5140607424071991,0.588713539520431,24
