mcc,acc,f1,f1_weighted,precision,recall,auroc,seed
0.19909369539046226,0.5609366684406599,0.2954739538855679,0.6353319015494507,0.18248945147679324,0.7757847533632287,0.6538947921405516,0
0.14614010867642122,0.523682810005322,0.12168792934249265,0.6523974906702733,0.06540084388185655,0.8732394366197183,0.691597594416054,1
0.062155395456313656,0.5061202767429483,0.07385229540918163,0.6463407322263981,0.039029535864978905,0.6851851851851852,0.5930035514967021,2
0.12367840564895695,0.5476317189994678,0.6653543307086615,0.6098758585238692,0.8913502109704642,0.5307788944723618,0.5859469385253795,3
0.09590821901548713,0.5156998403406067,0.1182170542635659,0.6416811782608427,0.06434599156118144,0.7261904761904762,0.616020029181589,4
-0.14078961429168277,0.4310803618946248,0.3437691835481891,0.44203014330303175,0.29535864978902954,0.4111600587371512,0.4267820327074738,5
0.0010131693731468172,0.49654071314529,0.14774774774774774,0.6000721598229593,0.08649789029535865,0.5061728395061729,0.5009023778194813,6
0.10080133938638539,0.5156998403406067,0.111328125,0.64467282343388,0.060126582278481014,0.75,0.6279118136439268,7
0.029715154889717592,0.5130388504523683,0.43830570902394106,0.522411207785102,0.37658227848101267,0.5242290748898678,0.5154534356085398,8
0.04849187859451218,0.5007982969664715,0.032989690721649485,0.6561751869889627,0.016877637130801686,0.7272727272727273,0.6126939834532726,9
0.13864580536454996,0.5226184140500266,0.12144955925563174,0.6508693267080814,0.06540084388185655,0.8493150684931506,0.6793640680228765,10
0.18197144530046022,0.5864821713677488,0.5253512522907758,0.5939470030702174,0.45358649789029537,0.6240928882438317,0.5943993852983864,11
-0.02896039939502119,0.49387972325705165,0.6335260115606937,0.5778115852727401,0.8670886075949367,0.4990892531876138,0.4779929024558759,12
0.12075254667182285,0.5215540180947312,0.133076181292189,0.6441936585994662,0.07278481012658228,0.7752808988764045,0.642109723181219,13
-0.17093794388328437,0.44385311335816924,0.592274678111588,0.5266959448983619,0.8006329113924051,0.469969040247678,0.37702997466929355,14
0.2417873630167752,0.5875465673230442,0.38735177865612647,0.6382176109046026,0.25843881856540085,0.7728706624605678,0.661403320987006,15
0.13311360882698017,0.5210218201170835,0.11591355599214145,0.650833884314784,0.06223628691983123,0.8428571428571429,0.6757127063097212,16
0.03234845427412112,0.49654071314529,0.004210526315789474,0.6624040880529495,0.002109704641350211,1.0,0.7480021310602025,17
-0.008321214165399268,0.4944119212346993,0.04426559356136821,0.6413120614522625,0.023206751054852322,0.4782608695652174,0.4865390545316539,18
0.04872739267861388,0.49973390101117615,0.02286902286902287,0.6590299654549426,0.011603375527426161,0.7857142857142857,0.641650708540789,19
0.06866916802077504,0.5018626929217669,0.029045643153526972,0.6595811934171139,0.014767932489451477,0.875,0.6868290391841116,20
0.14318719804151175,0.5215540180947312,0.11078140454995054,0.6538924829608146,0.05907172995780591,0.8888888888888888,0.6988497307880568,21
0.26207069029138713,0.6295902075572113,0.6624636275460718,0.6328077710702719,0.7204641350210971,0.6131059245960503,0.6333503479189402,22
0.05262324509768131,0.5156998403406067,0.6666666666666666,0.6381768181187526,0.959915611814346,0.510662177328844,0.5594548000046282,23
0.08625335228849329,0.5268759978712081,0.2683127572016461,0.5961176679050153,0.1719409282700422,0.6104868913857678,0.5617570933355638,24
