mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed
-0.542874397634612,0.22916666666666666,0.2540322580645161,0.22830923248053392,0.24609375,0.2625,0.16878472222222218,27.783649487444464,63,47,177,193,0
-0.2414906122349205,0.4041666666666667,0.5431309904153354,0.3434217826328174,0.44041450777202074,0.7083333333333334,0.234140625,21.476010144348965,170,24,70,216,1
-0.3064314611534126,0.3958333333333333,0.5579268292682927,0.30198973042362004,0.43990384615384615,0.7625,0.11383680555555556,21.776373922591613,183,7,57,233,2
-0.3331671689259959,0.3541666666666667,0.4798657718120805,0.3141087100818645,0.40168539325842695,0.5958333333333333,0.18776041666666665,23.278192813804825,143,27,97,213,3
-0.4137579632755279,0.325,0.46710526315789475,0.27332535885167464,0.3858695652173913,0.5916666666666667,0.0834548611111111,24.329466037654075,142,14,98,226,4
-0.4639132579219491,0.28958333333333336,0.41308089500860584,0.25667237362567497,0.3519061583577713,0.5,0.13001736111111112,25.606012095185303,120,19,120,221,1
-0.6541723452706995,0.17291666666666666,0.17463617463617465,0.17291307687967397,0.17427385892116182,0.175,0.11125,29.811104990582304,42,41,198,199,2
-0.43705343225240734,0.30625,0.4365482233502538,0.26705459948000493,0.36752136752136755,0.5375,0.09498263888888889,25.005284538700018,129,18,111,222,3
-0.520702281190356,0.24583333333333332,0.31954887218045114,0.2368772398285433,0.2910958904109589,0.3541666666666667,0.15748263888888892,27.182921930959182,85,33,155,207,4
-0.44732539424229856,0.29583333333333334,0.41522491349480967,0.265204079784054,0.35502958579881655,0.5,0.09487847222222223,25.380739261503322,120,22,120,218,5
-0.3162777420302267,0.3770833333333333,0.526148969889065,0.30866719011170574,0.42455242966751916,0.6916666666666667,0.13826388888888888,22.452192423637555,166,15,74,225,2
-0.5815790732295568,0.21666666666666667,0.11737089201877934,0.2066255209157567,0.13440860215053763,0.10416666666666667,0.1668923611111111,28.234195154808432,25,79,215,161,3
-0.2855258677179996,0.40625,0.5688350983358548,0.30782892040538556,0.44655581947743467,0.7833333333333333,0.09501736111111111,21.400919199788305,188,7,52,233,4
-0.6013377943029549,0.2,0.1724137931034483,0.19911012235817574,0.17857142857142858,0.16666666666666666,0.1342795138888889,28.834922711293714,40,56,200,184,5
-0.5583683154012485,0.23125,0.3229357798165138,0.21688957665524486,0.28852459016393445,0.36666666666666664,0.09562499999999999,27.708558542883804,88,23,152,217,6
-0.4580002892153306,0.28125,0.3738656987295826,0.2651724581667473,0.3311897106109325,0.42916666666666664,0.17092881944444444,25.90637587342795,103,32,137,208,3
-0.10721125348377948,0.46875,0.10526315789473684,0.3637426900584796,0.3333333333333333,0.0625,0.21720486111111115,19.148190862968484,15,210,225,30,4
-0.4375949744936836,0.28125,0.2736842105263158,0.2811720021703744,0.2765957446808511,0.2708333333333333,0.21975694444444444,25.906375873427944,65,70,175,170,5
-0.37086230808302273,0.3145833333333333,0.3188405797101449,0.31455655819888795,0.3168724279835391,0.32083333333333336,0.28088541666666667,24.704920760457373,77,74,163,166,6
-0.4306466575274066,0.3125,0.44816053511705684,0.26827916258615275,0.3743016759776536,0.5583333333333333,0.09041666666666666,24.780011705018037,134,16,106,224,7
-0.3615633481212703,0.3645833333333333,0.5226917057902973,0.286267971275211,0.41854636591478694,0.6958333333333333,0.11002604166666666,22.90273809100152,167,8,73,232,4
-0.49624116257724366,0.2708333333333333,0.3881118881118881,0.2430250162208925,0.33433734939759036,0.4625,0.14121527777777776,26.28183059623125,111,19,129,221,5
-0.1687315927866286,0.44583333333333336,0.10135135135135136,0.35037447085639856,0.26785714285714285,0.0625,0.28784722222222225,19.97419125313575,15,199,225,41,6
-0.5893497366072156,0.20625,0.1735357917570499,0.20500436882441672,0.18099547511312217,0.16666666666666666,0.12864583333333332,28.609649877611734,40,59,200,181,7
-0.5746033630263349,0.21875,0.29111531190926276,0.21052285317040867,0.2664359861591695,0.32083333333333336,0.10887152777777778,28.159104210247772,77,28,163,212,8
-0.4618802153517006,0.3,0.06666666666666667,0.2533333333333333,0.1,0.05,0.14640625000000002,25.230557372382002,12,132,228,108,5
-0.5263905395545002,0.24791666666666667,0.3424408014571949,0.23204765133686997,0.3042071197411003,0.39166666666666666,0.10656249999999999,27.107830986398522,94,25,146,215,6
-0.3972360153788916,0.3375,0.07017543859649122,0.2778061659001874,0.11764705882352941,0.05,0.18201388888888886,23.87892037029011,12,150,228,90,7
-0.5181259509160302,0.24166666666666667,0.21212121212121213,0.24059875867104782,0.22072072072072071,0.20416666666666666,0.16711805555555556,27.333103820080503,49,67,191,173,8
