mcc,acc,f1,f1_weighted,precision,recall,auroc,seed
0.4159996317877742,0.707823310271421,0.7056300268096515,0.7078592277501927,0.6940928270042194,0.7175572519083969,0.7080509752265478,0
0.39330564350023905,0.6966471527408196,0.698093220338983,0.6966409663553729,0.6951476793248945,0.701063829787234,0.6966448009426053,1
0.3974705630580682,0.6987759446514104,0.7027310924369747,0.698793011092772,0.7056962025316456,0.6997907949790795,0.6987578026899731,2
0.3932715775532732,0.6966471527408196,0.6987315010570825,0.6966426846844075,0.6972573839662447,0.7002118644067796,0.6966299963745128,3
0.39754549262395844,0.6987759446514104,0.7005291005291006,0.6987703135297476,0.6983122362869199,0.70276008492569,0.6987653146079892,4
0.36038400055963543,0.6801490154337414,0.6804891015417331,0.6801462976438533,0.6751054852320675,0.6859592711682744,0.6801889379097187,5
0.4189170970437159,0.7094199042043641,0.7098831030818279,0.7094164474963233,0.7046413502109705,0.715203426124197,0.7094535649139504,6
0.3883979469400345,0.6939861628525812,0.6910263299301451,0.6940407723160948,0.6782700421940928,0.7042716319824753,0.6942683211672211,7
0.39021491341373327,0.6950505588078766,0.6950505588078766,0.6950505588078766,0.6888185654008439,0.7013963480128894,0.6951074567068667,8
0.40088763607376665,0.7003725385843533,0.7000532765050612,0.7003757634538411,0.6930379746835443,0.7072120559741658,0.7004481332502408,9
0.407196124416718,0.7035657264502395,0.7041954328199681,0.7035613604860761,0.6993670886075949,0.7090909090909091,0.7035920647149462,10
0.4061688473715339,0.7030335284725918,0.7031914893617022,0.7030321826929188,0.6972573839662447,0.7092274678111588,0.7030825829024114,11
0.39126621921489113,0.6955827567855242,0.6957446808510638,0.6955813772407698,0.689873417721519,0.7017167381974249,0.69563133636376,12
0.4139114614900211,0.7067589143161256,0.7042404723564144,0.7068027710890389,0.6919831223628692,0.7169398907103826,0.7070176631975149,13
0.41781806716332065,0.7088877062267164,0.709814323607427,0.7088822642666589,0.7056962025316456,0.7139807897545357,0.7089012229027456,14
0.4113125851489747,0.7056945183608302,0.7094062007356805,0.7057085247094146,0.7120253164556962,0.7068062827225131,0.7056758686339839,15
0.4042296709237977,0.7019691325172964,0.7002141327623126,0.7019951325136665,0.689873417721519,0.7108695652173913,0.7021501110758488,16
0.4187626374212739,0.7094199042043641,0.7132352941176471,0.7094363675912607,0.7162447257383966,0.7102510460251046,0.7094050463061601,17
0.3507099878842192,0.6753592336349122,0.6772486772486772,0.6753531647582084,0.6751054852320675,0.6794055201698513,0.6753484377796962,18
0.3955241129739319,0.697711548696115,0.6978723404255319,0.6977101787985268,0.6919831223628692,0.703862660944206,0.6977602639462318,19
0.4145765852565909,0.7072911122937733,0.708994708994709,0.7072856403557617,0.7067510548523207,0.7112526539278131,0.7072805425455502,20
0.4007020199666984,0.7003725385843533,0.7029023746701847,0.700371180647646,0.7025316455696202,0.7032734952481521,0.7003491939760074,21
0.37627460875327573,0.6881319850984566,0.6896186440677966,0.6881256250600851,0.6867088607594937,0.6925531914893617,0.6881296308884508,22
0.4307911296706314,0.7152740819584885,0.7140566541956174,0.7152902111021409,0.7046413502109705,0.723726977248104,0.7154199739797006,23
0.37511148004794265,0.6875997871208089,0.6918635170603674,0.6876204960088046,0.6951476793248945,0.6886102403343782,0.6875806082366034,24
