mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed
0.05287010571454294,0.525,0.5913978494623656,0.512116835178944,0.5188679245283019,0.6875,0.5191666666666667,17.120735359830643,165,87,75,153,0
0.19639882143651444,0.5791666666666667,0.40236686390532544,0.5388040107307978,0.6938775510204082,0.2833333333333333,0.6230555555555556,15.168370801253465,68,210,172,30,1
0.017914359097500467,0.5083333333333333,0.5845070422535211,0.4912331129634952,0.5060975609756098,0.6916666666666667,0.48199652777777774,17.721462916315932,166,78,74,162,2
-0.021244690154922582,0.4895833333333333,0.4341801385681293,0.48464225144725254,0.48704663212435234,0.39166666666666666,0.4407291666666666,18.397281417361874,94,141,146,99,3
0.12552466005144347,0.5604166666666667,0.491566265060241,0.5522051508787444,0.5828571428571429,0.425,0.6114583333333332,15.844189302299412,102,167,138,73,4
0.17292861596651865,0.5833333333333334,0.5192307692307693,0.57579185520362,0.6136363636363636,0.45,0.57296875,15.018188912132143,108,172,132,68,1
0.10918973664711008,0.5541666666666667,0.5244444444444445,0.5524183006535949,0.5619047619047619,0.49166666666666664,0.5552430555555555,16.069462135981393,118,148,122,92,2
0.037502930030867465,0.51875,0.5217391304347826,0.5187312004375171,0.5185185185185185,0.525,0.5068055555555555,17.346008193512628,126,123,114,117,3
0.10464832164714172,0.5520833333333334,0.5725646123260437,0.5510525468632407,0.5475285171102662,0.6,0.5462152777777778,16.144553080542057,144,121,96,119,4
0.06672461249826392,0.5333333333333333,0.5234042553191489,0.5331306990881458,0.5347826086956522,0.5125,0.5205381944444444,16.820371581588002,123,133,117,107,5
0.11125309168362604,0.5458333333333333,0.36627906976744184,0.506191482935669,0.6057692307692307,0.2625,0.5528645833333332,16.369825914224037,63,199,177,41,2
0.07509392614826382,0.5375,0.5256410256410257,0.5372107567229519,0.5394736842105263,0.5125,0.5378645833333333,16.670189692466682,123,135,117,105,3
0.06334190618477255,0.53125,0.5664739884393064,0.5281349534033267,0.5268817204301075,0.6125,0.5438368055555556,16.895462526148663,147,108,93,132,4
-0.07151257646253183,0.46458333333333335,0.49902534113060426,0.4620406347711186,0.46886446886446886,0.5333333333333333,0.4503645833333333,19.298372752089804,128,95,112,145,5
-0.024261841485619263,0.4895833333333333,0.593698175787728,0.4537118329919032,0.4931129476584022,0.7458333333333333,0.48083333333333333,18.397281417361874,179,56,61,184,6
0.026207120918047958,0.5125,0.5760869565217391,0.5012787723785166,0.5096153846153846,0.6625,0.5349305555555556,17.571281027194612,159,87,81,153,3
0.09699289731800848,0.5479166666666667,0.510158013544018,0.5452144032903843,0.5566502463054187,0.4708333333333333,0.5576388888888889,16.294734969663377,113,150,127,90,4
0.05907856705491834,0.5291666666666667,0.48868778280542985,0.5261971732559967,0.5346534653465347,0.45,0.5478298611111111,16.970553470709323,108,146,132,94,5
0.10172414213090172,0.55,0.5045871559633027,0.5461867077526438,0.5612244897959183,0.4583333333333333,0.5744097222222222,16.219644025102717,110,154,130,86,6
0.0418765756358005,0.5208333333333334,0.4956140350877193,0.5196324143692564,0.5231481481481481,0.4708333333333333,0.5186111111111111,17.270917248951967,113,137,127,103,7
0.0,0.5,0.5862068965517241,0.47731397459165154,0.5,0.7083333333333334,0.5059548611111111,18.021826694558573,170,70,70,170,4
0.17176777490249423,0.5854166666666667,0.5626373626373626,0.5842889783483843,0.5953488372093023,0.5333333333333333,0.5952777777777778,14.943097967571482,128,153,112,87,5
0.1404605215616289,0.5520833333333334,0.32601880877742945,0.495302696120384,0.6582278481012658,0.21666666666666667,0.58265625,16.144553080542053,52,213,188,27,6
