mse,mae,pcc,spcc,seed
3.458629240692459,1.4497418902751005,0.3068305225124931,0.30879312369122963,0
3.4123800202863888,1.4205804903816022,0.3432886744510817,0.3366621664437697,1
3.4183940466744116,1.4313596354036813,0.3333654857476611,0.321255534453384,2
3.439989813625658,1.4224208099982294,0.297707468228712,0.2684903498633808,3
3.558021402856184,1.463759447969418,0.2950179512300994,0.30863628461325154,4
3.4393879012794937,1.4317334899731735,0.3050893742597863,0.27673403430532373,5
3.239312636640395,1.3966130776489494,0.30267845973153573,0.3186556835249361,6
3.352244676138683,1.4266883366566065,0.37686232533380953,0.35712918049074843,7
3.2107036369514574,1.379862517853757,0.41974804099014307,0.43691880856531906,8
3.3209606558171396,1.4093344716558462,0.350095441103304,0.3973967489384635,9
3.2317515320868777,1.394923739081866,0.3611280100983979,0.36181267845963205,10
3.583974977212904,1.438578445519129,0.3145435338397982,0.281811501794028,11
3.334864693658818,1.4213820760381823,0.3079916988565812,0.3144691019493239,12
3.2165648928843065,1.3642590702227975,0.34318104943000305,0.3557154770015387,13
3.2856482855083997,1.386568290098401,0.3486945014089558,0.3624164990728333,14
3.3497536889876405,1.4270581473569524,0.3091787610424269,0.2889784443897945,15
3.185015323993154,1.3917836367324175,0.36690837004744614,0.3760750480351084,16
3.3566442140841826,1.4039556107663058,0.34071505472457053,0.3537564993489284,17
3.5073132344879214,1.4334692254314425,0.31734061040188993,0.28492341859890946,18
3.9283868045973533,1.528812617213205,0.24169341266869604,0.2576583082228232,19
3.6698269301192252,1.4875130503401488,0.291197496664127,0.27539404371544746,20
3.3168216368062753,1.3929444369695434,0.3775728841136966,0.3994889297097881,21
3.3337893177300146,1.3978526900261845,0.35733786132702217,0.36122791045481173,22
3.34473659045663,1.4444458887036866,0.33083373924352577,0.33905843850200695,23
2.981895277541527,1.354455686403631,0.3916898108318728,0.39074197035856534,24
