mse,mae,pcc,spcc,seed
3.088286550330999,1.4108721852390993,0.390067291269371,0.3796222408537745,0
3.3753212035106817,1.421202422066515,0.35136638867969994,0.3859453125795373,1
3.192205676547598,1.4023745738523559,0.37563351294110947,0.41391057822199634,2
3.1840778250735786,1.423619503817396,0.3705156327684387,0.3672622955793355,3
3.4489558714393196,1.462941785187003,0.2974426505817295,0.33757220892296896,4
3.406347139949932,1.4302292180379967,0.2741205697543486,0.2901986664291973,5
3.654615818450108,1.4720882934975639,0.34596665094898793,0.36430154737873155,6
3.6127919412185534,1.4685267577236243,0.2587125472109608,0.31673855291518666,7
3.4402678784958765,1.4482689944922302,0.3206354162917143,0.3890905744284274,8
3.246282296193101,1.414105553677884,0.34497645037222324,0.3801497433762475,9
3.449749980767062,1.4290755865672753,0.3724209401086718,0.34935167695352914,10
3.3525500987920975,1.4082766585347268,0.36032737890909106,0.3967265662622518,11
3.2079829908725976,1.409566128606339,0.3416184602396143,0.3880393853591759,12
3.168439102323919,1.4112720300458608,0.3384343002106463,0.3601850074810155,13
3.3994727219098784,1.4103786138576202,0.37294593740189785,0.38163146429150047,14
3.8537502958060426,1.5025241996692018,0.3228648277436738,0.31417444171765074,15
3.6587354783102644,1.5325153532530733,0.44123666927000144,0.4578151743403219,16
3.3279285366955698,1.4135599286823959,0.36804749456567853,0.40920211315331795,17
3.4081574899959413,1.4353875959484723,0.32541087803114066,0.37826667160559807,18
3.140064926608504,1.4057238678102164,0.41002510603827513,0.40275670573617317,19
3.2771579141217457,1.4319989987221793,0.3462565624280226,0.36636823492103326,20
3.0532356896094623,1.3817766869302999,0.39957478320071005,0.40726180174725124,21
3.498755108953775,1.4389473318489163,0.2952052809783924,0.3268062191430324,22
3.197186257465622,1.4008912550792068,0.3416518285423886,0.3753074946891037,23
3.487749710417093,1.4549379797022468,0.31631178776131125,0.3736560750900254,24
