mcc,acc,f1,f1_weighted,precision,recall,auroc,seed
0.07480420132068764,0.5039914848323577,0.0411522633744856,0.6574959502404961,0.02109704641350211,0.8333333333333334,0.6665318957771789,0
0.14346728251233967,0.5284725918041512,0.15619047619047619,0.6447763842004469,0.08649789029535865,0.803921568627451,0.6582916790801858,1
0.02466546198483845,0.5109100585417775,0.44804804804804804,0.5178480061882427,0.39345991561181437,0.5202231520223152,0.5126933316049614,2
0.192710808135848,0.5784992017030335,0.42525399129172714,0.6118525710278472,0.3090717299578059,0.6813953488372093,0.6146797310093569,3
-0.069774831996057,0.4667376263970197,0.3183673469387755,0.49436251234510187,0.2468354430379747,0.4482758620689655,0.46105760678982544,4
0.07764833558042863,0.5215540180947312,0.2309666381522669,0.603151942087845,0.14240506329113925,0.6108597285067874,0.56025495472384,5
0.031055766708781834,0.5130388504523683,0.6524876566654007,0.604393312833706,0.9061181434599156,0.5097922848664689,0.5255146991342654,6
0.08741501289286452,0.5380521554018095,0.4228723404255319,0.5580834275715969,0.33544303797468356,0.5719424460431655,0.5478759849263446,7
0.1274057359068513,0.5188930282064929,0.1067193675889328,0.6515811257978704,0.056962025316455694,0.84375,0.6755940082644628,8
0.16353167326989884,0.5816923895689197,0.6077844311377245,0.583298969095391,0.6424050632911392,0.5767045454545454,0.5823984452667624,9
0.10622709761058052,0.545502927088877,0.41825613079019075,0.5692852977508149,0.32383966244725737,0.5903846153846154,0.5593571347710421,10
0.11459724411759992,0.5215540180947312,0.1413562559694365,0.6406200085205429,0.07805907172995781,0.7474747474747475,0.6282317557598456,11
0.14211899916194787,0.5284725918041512,0.15779467680608364,0.6440868417148566,0.08755274261603375,0.7980769230769231,0.6553764897074756,12
0.16760492756991538,0.5715806279936136,0.44136016655100624,0.5971526219324942,0.33544303797468356,0.6450304259634888,0.595242485709017,13
0.16961264800139145,0.5311335816923896,0.14714424007744434,0.6527419493304438,0.08016877637130802,0.8941176470588236,0.70402649354056,14
0.052387967982100325,0.5119744544970729,0.19064430714916153,0.6053744173261991,0.11392405063291139,0.5837837837837838,0.5439580075943713,15
0.22399536954262925,0.5965939329430548,0.47506925207756234,0.6203316839159168,0.3618143459915612,0.6915322580645161,0.6270387248384763,16
-0.2368978234284326,0.38903672166045766,0.47435897435897434,0.4046484171986869,0.5464135021097046,0.4190938511326861,0.37517678559744727,17
-0.0894462192544375,0.4635444385311336,0.20253164556962025,0.5296872152559438,0.1350210970464135,0.4050632911392405,0.4402155867084558,18
0.24942207679970835,0.623203831825439,0.600451467268623,0.6246244225631254,0.5611814345991561,0.6456310679611651,0.625659135876317,19
0.25225342710532006,0.6194784459819053,0.5578231292517006,0.627512931440909,0.4757383966244726,0.6741405082212257,0.6316983532841666,20
-0.05814036965945408,0.4768493879723257,0.18151540383014156,0.5571220195635725,0.1149789029535865,0.4308300395256917,0.4574199398120463,21
0.08046334664930158,0.5311335816923896,0.6565302144249513,0.6014523975331975,0.8881856540084389,0.520717377860235,0.5580686125942396,22
0.057800050134942424,0.50345928685471,0.0508646998982706,0.6523669833920899,0.026371308016877638,0.7142857142857143,0.6068717074682368,23
-0.05951024436473829,0.4736562001064396,0.5530953456845911,0.4899553646037043,0.6455696202531646,0.48379446640316204,0.4682815980224279,24
