mse,mae,pcc,spcc,seed
4.473305726811427,1.6305544809124235,0.19682152459624513,0.18470096006230408,0
4.308973017773208,1.6039237413158516,0.21456704915846553,0.22075013045037464,1
3.7035649648528457,1.489212846727474,0.3117293159966223,0.3188316449590491,2
4.616377650254499,1.665357323946366,0.216099424948608,0.18000825365608109,3
4.6020404326260635,1.6509600800184498,0.12829852934511196,0.08817657290175787,4
4.3763385263992305,1.604200583601209,0.19240903553970215,0.16874001192679794,5
4.31454622690669,1.6086629317344596,0.2508122166859942,0.24414475112270687,6
4.382007169623804,1.615999767754684,0.192486886526904,0.18842464257320204,7
3.944139668269379,1.55079068947041,0.2868940321347021,0.2652107514822984,8
3.940026304160863,1.5267390868203232,0.253326771776684,0.24726708662976518,9
4.4443190014685605,1.6258999785663337,0.22377788790686573,0.2212120834678819,10
4.663024487375427,1.6618171996501085,0.16878826889814477,0.12545290419688007,11
4.030193460511935,1.5474618040508794,0.23788604813708786,0.21585787291073869,12
3.533568794871018,1.4544682695076216,0.3514636976717429,0.3802505208596105,13
3.7760867264901146,1.509477480441425,0.2379049837850049,0.21131353916951684,14
4.61464828740203,1.6628221064390198,0.21570717671320494,0.17831420145825438,15
3.9578217310209487,1.5453081878947013,0.26278720637241215,0.24855822062233168,16
4.643830423905219,1.6752611047129589,0.23149350773550278,0.18802845837694337,17
4.125880108567495,1.5559881541253928,0.26369392212546383,0.27419975563151894,18
3.9578594823760413,1.5413866781020278,0.25527513043820793,0.24372454896100929,19
3.885677457919234,1.5046239349058108,0.2886472901641849,0.277573718608269,20
3.7809957033586197,1.5030950552216218,0.2717353665006701,0.27231670224771504,21
4.614327179217378,1.6637857285586464,0.1983912731900571,0.1739269945937357,22
4.365080762230123,1.6160614530464767,0.2738341854244194,0.29016676437512645,23
3.7008357116110044,1.4792184014171088,0.3059942017915491,0.31242154179046067,24
