mse,mae,pcc,spcc,seed
3.2776626577147407,1.381820756154511,0.3875060960286624,0.39135507777620643,0
3.820416127524243,1.5225525995583689,0.37965865826730216,0.3820057275460583,1
3.4842011411109386,1.4416606039403268,0.36492636255028327,0.39095889033397907,2
4.094210498744077,1.5570337595838417,0.26438882241945494,0.3287691342821863,3
5.216310626511327,1.795668335478557,0.28104391740357615,0.24782164247417326,4
4.976750364610846,1.7267599421143969,0.2815694052395363,0.26488598555947945,5
3.5651729481730268,1.4501135971120795,0.28533196384271825,0.33113077058795054,6
3.8987655925088363,1.5138272336632028,0.28869647743506327,0.28277480256846904,7
3.5779840110051655,1.4871744545890317,0.3776796763670917,0.4172224140183569,8
3.996214367111857,1.544483070787283,0.32809835178717217,0.3092953430354815,9
4.1201287882574,1.5702585769928465,0.2711402659757294,0.31520358647279945,10
4.502067540484774,1.6304502706337929,0.31596159749933617,0.2985796511844621,11
3.7093313981805816,1.4686553314397923,0.33842231494468455,0.34188956044968255,12
4.2415679380072575,1.601721594838446,0.3110097301631165,0.2791339185384817,13
3.3726181918131286,1.408795742569714,0.26707550480182185,0.28293103285730203,14
4.943657740204247,1.7234032771473775,0.27826379425516873,0.2767042681845617,15
3.406784995638263,1.4229562701435519,0.39080618435697095,0.40095673094406764,16
3.837755238773528,1.5039860739015145,0.3613204417311995,0.3572548991439299,17
5.287822812758882,1.8364596834413847,0.27856701761975355,0.28757888395008363,18
4.327112174733052,1.6154784873261891,0.3514519861230346,0.34532595339759103,19
3.674095970654316,1.4974204910205335,0.38442553953372793,0.3661133360958054,20
4.175120118104517,1.5613045896851634,0.40604866023074615,0.4175595661646602,21
4.985973383337524,1.7685569836850228,0.3476720528709857,0.3294447853876278,22
3.5722752542085967,1.4445928006285278,0.39365090063901637,0.4270285582682968,23
3.565634820845533,1.4555015727811909,0.40499300227985535,0.40514442098497044,24
