mse,mae,pcc,spcc,seed
4.98112311962452,1.7154244005280666,0.30992048721045135,0.296734818667086,0
4.442431518128081,1.5863232143870178,0.3483115824730153,0.35616416832126724,1
3.8468007326925595,1.5073612262060678,0.3387402476073611,0.342203297197345,2
5.362062393603814,1.7497323612837297,0.2554999125283088,0.24770008332541016,3
4.861774903728747,1.6836231962409978,0.26262715027911354,0.29394510907699617,4
4.912234720970911,1.6855722313092132,0.2821472467227497,0.28908736002331636,5
4.402252183892047,1.613961813849838,0.28964936543087655,0.32353653871694116,6
4.418949398458537,1.6050617896686687,0.2894086703152935,0.310277803758777,7
4.096262502120061,1.5584981576219306,0.4101204553388404,0.4060594252175678,8
4.425771710995281,1.6084357235805065,0.34332785525077947,0.37312053515165144,9
4.452968209240797,1.6155699117967326,0.29415091111307207,0.3185838026275769,10
4.551328214338716,1.6342047679905938,0.30753862033016793,0.30950961443229896,11
4.6382675947952245,1.6495555037276861,0.29974878430886287,0.3020628317689827,12
4.693539582339267,1.6538859656269915,0.332179246545376,0.3415193269857687,13
4.6107873109231745,1.6305796448514203,0.3180198533945891,0.3253554534849507,14
4.2353540824137745,1.5620449175885072,0.290286922386348,0.30148350927747264,15
4.619856050698954,1.6119696372332146,0.35599786933686184,0.3759860954515329,16
4.680296163662409,1.63520767367503,0.350157438252786,0.4176472106865295,17
4.906346873794642,1.6548087281345614,0.2695889402151543,0.27679562302269456,18
4.114538509533019,1.5473134562316864,0.3305591086256209,0.33115513977853983,19
4.57224148720564,1.612728041578819,0.26413930452569556,0.2762601871947694,20
4.451152316697511,1.6016959116385232,0.29363426489294164,0.31083360662840237,21
4.417802595382096,1.597667771613251,0.24746121592401354,0.25467059997192143,22
3.9912612018222178,1.4969710468226254,0.3258108164783915,0.3870676834454986,23
4.425923027619979,1.5941586088555837,0.328362607260964,0.3718868712960941,24
