mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed
-0.08247860988423225,0.49324324324324326,0.6606334841628959,0.33031674208144796,0.4965986394557823,0.9864864864864865,0.46510023537050565,18.265364893133686,219,0,3,222,0
-0.08247860988423225,0.49324324324324326,0.6606334841628959,0.33031674208144796,0.4965986394557823,0.9864864864864865,0.4686105023942862,18.265364893133686,219,0,3,222,1
-0.08247860988423225,0.49324324324324326,0.6606334841628959,0.33031674208144796,0.4965986394557823,0.9864864864864865,0.46881340800259724,18.265364893133686,219,0,3,222,2
-0.09534625892455924,0.49099099099099097,0.6586102719033232,0.32930513595166155,0.4954545454545455,0.9819819819819819,0.4662567973378784,18.346544292658727,218,0,4,222,3
-0.08247860988423225,0.49324324324324326,0.6606334841628959,0.33031674208144796,0.4965986394557823,0.9864864864864865,0.4655263371479587,18.265364893133686,219,0,3,222,4
0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.4649987825663501,0.0,222,0,0,222,1
-0.08247860988423225,0.49324324324324326,0.6606334841628959,0.33031674208144796,0.4965986394557823,0.9864864864864865,0.46925980034088144,18.265364893133686,219,0,3,222,2
-0.06726727939963124,0.4954954954954955,0.6626506024096386,0.33132530120481923,0.497737556561086,0.990990990990991,0.4622595568541515,18.18418549360865,220,0,2,222,3
-0.08247860988423225,0.49324324324324326,0.6606334841628959,0.33031674208144796,0.4965986394557823,0.9864864864864865,0.4710656602548494,18.265364893133686,219,0,3,222,4
-0.08247860988423225,0.49324324324324326,0.6606334841628959,0.33031674208144796,0.4965986394557823,0.9864864864864865,0.4727091956821687,18.265364893133686,219,0,3,222,5
0.09438069750537874,0.5337837837837838,0.654424040066778,0.46908053214411566,0.519893899204244,0.8828828828828829,0.5161411411411412,16.80413570168299,196,41,26,181,2
0.09960238411119947,0.5225225225225225,0.6697819314641744,0.40399665678899777,0.5119047619047619,0.9684684684684685,0.4766049833617401,17.210032699308183,215,17,7,205,3
0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.47449476503530563,0.0,222,0,0,222,4
0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.504200146092038,0.0,222,0,0,222,5
-0.07441948583666783,0.47072072072072074,0.5955249569707401,0.41502632213357854,0.4818941504178273,0.7792792792792793,0.4793949354760166,19.077158888384073,173,36,49,186,6
-0.06726727939963124,0.4954954954954955,0.6626506024096386,0.33132530120481923,0.497737556561086,0.990990990990991,0.4718164110056002,18.18418549360865,220,0,2,222,3
0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.4599870140410682,0.0,222,0,0,222,4
-0.08247860988423225,0.49324324324324326,0.6606334841628959,0.33031674208144796,0.4965986394557823,0.9864864864864865,0.4701931661391121,18.265364893133686,219,0,3,222,5
-0.09534625892455924,0.49099099099099097,0.6586102719033232,0.32930513595166155,0.4954545454545455,0.9819819819819819,0.46974677380082785,18.346544292658727,218,0,4,222,6
-0.08247860988423225,0.49324324324324326,0.6606334841628959,0.33031674208144796,0.4965986394557823,0.9864864864864865,0.4682655628601574,18.265364893133686,219,0,3,222,7
0.03836941488383407,0.509009009009009,0.659375,0.39017137096774196,0.5047846889952153,0.9504504504504504,0.4769600681762844,17.697109096458416,211,15,11,207,4
0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.40708952195438686,0.0,222,0,0,222,5
0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.518403538673809,0.0,222,0,0,222,6
