mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.48106364464506657,0.0,948,0,0,931,0
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.4907419996646227,0.0,948,0,0,931,1
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.437939332961699,0.0,948,0,0,931,2
-0.14541955128075248,0.46726982437466735,0.6291218969988884,0.34454346524600865,0.48486579097658483,0.8955696202531646,0.5383576481891891,19.201541800162993,849,29,99,902,3
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.4501602106532153,0.0,948,0,0,931,4
-0.018354927285807853,0.50345928685471,0.6692662176533144,0.33977581728298195,0.5040042712226375,0.9957805907172996,0.43832399715382486,17.897141358193878,944,2,4,929,1
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.5669746246266661,0.0,948,0,0,931,2
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.5596518420826024,0.0,948,0,0,931,3
-0.09201175549894218,0.4912187333688132,0.6571018651362984,0.3386746575578886,0.49782608695652175,0.9662447257383966,0.5164731448875353,18.33833562533049,916,7,32,924,4
-0.06110521758642996,0.49920170303352845,0.665481692143619,0.3378485284155889,0.5018766756032171,0.9873417721518988,0.6029279799861317,18.050600233719656,936,2,12,929,5
0.0006618129574933159,0.5045236828100054,0.6695065672701456,0.3430473421216003,0.5045478865703584,0.9947257383966245,0.5707249588709566,17.85877663931243,943,5,5,926,2
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.5601945641681056,0.0,948,0,0,931,3
0.01693967427043459,0.5055880787653007,0.6704505143667967,0.3435348007459388,0.5050774986638161,0.9968354430379747,0.5815227490063314,17.82041192043099,945,5,3,926,4
-0.056093555143873534,0.49387972325705165,0.6555595798623687,0.35360582560048265,0.4991726420297849,0.9546413502109705,0.561111186646544,18.242423828126878,905,23,43,908,5
0.013692137752755785,0.505055880787653,0.6706798866855525,0.3404958406663997,0.5047974413646056,0.9989451476793249,0.561985886959714,17.83959427987171,947,2,1,929,6
-0.1067536124895848,0.48642895156998406,0.6520014424810674,0.33901060179432907,0.49534246575342467,0.9535864978902954,0.4673233717204403,18.510976860296992,904,10,44,921,3
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.4659920597152919,0.0,948,0,0,931,4
-0.06985701963980319,0.4954763171899947,0.6609442060085837,0.34067267900212556,0.5,0.9746835443037974,0.5520593980430281,18.184876749804708,924,7,24,924,5
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.5496641694652544,0.0,948,0,0,931,6
-0.043228065176504585,0.5013304949441192,0.6673766418175364,0.33881349040595005,0.5029427501337613,0.9915611814345991,0.5718341967033316,17.973870795956767,940,2,8,929,7
-0.06917105190226966,0.4960085151676424,0.661664880314398,0.3400255144090184,0.5002701242571583,0.9767932489451476,0.57746649625873,18.165694390363992,926,6,22,925,4
-0.08656969342426846,0.49334752527940395,0.6595135908440629,0.3378907071835691,0.4989177489177489,0.9725738396624473,0.47744360902255645,18.2616061875676,922,5,26,926,5
0.00029534034514503706,0.5045236828100054,0.6704424778761062,0.3393162223422586,0.5045285029302078,0.9989451476793249,0.6246515928156738,17.858776639312435,947,1,1,930,6
-0.10648017911746359,0.4874933475252794,0.6534724721122706,0.33779001043609325,0.4959038776624795,0.9578059071729957,0.5210403948388149,18.472612141415546,908,8,40,923,7
0.023285283733008578,0.505055880787653,0.6709129511677282,0.33955472686762084,0.5047923322683706,1.0,0.5315526610377662,17.83959427987171,948,1,0,930,8
-0.012968511819708588,0.5039914848323577,0.669971671388102,0.3390775521517037,0.5042643923240938,0.9978902953586498,0.5450017448685004,17.877958998753154,946,1,2,930,5
0.005564589459246881,0.505055880787653,0.6678571428571428,0.35143130781185045,0.5048596112311015,0.9862869198312236,0.5572957030913631,17.83959427987171,935,14,13,917,6
-0.02894758638234702,0.5002660989888238,0.6633201864467551,0.350000567409946,0.5024443237370994,0.9757383966244726,0.564886447583697,18.012235514838213,925,15,23,916,7
0.013692137752755785,0.505055880787653,0.6706798866855525,0.3404958406663997,0.5047974413646056,0.9989451476793249,0.5614975503859105,17.83959427987171,947,2,1,929,8
0.02375349400430188,0.5061202767429483,0.6706884315117104,0.344703427065503,0.5053475935828877,0.9968354430379747,0.554263144298359,17.801229560990265,945,6,3,925,9
-0.16393731941703196,0.46833422032996275,0.6344676180021954,0.33267211901127136,0.4857142857142857,0.9145569620253164,0.43635308887045826,19.163177081281546,867,13,81,918,6
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.42431689531242206,0.0,948,0,0,931,7
-0.07220678011410812,0.4976051091005854,0.6640569395017794,0.33712307008508824,0.5010741138560687,0.9841772151898734,0.575930105553214,18.108147312041826,933,2,15,929,8
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.47194387415192596,0.0,948,0,0,931,9
0.023285283733008578,0.505055880787653,0.6709129511677282,0.33955472686762084,0.5047923322683706,1.0,0.6119514428023041,17.83959427987171,948,1,0,930,10
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.5405285365312014,0.0,948,0,0,931,7
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.57081673442195,0.0,948,0,0,931,8
-0.030526053229258998,0.5029270888770623,0.669029057406095,0.3385997140288953,0.503735325506937,0.9957805907172996,0.5583556540537601,17.9163237176346,944,1,4,930,9
-0.030526053229258998,0.5029270888770623,0.669029057406095,0.3385997140288953,0.503735325506937,0.9957805907172996,0.5746792387841213,17.9163237176346,944,1,4,930,10
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.5903298028071988,0.0,948,0,0,931,11
0.0004178970218873497,0.5045236828100054,0.6702089975203684,0.34025599646080046,0.5045333333333333,0.9978902953586498,0.5708847163115747,17.85877663931243,946,2,2,929,8
0.0005120904220876371,0.5045236828100054,0.6699751861042184,0.3411910888429327,0.5045381740523225,0.9968354430379747,0.546177831559006,17.85877663931243,945,3,3,928,9
0.01693967427043459,0.5055880787653007,0.6704505143667967,0.3435348007459388,0.5050774986638161,0.9968354430379747,0.5654212384487439,17.82041192043099,945,5,3,926,10
0.013692137752755785,0.505055880787653,0.6706798866855525,0.3404958406663997,0.5047974413646056,0.9989451476793249,0.5645850612063613,17.83959427987171,947,2,1,929,11
-0.02515792093257697,0.49920170303352845,0.6579425663395129,0.3644217247548624,0.5019412090959512,0.9546413502109705,0.5694304703893549,18.05060023371966,905,33,43,898,12
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.4815893712581635,0.0,948,0,0,931,9
-0.053749882092480515,0.49920170303352845,0.6650053399786401,0.3396877720210028,0.5018807092960774,0.9852320675105485,0.605920882676855,18.050600233719656,934,4,14,927,10
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.6326893182322895,0.0,948,0,0,931,11
-0.05838721307312734,0.4981373070782331,0.6638146167557932,0.34010931705000413,0.5013462574044157,0.9820675105485233,0.5739937547304066,18.088964952601103,931,5,17,926,12
-0.06085438377049688,0.4960085151676424,0.6606950913651021,0.3435840211689593,0.5002712967986978,0.9725738396624473,0.6581230426880946,18.165694390363992,922,10,26,921,13
-0.030526053229258998,0.5029270888770623,0.669029057406095,0.3385997140288953,0.503735325506937,0.9957805907172996,0.48046767007935753,17.9163237176346,944,1,4,930,10
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.6478798714689074,0.0,948,0,0,931,11
-0.16856783236275016,0.4640766365087813,0.629097605893186,0.33449641222706744,0.4833050367855122,0.9008438818565401,0.4042962288179762,19.31663595680732,854,18,94,913,12
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.4012914292965687,0.0,948,0,0,931,13
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.38435827362257363,0.0,948,0,0,931,14
-0.044373895007916685,0.4954763171899947,0.6555232558139535,0.3592932362137434,0.5,0.9514767932489452,0.5644819553404307,18.184876749804708,902,29,46,902,11
-0.03226791778151623,0.49920170303352845,0.6613889888449083,0.35291837987576713,0.5019115237575096,0.9694092827004219,0.5719237061913373,18.050600233719656,919,19,29,912,12
0.006792299488533496,0.505055880787653,0.6692745376955903,0.3460450036970921,0.5048283261802575,0.9926160337552743,0.5614941512914293,17.83959427987171,941,8,7,923,13
0.013692137752755785,0.505055880787653,0.6706798866855525,0.3404958406663997,0.5047974413646056,0.9989451476793249,0.5671015241539654,17.83959427987171,947,2,1,929,14
0.00029534034514503706,0.5045236828100054,0.6704424778761062,0.3393162223422586,0.5045285029302078,0.9989451476793249,0.5495253731072709,17.858776639312435,947,1,1,930,15
0.02400769799541192,0.506652474720596,0.6702241195304163,0.34860806606063255,0.5056360708534622,0.9936708860759493,0.5890868672585623,17.782047201549542,942,10,6,921,12
0.0005120904220876371,0.5045236828100054,0.6699751861042184,0.3411910888429327,0.5045381740523225,0.9968354430379747,0.5605197442068099,17.85877663931243,945,3,3,928,13
-0.05519283621924008,0.4912187333688132,0.6485294117647059,0.36634012161716045,0.49774266365688485,0.930379746835443,0.5637766432355753,18.33833562533049,882,41,66,890,14
-0.008182795935681568,0.5039914848323577,0.6695035460992907,0.3409497528380653,0.5042735042735043,0.9957805907172996,0.5429248981404686,17.877958998753154,944,3,4,928,15
0.010798481365681678,0.505055880787653,0.6704464918497519,0.3414322634334825,0.5048025613660619,0.9978902953586498,0.5670482716737595,17.83959427987171,946,3,2,928,16
0.01050830532445322,0.5055880787653007,0.6685693899393507,0.3507984984146584,0.505121293800539,0.9883966244725738,0.565835927975454,17.82041192043099,937,13,11,918,13
0.03293913496441119,0.5055880787653007,0.6711504424778761,0.3407355215423826,0.5050612679808204,1.0,0.598863796018074,17.82041192043099,948,2,0,929,14
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.5547197559903375,0.0,948,0,0,931,15
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.5710807307599923,0.0,948,0,0,931,16
0.02351285302560294,0.5055880787653007,0.6709174636911087,0.34167327681211984,0.5050666666666667,0.9989451476793249,0.5771560456294442,17.82041192043099,947,3,1,928,17
-0.0431270540337399,0.5018626929217669,0.6680851063829787,0.33812121100475223,0.5032051282051282,0.9936708860759493,0.4615273491141959,17.954688436516044,942,1,6,930,14
0.023285283733008578,0.505055880787653,0.6709129511677282,0.33955472686762084,0.5047923322683706,1.0,0.5602364863333742,17.839594279871708,948,1,0,930,15
-0.03722194499370334,0.5023948908994146,0.6685572492024104,0.3383605457230312,0.5034703683929524,0.9947257383966245,0.6029098514822318,17.935506077075324,943,1,5,930,16
-0.06467782284683789,0.4981373070782331,0.6642933428266287,0.3382843453940548,0.5013433637829124,0.9841772151898734,0.5982819843460369,18.088964952601103,933,3,15,928,17
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.5949355758292658,0.0,948,0,0,931,18
-0.019718998286407392,0.5018626929217669,0.6652360515021459,0.3490185944577949,0.5032467532467533,0.9810126582278481,0.5557338191772379,17.954688436516044,930,13,18,918,15
0.00029534034514503706,0.5045236828100054,0.6704424778761062,0.3393162223422586,0.5045285029302078,0.9989451476793249,0.5660817958095963,17.858776639312435,947,1,1,930,16
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.5719531650101746,0.0,948,0,0,931,17
-0.0652711918677546,0.49228312932410856,0.6545981173062998,0.35115383254441224,0.49834619625137816,0.9535864978902954,0.5634486306181367,18.299970906449044,904,21,44,910,18
-0.03172697246667372,0.4976051091005854,0.6559766763848397,0.3651602480975799,0.5011135857461024,0.9493670886075949,0.564560134513499,18.108147312041826,900,35,48,896,19
-0.16437899784602297,0.4518360830228845,0.6065699006875478,0.35383799850193115,0.4754491017964072,0.8375527426160337,0.46576998554251814,19.757830223943937,794,55,154,876,16
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.43112981368430114,0.0,948,0,0,931,17
-0.061915628614128526,0.4976051091005854,0.6633380884450785,0.33986344741840546,0.5010775862068966,0.9810126582278481,0.5143135868604604,18.108147312041826,930,5,18,926,18
0.0,0.5045236828100054,0.6706756278740714,0.33837173774593915,0.5045236828100054,1.0,0.5246706277447688,0.0,948,0,0,931,19
-0.1580108028863728,0.4667376263970197,0.6310751104565537,0.3374125429720504,0.4847285067873303,0.9040084388185654,0.4226082838198571,19.220724159603716,857,20,91,911,20
0.013692137752755785,0.505055880787653,0.6706798866855525,0.3404958406663997,0.5047974413646056,0.9989451476793249,0.5789966552910305,17.83959427987171,947,2,1,929,17
0.016873453629320825,0.5061202767429483,0.6695156695156695,0.3492606996811361,0.5053763440860215,0.9915611814345991,0.5622340208568437,17.801229560990265,940,11,8,920,18
0.013692137752755785,0.505055880787653,0.6706798866855525,0.3404958406663997,0.5047974413646056,0.9989451476793249,0.567898045294067,17.83959427987171,947,2,1,929,19
0.010081678958191046,0.5061202767429483,0.6630355846042121,0.3720233303834223,0.5055370985603543,0.9630801687763713,0.588399683657607,17.801229560990265,913,38,35,893,20
0.0005916270418025434,0.5045236828100054,0.6697410429230224,0.34212152798112916,0.5045430251202565,0.9957805907172996,0.5556114517759135,17.85877663931243,944,4,4,927,21
