mse,mae,pcc,spcc,seed
4.379196015360366,1.5734432451921883,0.2091580313080476,0.24124460757087893,0
4.874173047536702,1.669174189889015,0.19729588037426515,0.21505627968028926,1
3.6979049305398415,1.4658081097245577,0.34547720569536344,0.34452831006384793,2
4.10134418914247,1.510929279758783,0.2698165874345985,0.252537931979974,3
4.5476206181504235,1.614969139042807,0.24216235311941925,0.23687242344076315,4
4.420145699065804,1.586474514696953,0.18605440449622063,0.1761959510174629,5
3.8174266475973453,1.4849537386905176,0.18572075756852846,0.22877259464756716,6
4.528206931953991,1.6083226043884686,0.1411482008155471,0.16226642868769045,7
4.80468186016725,1.672596604570946,0.2539825885544977,0.31712304936527386,8
4.37428738609279,1.5791434689016128,0.2799727066265949,0.31551976049122565,9
4.427344845559213,1.6018456374443142,0.3084427844179294,0.33311148162279114,10
4.1895934566728315,1.5406703579745702,0.20177134185500709,0.2112570727292187,11
4.941004368346337,1.645131727937362,0.14190680430050012,0.14887969569693885,12
3.874026607648501,1.5111424079263023,0.3492428116956429,0.3378951928727038,13
4.314321704068088,1.5689282718827389,0.23901222799562274,0.23010365224725893,14
4.356531589110827,1.577322461212772,0.23805142687689274,0.28917251382393383,15
4.450687543178254,1.5821475643035103,0.23800596655823159,0.28913930307875224,16
4.469355357793611,1.6010677513255367,0.3170004349567149,0.3226410192634479,17
4.166969312477606,1.5247058996006622,0.3222819134800089,0.3962505004637098,18
4.848181747383922,1.6888587145455751,0.1685194244557644,0.15947781447059595,19
5.4062987835302945,1.772076363609299,0.18763350744141755,0.15655176438894147,20
4.879174022897183,1.6800021151202802,0.1929636937675197,0.1757810531514025,21
5.0715241036180965,1.7033401001077433,0.2022316032352135,0.1941598736690707,22
3.2936878262808493,1.3668765110956749,0.3341813485396281,0.3815602395934629,23
4.209538754060916,1.5499770327405198,0.19515703424507858,0.2239336309554427,24
