mse,mae,pcc,spcc,seed
4.380314750504815,1.589354959067011,0.3398349017640079,0.3481422828288102,0
4.077285077854374,1.5059038822779223,0.3732412045937654,0.37932886743902877,1
4.150822775934729,1.5378110023051708,0.2825562826012904,0.2856741376058619,2
4.86803230099021,1.6685067706371808,0.27533474428968696,0.27060369075003965,3
4.734648733055834,1.6388755765150584,0.2757629128277851,0.297117755037071,4
4.384966610676642,1.5845026811564935,0.3170210971820102,0.325558269768337,5
4.1723440947787696,1.5654333489298509,0.3123460566632691,0.34972308877027847,6
4.0039587137215875,1.5228328426990836,0.33094729451585536,0.3544434586512091,7
3.679285809307256,1.4513148197816703,0.43216664470544985,0.4435547220280285,8
3.9959223126023344,1.51886073481042,0.3831504878562767,0.4155386791900926,9
4.110622345295472,1.5443003478296857,0.33106439339160304,0.3513554312389706,10
4.397651800306561,1.6052404916981942,0.337908041195994,0.3306159312624052,11
4.359297405778995,1.598649115260717,0.3374634755256062,0.3353085530208923,12
4.504940126486279,1.6056273872565212,0.32973801112454876,0.31692247776400184,13
4.46560642254448,1.5735034010505682,0.3250415340670973,0.34133174409108163,14
3.743461284099135,1.46029409298198,0.34779881633685117,0.36164668607424705,15
4.414175616082915,1.5955485622131476,0.3827292652277147,0.4339155511959907,16
4.516431811556089,1.6142578806330627,0.3333063426919472,0.3604808696813329,17
4.057605570698313,1.4958888164777897,0.27583730743943236,0.2924071884014611,18
3.8910210725024874,1.5083906644911342,0.2988968541415914,0.29296429524718354,19
4.275198926806032,1.5564412184487695,0.3265094104755507,0.34756339413465215,20
4.227653272633728,1.5491689631212846,0.2949919532413702,0.3126363021440443,21
4.119195117758082,1.54756021947958,0.29894917877163923,0.29310713507271186,22
3.838332766150362,1.4753255197275006,0.356658556858265,0.3972819999525374,23
4.190217326312539,1.52627524479734,0.3202020391428383,0.3275904660156996,24
