mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed
-0.09494295717225064,0.4527027027027027,0.47516198704103674,0.45169864057934184,0.45643153526970953,0.4954954954954955,0.45193166139112084,19.726594084584388,110,91,112,131,0
-0.09286643440735975,0.46396396396396394,0.5924657534246576,0.40478550829127613,0.47790055248618785,0.7792792792792793,0.4267206395584774,19.32069708695919,173,33,49,189,1
-0.1737663580385815,0.44144144144144143,0.5921052631578947,0.3531954887218045,0.46632124352331605,0.8108108108108109,0.4614276438600764,20.132491082209576,180,16,42,206,2
-0.19920476822239894,0.45495495495495497,0.6230529595015576,0.31965656105159185,0.47619047619047616,0.9009009009009009,0.41836092849606366,19.645414685059347,200,2,22,220,3
-0.06726727939963124,0.4954954954954955,0.6626506024096386,0.33132530120481923,0.497737556561086,0.990990990990991,0.4384282931580229,18.18418549360865,220,0,2,222,4
-0.04751143381455798,0.49774774774774777,0.6646616541353384,0.33233082706766925,0.49887133182844245,0.9954954954954955,0.549539404269134,18.10300609408361,221,0,1,222,1
0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.4332136190244298,0.0,222,0,0,222,2
-0.11187477034658963,0.48423423423423423,0.6514459665144596,0.33005198758623416,0.49195402298850577,0.963963963963964,0.44411979547114677,18.590082491233844,214,1,8,221,3
-0.04751143381455798,0.49774774774774777,0.6646616541353384,0.33233082706766925,0.49887133182844245,0.9954954954954955,0.5030537294050808,18.10300609408361,221,0,1,222,4
-0.08247860988423225,0.49324324324324326,0.6606334841628959,0.33031674208144796,0.4965986394557823,0.9864864864864865,0.47083231880529175,18.265364893133686,219,0,3,222,5
-0.07602859212697057,0.46846846846846846,0.5845070422535211,0.4235035211267606,0.4797687861271676,0.7477477477477478,0.4371702783864946,19.15833828790911,166,42,56,180,2
0.11299615367639217,0.545045045045045,0.6505190311418685,0.499453063958031,0.5280898876404494,0.8468468468468469,0.5546526255985715,16.3982387040578,188,54,34,168,3
