mse,mae,pcc,spcc,seed
4.419568904814873,1.6257693234921222,0.1477505480007812,0.14301087119892944,0
4.8342459023207045,1.7486790087940285,0.2047819443685298,0.15385176554139643,1
4.45924256444855,1.6712596997441977,0.16620277817650692,0.1283275379514941,2
4.507612182161363,1.6619593754327304,0.03824387322835428,0.024741733021452772,3
4.733119685036083,1.7109488452290924,0.06518839568371873,0.046711289358926184,4
4.959848204656751,1.7202829562743773,0.039775128923458386,0.03624570509059792,5
4.525772194326647,1.622856412044192,0.13626123738652857,0.1330943350414525,6
5.239848341584228,1.8121909504367097,-0.03001138493776334,-0.05343252712802692,7
5.005110165356409,1.7407685100802444,0.1481336736778489,0.1431379199441223,8
4.242223497939458,1.6050223852625818,0.12706527922958205,0.12288195039251924,9
4.74242129759623,1.6787295655703527,0.06347495951658286,0.06661013072395347,10
4.494884554421847,1.6632674180005613,0.031145662322862467,-0.0002395070867859097,11
4.608340116559131,1.6649715747100462,0.10579505485223677,0.09174176422314487,12
4.509522580710497,1.662437174691009,0.18025652031267841,0.13237132442614094,13
4.592087247451525,1.6574540040640888,0.17876391219201462,0.15355232556597714,14
4.383217487688644,1.6169768209023996,0.14670162447978835,0.1371592214843822,15
5.6435533986742366,1.8973133819322916,0.15721766837044387,0.10411016158864665,16
4.74171476923204,1.7069622030134974,0.08741931964483109,0.07467458349523498,17
4.586458032376837,1.6677579576530843,0.17139108924728816,0.13016390859535124,18
4.828574676438005,1.7074068754535847,0.07161973165328936,0.04938470023392166,19
4.868676488151389,1.705313018842274,0.12203472480240707,0.10609355860724114,20
4.428497385947131,1.6146445794075277,0.1231233013090305,0.12873876286526337,21
4.506395366964407,1.6649015612422746,0.23001105645435496,0.20205576542246534,22
4.288033359830966,1.5979107111391848,0.185763033472303,0.18881755553466234,23
4.315605076107224,1.6302963570465998,0.21965660352244432,0.19173316710941607,24
