mcc,acc,f1,f1_weighted,precision,recall,auroc,seed
0.40694816252947663,0.6936936936936937,0.6382978723404256,0.7010509512171746,0.5405405405405406,0.7792207792207793,0.7137483206448723,0
0.31694498571315277,0.6463963963963963,0.5626740947075209,0.6598489401460267,0.45495495495495497,0.7372262773722628,0.6715447347773366,1
0.47777951525399465,0.7319819819819819,0.6956521739130435,0.7358561868665972,0.6126126126126126,0.8047337278106509,0.7460032275416891,2
0.3580078958247118,0.6734234234234234,0.6272493573264781,0.6785127493459324,0.5495495495495496,0.7305389221556886,0.6847640459153894,3
0.4253428648368027,0.7072072072072072,0.6700507614213198,0.7109679810721755,0.5945945945945946,0.7674418604651163,0.71827975376197,4
0.4750346247768073,0.7207207207207207,0.6574585635359116,0.7305828821069458,0.536036036036036,0.85,0.7555921052631579,5
0.41770478703648345,0.6981981981981982,0.6417112299465241,0.7058909759756636,0.5405405405405406,0.7894736842105263,0.7200793078586878,6
0.4136156556876567,0.6959459459459459,0.6380697050938338,0.7039250005100235,0.536036036036036,0.7880794701986755,0.7182718170106005,7
0.35179339724734693,0.6621621621621622,0.5810055865921788,0.6753309649904992,0.46846846846846846,0.7647058823529411,0.690794499618029,8
0.36909251950347877,0.6756756756756757,0.6170212765957447,0.683465713053479,0.5225225225225225,0.7532467532467533,0.6938647559337214,9
0.44795462930645247,0.722972972972973,0.7092198581560284,0.7235940813840608,0.6756756756756757,0.746268656716418,0.7249861802100608,10
0.3140123491464405,0.6441441441441441,0.5561797752808989,0.6586946412493426,0.44594594594594594,0.7388059701492538,0.6710158883004333,11
0.4075802176035984,0.6959459459459459,0.6475195822454308,0.7017954671058101,0.5585585585585585,0.7701863354037267,0.7119482913767751,12
0.3333333333333333,0.6576576576576577,0.5913978494623656,0.6669032122895588,0.4954954954954955,0.7333333333333333,0.6761904761904761,13
0.4253428648368027,0.7072072072072072,0.6700507614213198,0.7109679810721755,0.5945945945945946,0.7674418604651163,0.71827975376197,14
0.3698633607276545,0.6801801801801802,0.6395939086294417,0.6842881024019148,0.5675675675675675,0.7325581395348837,0.6898084815321477,15
0.3607450433496902,0.6711711711711712,0.6096256684491979,0.6795528544212454,0.5135135135135135,0.75,0.6900684931506851,16
0.4674573525051384,0.7274774774774775,0.6921119592875318,0.7311211975334112,0.6126126126126126,0.7953216374269005,0.7401516612042928,17
0.4136156556876567,0.6959459459459459,0.6380697050938338,0.7039250005100235,0.536036036036036,0.7880794701986755,0.7182718170106005,18
0.43979044766807096,0.7117117117117117,0.6666666666666666,0.7170742170742171,0.5765765765765766,0.7901234567901234,0.7283950617283951,19
0.33360515609286906,0.6621621621621622,0.6173469387755102,0.666860532355924,0.545045045045045,0.711764705882353,0.6715757835981109,20
0.3381118457746852,0.6531531531531531,0.56,0.6694289828862319,0.44144144144144143,0.765625,0.6866099683544303,21
0.4395528639808268,0.7072072072072072,0.6486486486486487,0.7155727155727155,0.5405405405405406,0.8108108108108109,0.7331081081081082,22
0.38765744302855326,0.6824324324324325,0.6178861788617886,0.6917599257229878,0.5135135135135135,0.7755102040816326,0.7059369202226345,23
0.3150715363099319,0.6531531531531531,0.6071428571428571,0.6579768132187488,0.536036036036036,0.7,0.6620437956204379,24
