mse,mae,pcc,spcc,r2,seed,threshold
3.19220916577557,1.5498499659999998,0.0,0.0,-0.9813936577173821,0,0.2
11892.473813843812,64.98386182440564,0.006535629405261589,0.1277673877593524,-8663.892453460954,0,0.3
13068.256603163392,65.88474418545006,-0.030177072245868346,0.10221255018323261,-8761.04430802742,0,0.4
18281.08343478943,70.69899814824457,-0.000234924146529078,0.09241119645825502,-11088.75547547506,0,0.5
18412.26574592349,71.72387585077739,0.0030292375993817254,0.10114904597321867,-11429.14186227411,0,0.6
6.3113012873285905,1.9156943088291107,0.17154463226479158,0.1291689574076692,-3.353059108434464,0,0.7
18154.070669041434,71.48403568778993,-0.058027519309863475,-0.01874623579165823,-9718.242242925706,0,0.8
18541.554143064845,71.9668600202385,-0.06649786677813516,-0.03819004192745689,-10130.339152145363,0,0.9
19191.156789543755,81.62403873303968,0.04925389296677696,0.07988761492497895,-8029.6142760426765,0,random
9339.181966453867,65.29996458858206,-0.05002678418218511,0.007891892624075306,-5795.799318475868,1,0.2
12233.350000019153,65.63924891856571,0.008320342600537739,0.1258968052195557,-8912.25587552012,1,0.3
12931.48710304121,65.53941146598562,-0.027218892258654773,0.10151427251390528,-8669.342678923564,1,0.4
19006.213682729933,71.9988202451762,0.0027988787480476354,0.09468303733214556,-11528.637343867364,1,0.5
19019.982900593863,72.6456548538716,0.004918002172054233,0.10076578064256231,-11806.40631119495,1,0.6
25543.43902423993,81.46409256537018,0.04497857371130344,0.08268499345327589,-17616.935643232886,1,0.7
18783.413828232802,72.4327283110444,-0.05422261273455957,-0.012909506699448724,-10055.177067606108,1,0.8
18757.387426857254,72.01480847404132,-0.06229692033893451,-0.030420478230404255,-10248.273181922475,1,0.9
17166.56079579441,76.77302134140352,0.04915113606768475,0.0856346967739362,-7182.414200043045,1,random
178.34947375472103,9.026739725007376,-0.03443806440285638,0.031355309936273355,-109.70092772851889,2,0.2
12445.967203344717,66.07171146888976,0.007350333648472776,0.13130754396939262,-9067.169414066411,2,0.3
13347.558188501464,66.29694114926653,-0.02729718789708334,0.10887131403746249,-8948.311281759945,2,0.4
1.4535156766855395,0.9747767241636588,0.5987983228576224,0.5671134346011868,0.11826159036410722,2,0.5
19137.44694122793,72.29013177110286,0.005202177833535989,0.10468768751927861,-11879.326758177995,2,0.6
3.821778347507261,1.7200828820000005,0.0,0.0,-1.6359741499642246,2,0.7
18915.96436932701,72.11158945787243,-0.051818440240041855,-0.010102896539714985,-10126.141362160852,2,0.8
19026.87199978887,72.00577471769645,-0.060848001029834634,-0.028704408943903977,-10395.522953089176,2,0.9
2609.354446948987,29.90450437983608,0.05202622199184856,0.08847055433838698,-1090.8945273971758,2,random
9594.51168675116,66.02658812197414,-0.05177929812979162,0.007700633108855843,-5954.281630301727,3,0.2
12438.625874049194,66.46857402577294,0.008095158159071497,0.12570479674714674,-9061.820499298392,3,0.3
13005.71711196586,66.20818590591854,-0.023188578201272923,0.10839129501665744,-8719.112640360165,3,0.4
17911.673991220643,70.35463274991072,0.0045922520513477505,0.09975549023083219,-10864.662608434528,3,0.5
10.709137724985057,2.574871216147335,0.19144717443212694,0.11925102005421846,-5.6481206120062515,3,0.6
20654.67194777384,73.58383420436952,0.04777264872455185,0.08712143089341784,-14245.033228440552,3,0.7
17638.62808462049,70.53691186054995,-0.052619469520908596,-0.0071725315225905275,-9442.286980239085,3,0.8
18476.574933912616,71.91499841029567,-0.05972930831826118,-0.024200477097123297,-10094.833692318218,3,0.9
5144.27875457223,42.31689331739163,0.04650448966555577,0.07631951795292768,-2151.643473212587,3,random
5819.763107312282,51.481032070158236,-0.04676887992600241,0.0134369184908106,-3611.307687690184,4,0.2
12382.173625044166,65.8286997809154,0.01053060006090098,0.1305717615028567,-9020.689219630141,4,0.3
13356.912656885994,66.5376619065361,-0.02284806590695008,0.10840404552189759,-8954.583294083566,4,0.4
17824.118333862563,69.3831999147175,0.005455372983242758,0.09964598585064466,-10811.54919018122,4,0.5
18605.31485206556,71.63607648279532,0.007409849704197266,0.10679527182288787,-11548.984726810082,4,0.6
25818.99945715499,81.51673318862578,0.04912973561331162,0.09048307292329376,-17806.99642433256,4,0.7
16651.71572498995,68.07196846305656,-0.05170791283152356,-0.0069077711307182635,-8913.91841372556,4,0.8
18770.890233000202,71.95277075804492,-0.05981352533967185,-0.024696247113896327,-10255.651285585433,4,0.9
3.7806588123730434,1.6455032194029853,0.0,0.0,-0.582031399380345,4,random
