mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed,threshold
0.84783489233547,0.9310344827586207,0.8947368421052632,0.9298710968402438,0.9577464788732394,0.8395061728395061,0.9560134085520399,2.485769199249459,136,296,26,6,0,0.3
0.8717535286423288,0.9418103448275862,0.9120521172638436,0.9409957073580474,0.9655172413793104,0.8641975308641975,0.9632900008175945,2.0973677618667312,140,297,22,5,0,0.4
0.9196734745977728,0.9633620689655172,0.9453376205787781,0.9629822993884871,0.9865771812080537,0.9074074074074074,0.9763101954051182,1.320564887101275,147,300,15,2,0,0.5
0.9620203208231864,0.9827586206896551,0.975,0.9827075771324864,0.9873417721518988,0.9629629629629629,0.9978538140789797,0.621442299812365,156,300,6,2,0,0.6
0.9954482792938121,0.9978448275862069,0.9971830985915493,0.9978436727363035,1.0,0.9943820224719101,1.0,0.0776802874765458,177,286,1,0,0,0.7
0.9956581746497969,0.9978448275862069,0.9976133651551312,0.9978443728466566,1.0,0.9952380952380953,1.0,0.0776802874765458,209,254,1,0,0,0.8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2204460492503136e-16,230,234,0,0,0,0.9
0.9094704632665523,0.9548387096774194,0.9515011547344111,0.9548051326659203,0.9626168224299065,0.9406392694063926,0.9839811411812748,1.6277778949923876,206,238,13,8,0,random
0.8427617163903242,0.9288793103448276,0.8918032786885246,0.9277485806474443,0.951048951048951,0.8395061728395061,0.9675823726596354,2.5634494867260043,136,295,26,7,1,0.3
0.8764644443350481,0.9439655172413793,0.9155844155844156,0.9432331017147478,0.9657534246575342,0.8703703703703703,0.9709958302673535,2.0196874743901856,141,297,21,5,1,0.4
0.914462970726171,0.9612068965517241,0.9426751592356688,0.9609050767257298,0.9736842105263158,0.9135802469135802,0.9844248221731664,1.3982451745778208,148,298,14,4,1,0.5
0.9620203208231864,0.9827586206896551,0.975,0.9827075771324864,0.9873417721518988,0.9629629629629629,0.9939906794211429,0.621442299812365,156,300,6,2,1,0.6
0.9954482792938121,0.9978448275862069,0.9971830985915493,0.9978436727363035,1.0,0.9943820224719101,1.0,0.0776802874765458,177,286,1,0,1,0.7
0.9956581746497969,0.9978448275862069,0.9976133651551312,0.9978443728466566,1.0,0.9952380952380953,1.0,0.0776802874765458,209,254,1,0,1,0.8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2204460492503136e-16,230,234,0,0,1,0.9
0.9143267974396408,0.956989247311828,0.9532710280373832,0.9569151791987912,0.9760765550239234,0.9315068493150684,0.988528789397483,1.550264661897512,204,241,15,5,1,random
0.8623441409686762,0.9375,0.9049180327868852,0.9365063284477542,0.965034965034965,0.8518518518518519,0.9582004742048893,2.252728336819822,138,297,24,5,2,0.3
0.8670468303056096,0.9396551724137931,0.9084967320261438,0.9387534812128644,0.9652777777777778,0.8580246913580247,0.9695854795192543,2.1750480493432764,139,297,23,5,2,0.4
0.9243523975233057,0.9655172413793104,0.9487179487179487,0.9651899824313617,0.9866666666666667,0.9135802469135802,0.9845679012345679,1.2428845996247295,148,300,14,2,2,0.5
0.9620203208231864,0.9827586206896551,0.975,0.9827075771324864,0.9873417721518988,0.9629629629629629,0.9944403564712616,0.621442299812365,156,300,6,2,2,0.6
0.9954482792938121,0.9978448275862069,0.9971830985915493,0.9978436727363035,1.0,0.9943820224719101,1.0,0.0776802874765458,177,286,1,0,2,0.7
0.9956581746497969,0.9978448275862069,0.9976133651551312,0.9978443728466566,1.0,0.9952380952380953,1.0,0.0776802874765458,209,254,1,0,2,0.8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2204460492503136e-16,230,234,0,0,2,0.9
0.9096292403436448,0.9548387096774194,0.951276102088167,0.9547887332182514,0.9669811320754716,0.9360730593607306,0.9895496900174481,1.6277778949923876,205,239,14,7,2,random
0.8475020513869445,0.9310344827586207,0.8954248366013072,0.9300039785289879,0.9513888888888888,0.845679012345679,0.9564222058703294,2.485769199249459,137,295,25,7,3,0.3
0.8714619680185763,0.9418103448275862,0.912621359223301,0.9411030188436376,0.9591836734693877,0.8703703703703703,0.9660085029842205,2.0973677618667312,141,296,21,6,3,0.4
0.9097388206451035,0.959051724137931,0.939297124600639,0.9586983898372641,0.9735099337748344,0.9074074074074074,0.9831984302182978,1.475925462054366,147,298,15,4,3,0.5
0.9572352846387084,0.9806034482758621,0.9719626168224299,0.980560742354346,0.9811320754716981,0.9629629629629629,0.9935205625051099,0.6991225872889105,156,299,6,3,3,0.6
0.9954482792938121,0.9978448275862069,0.9971830985915493,0.9978436727363035,1.0,0.9943820224719101,1.0,0.0776802874765458,177,286,1,0,3,0.7
0.9956581746497969,0.9978448275862069,0.9976133651551312,0.9978443728466566,1.0,0.9952380952380953,1.0,0.0776802874765458,209,254,1,0,3,0.8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2204460492503136e-16,230,234,0,0,3,0.9
0.9185140079719845,0.9591397849462365,0.9557109557109557,0.9590781892114709,0.9761904761904762,0.9360730593607306,0.9868953484055387,1.4727514288026364,205,241,14,5,3,random
0.8525529286795002,0.9331896551724138,0.898360655737705,0.9321274545475993,0.958041958041958,0.845679012345679,0.9589567492437249,2.4080889117729134,137,296,25,6,4,0.3
0.8764644443350481,0.9439655172413793,0.9155844155844156,0.9432331017147478,0.9657534246575342,0.8703703703703703,0.9718543046357615,2.0196874743901856,141,297,21,5,4,0.4
0.9290374451035375,0.9676724137931034,0.952076677316294,0.967393465660998,0.9867549668874173,0.9197530864197531,0.9791513367672309,1.1652043121481839,149,300,13,2,4,0.5
0.9667612395152229,0.9849137931034483,0.9781931464174455,0.9848805773867135,0.9874213836477987,0.9691358024691358,0.9953601504374131,0.5437620123358193,157,300,5,2,4,0.6
0.9954482792938121,0.9978448275862069,0.9971830985915493,0.9978436727363035,1.0,0.9943820224719101,1.0,0.0776802874765458,177,286,1,0,4,0.7
0.9956581746497969,0.9978448275862069,0.9976133651551312,0.9978443728466566,1.0,0.9952380952380953,1.0,0.0776802874765458,209,254,1,0,4,0.8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2204460492503136e-16,230,234,0,0,4,0.9
0.9188181112571329,0.9591397849462365,0.955503512880562,0.9590602640859534,0.9807692307692307,0.9315068493150684,0.9852990310725025,1.4727514288026364,204,242,15,4,4,random
