mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed,threshold
0.5934101727487274,0.7727272727272727,0.7435897435897436,0.7774844203415632,0.6170212765957447,0.9354838709677419,0.89247311827957,8.191739406617534,29,39,2,18,0,0.2
0.7068330177097258,0.8409090909090909,0.8108108108108109,0.8444500650383003,0.6976744186046512,0.967741935483871,0.9151103565365026,5.734217584632274,30,44,1,13,0,0.3
0.6898897987012195,0.8295454545454546,0.8,0.8333483348334834,0.6818181818181818,0.967741935483871,0.9286926994906622,6.143804554963151,30,43,1,14,0,0.4
0.7498798045050549,0.875,0.8405797101449275,0.877251794663416,0.7631578947368421,0.9354838709677419,0.9298245614035088,4.505456673639643,29,48,2,9,0,0.5
0.8176276747793885,0.9090909090909091,0.8823529411764706,0.9105763517528224,0.8108108108108109,0.967741935483871,0.956989247311828,3.276695762647014,30,50,1,7,0,0.6
0.9075014585349754,0.9545454545454546,0.9393939393939394,0.9550964187327825,0.8857142857142857,1.0,0.9988681380871534,1.638347881323507,31,53,0,4,0,0.7
0.8316818046278877,0.9204545454545454,0.8923076923076924,0.9212152712152711,0.8529411764705882,0.9354838709677419,0.9479343520090548,2.867108792316137,29,52,2,5,0,0.8
0.8102888859834504,0.9090909090909091,0.8787878787878788,0.9101928374655647,0.8285714285714286,0.9354838709677419,0.9434069043576684,3.276695762647014,29,51,2,6,0,0.9
0.708962754333234,0.8426966292134831,0.8653846153846154,0.8390174963208672,0.7758620689655172,0.9782608695652174,0.948432760364004,5.669788173568991,45,30,1,13,0,random
0.5776605891632226,0.7613636363636364,0.7341772151898734,0.7661282668786257,0.6041666666666666,0.9354838709677419,0.8704018109790606,8.601326376948412,29,38,2,19,1,0.2
0.5305303675388225,0.75,0.7105263157894737,0.7555263157894736,0.6,0.8709677419354839,0.8545557441992078,9.010913347279288,27,39,4,18,1,0.3
0.6570476267172504,0.8068181818181818,0.7792207792207793,0.8109996064541519,0.6521739130434783,0.967741935483871,0.9094510469722693,6.962978495624904,30,41,1,16,1,0.4
0.6289039062977306,0.8068181818181818,0.7671232876712328,0.8110574423581473,0.6666666666666666,0.9032258064516129,0.88907753254103,6.962978495624904,28,43,3,14,1,0.5
0.6829597470084324,0.8409090909090909,0.8,0.8439965694682676,0.717948717948718,0.9032258064516129,0.9196378041878891,5.734217584632274,28,46,3,11,1,0.6
0.7979070408925694,0.8977272727272727,0.8695652173913043,0.8995696501791585,0.7894736842105263,0.967741935483871,0.9564233163554047,3.6862827329778907,30,49,1,8,1,0.7
0.721242898650003,0.8636363636363636,0.8235294117647058,0.8658645276292334,0.7567567567567568,0.9032258064516129,0.9162422184493493,4.915043643970521,28,48,3,9,1,0.8
0.7411714727724082,0.875,0.835820895522388,0.8767972066274136,0.7777777777777778,0.9032258064516129,0.9258630447085456,4.505456673639643,28,49,3,8,1,0.9
0.6523221211348594,0.8089887640449438,0.8411214953271028,0.8022001588444876,0.7377049180327869,0.9782608695652174,0.9479271991911021,6.884742782190917,45,27,1,16,1,random
0.7068330177097258,0.8409090909090909,0.8108108108108109,0.8444500650383003,0.6976744186046512,0.967741935483871,0.9269949066213923,5.734217584632274,30,44,1,13,2,0.2
0.545720588089469,0.75,0.717948717948718,0.7552328623757195,0.5957446808510638,0.9032258064516129,0.8505942275042444,9.010913347279288,28,38,3,19,2,0.3
0.6410997574079859,0.7954545454545454,0.7692307692307693,0.7997359783074068,0.6382978723404256,0.967741935483871,0.9094510469722694,7.372565465955781,30,40,1,17,2,0.4
0.6289039062977306,0.8068181818181818,0.7671232876712328,0.8110574423581473,0.6666666666666666,0.9032258064516129,0.9015280135823429,6.962978495624904,28,43,3,14,2,0.5
0.6465190283919925,0.8181818181818182,0.7777777777777778,0.822066822066822,0.6829268292682927,0.9032258064516129,0.9060554612337295,6.553391525294028,28,44,3,13,2,0.6
0.7787373688996547,0.8863636363636364,0.8571428571428571,0.8885689781916196,0.7692307692307693,0.967741935483871,0.956989247311828,4.095869703308767,30,48,1,9,2,0.7
0.721242898650003,0.8636363636363636,0.8235294117647058,0.8658645276292334,0.7567567567567568,0.9032258064516129,0.9258630447085456,4.915043643970521,28,48,3,9,2,0.8
0.721242898650003,0.8636363636363636,0.8235294117647058,0.8658645276292334,0.7567567567567568,0.9032258064516129,0.9111488398415394,4.915043643970521,28,48,3,9,2,0.9
0.7406260309959396,0.8651685393258427,0.88,0.8636473638720829,0.8148148148148148,0.9565217391304348,0.9413549039433772,4.859818434487706,44,33,2,10,2,random
0.7068330177097258,0.8409090909090909,0.8108108108108109,0.8444500650383003,0.6976744186046512,0.967741935483871,0.9264289756649688,5.734217584632274,30,44,1,13,3,0.2
0.6733030658367319,0.8181818181818182,0.7894736842105263,0.8222009569377989,0.6666666666666666,0.967741935483871,0.8907753254103,6.553391525294028,30,42,1,15,3,0.3
0.7418981977105095,0.8636363636363636,0.8333333333333334,0.8665501165501165,0.7317073170731707,0.967741935483871,0.9434069043576684,4.915043643970521,30,46,1,11,3,0.4
0.7694352867146957,0.8863636363636364,0.8529411764705882,0.8882204396910279,0.7837837837837838,0.9354838709677419,0.9507640067911716,4.095869703308767,29,49,2,8,3,0.5
0.6410997574079859,0.7954545454545454,0.7692307692307693,0.7997359783074068,0.6382978723404256,0.967741935483871,0.9468024900962083,7.372565465955781,30,40,1,17,3,0.6
0.8459342772800837,0.9204545454545454,0.8985507246376812,0.921887505694901,0.8157894736842105,1.0,0.9994340690435767,2.8671087923161376,31,50,0,7,3,0.7
0.6730505105853104,0.8409090909090909,0.7941176470588235,0.8435086155674391,0.7297297297297297,0.8709677419354839,0.9020939445387661,5.734217584632275,27,47,4,10,3,0.8
0.8766723736052916,0.9431818181818182,0.9206349206349206,0.9433813482486049,0.90625,0.9354838709677419,0.9801924165251839,2.0479348516543836,29,54,2,3,3,0.9
0.6710912613424291,0.8202247191011236,0.8490566037735849,0.8146185193037006,0.75,0.9782608695652174,0.9529828109201213,6.479757912650275,45,28,1,15,3,random
0.7123032828779586,0.8522727272727273,0.8169014084507042,0.8553045546003293,0.725,0.9354838709677419,0.9281267685342388,5.324630614301397,29,46,2,11,4,0.2
0.7241595754099515,0.8522727272727273,0.821917808219178,0.8555145147444655,0.7142857142857143,0.967741935483871,0.9162422184493493,5.324630614301398,30,45,1,12,4,0.3
0.7787373688996547,0.8863636363636364,0.8571428571428571,0.8885689781916196,0.7692307692307693,0.967741935483871,0.9473684210526316,4.095869703308767,30,48,1,9,4,0.4
0.7308485579540436,0.8636363636363636,0.8285714285714286,0.8662827738299437,0.7435897435897436,0.9354838709677419,0.9564233163554047,4.915043643970521,29,47,2,10,4,0.5
0.8379416353895772,0.9204545454545454,0.8955223880597015,0.921598222399263,0.8333333333333334,0.967741935483871,0.9807583474816073,2.867108792316137,30,51,1,6,4,0.6
0.9293960887497222,0.9659090909090909,0.9538461538461539,0.9662351162351164,0.9117647058823529,1.0,1.0,1.2287609109926303,31,54,0,3,4,0.7
0.7308485579540436,0.8636363636363636,0.8285714285714286,0.8662827738299437,0.7435897435897436,0.9354838709677419,0.9649122807017544,4.915043643970521,29,47,2,10,4,0.8
0.7130763134319252,0.8636363636363636,0.8181818181818182,0.8652892561983472,0.7714285714285715,0.8709677419354839,0.9518958687040181,4.915043643970521,27,49,4,8,4,0.9
0.6899640542562582,0.8314606741573034,0.8571428571428571,0.8268871347215196,0.7627118644067796,0.9782608695652174,0.9443882709807887,6.074773043109633,45,29,1,14,4,random
