mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed,threshold
0.8228728844856973,0.9202586206896551,0.8802588996763754,0.9192893221190587,0.9251700680272109,0.8395061728395061,0.9636987981358842,2.8741706366321864,136,291,26,11,0,0.3
0.8518926839126454,0.9331896551724138,0.9003215434083601,0.9324971341790057,0.9395973154362416,0.8641975308641975,0.9642302346496606,2.4080889117729134,140,293,22,9,0,0.4
0.9047273088849122,0.9568965517241379,0.9367088607594937,0.9566326603389792,0.961038961038961,0.9135802469135802,0.9747567655956177,1.5536057495309117,148,296,14,6,0,0.5
0.9622148862247166,0.9827586206896551,0.9754601226993865,0.982782868191284,0.9695121951219512,0.9814814814814815,0.9911290981931158,0.6214422998123649,159,297,3,5,0,0.6
0.9954482792938121,0.9978448275862069,0.9971830985915493,0.9978436727363035,1.0,0.9943820224719101,1.0,0.0776802874765458,177,286,1,0,0,0.7
0.9956581746497969,0.9978448275862069,0.9976133651551312,0.9978443728466566,1.0,0.9952380952380953,1.0,0.0776802874765458,209,254,1,0,0,0.8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2204460492503136e-16,230,234,0,0,0,0.9
0.9138648680671005,0.956989247311828,0.9537037037037037,0.9569496624490795,0.9671361502347418,0.9406392694063926,0.9876378215836953,1.5502646618975118,206,239,13,7,0,random
0.7301966366498767,0.8793103448275862,0.8120805369127517,0.8765357813263391,0.8897058823529411,0.7469135802469136,0.9484097784318535,4.350096098686553,121,287,41,15,1,0.3
0.8670468303056096,0.9396551724137931,0.9084967320261438,0.9387534812128644,0.9652777777777778,0.8580246913580247,0.97545172103671,2.1750480493432764,139,297,23,5,1,0.4
0.9095009597823174,0.959051724137931,0.9400630914826499,0.9588341784282961,0.9612903225806452,0.9197530864197531,0.9838320660616465,1.4759254620543663,149,296,13,6,1,0.5
0.966863924018329,0.9849137931034483,0.9784615384615385,0.9849244933599026,0.9754601226993865,0.9814814814814815,0.9891055514675824,0.5437620123358193,159,298,3,4,1,0.6
0.9954482792938121,0.9978448275862069,0.9971830985915493,0.9978436727363035,1.0,0.9943820224719101,0.9995678478824547,0.0776802874765458,177,286,1,0,1,0.7
0.9956581746497969,0.9978448275862069,0.9976133651551312,0.9978443728466566,1.0,0.9952380952380953,1.0,0.0776802874765458,209,254,1,0,1,0.8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2204460492503136e-16,230,234,0,0,1,0.9
0.9223785204889176,0.9612903225806452,0.9585253456221198,0.9612680243793668,0.9674418604651163,0.9497716894977168,0.9836284664216504,1.3952381957077606,208,239,11,7,1,random
0.8373584461112141,0.9267241379310345,0.8910256410256411,0.9260287126666438,0.9266666666666666,0.8580246913580247,0.9735099337748343,2.64112977420255,139,291,23,11,2,0.3
0.852245757372011,0.9331896551724138,0.8990228013029316,0.9322543306703506,0.9517241379310345,0.8518518518518519,0.9722017823563076,2.4080889117729134,138,295,24,7,2,0.4
0.914462970726171,0.9612068965517241,0.9426751592356688,0.9609050767257298,0.9736842105263158,0.9135802469135802,0.9812566429564221,1.3982451745778206,148,298,14,4,2,0.5
0.9573932704243981,0.9806034482758621,0.9723076923076923,0.980617205748446,0.9693251533742331,0.9753086419753086,0.991987572561524,0.6991225872889105,158,297,4,5,2,0.6
0.9954482792938121,0.9978448275862069,0.9971830985915493,0.9978436727363035,1.0,0.9943820224719101,1.0,0.0776802874765458,177,286,1,0,2,0.7
0.9956581746497969,0.9978448275862069,0.9976133651551312,0.9978443728466566,1.0,0.9952380952380953,1.0,0.0776802874765458,209,254,1,0,2,0.8
0.982900943021459,0.9913793103448276,0.9912280701754386,0.9913780286484768,1.0,0.9826086956521739,0.9995169082125605,0.31072114990618255,226,234,4,0,2,0.9
0.9266569587028566,0.9634408602150538,0.960919540229885,0.9634255794878709,0.9675925925925926,0.954337899543379,0.9847421761888852,1.3177249626128853,209,239,10,7,2,random
0.8422097138147701,0.9288793103448276,0.8938906752411575,0.9281421105776514,0.9328859060402684,0.8580246913580247,0.9657836644591611,2.5634494867260043,139,292,23,10,3,0.3
0.8714619680185763,0.9418103448275862,0.912621359223301,0.9411030188436376,0.9591836734693877,0.8703703703703703,0.9693810808601095,2.097367761866731,141,296,21,6,3,0.4
0.9095009597823174,0.959051724137931,0.9400630914826499,0.9588341784282961,0.9612903225806452,0.9197530864197531,0.9796623334150928,1.4759254620543663,149,296,13,6,3,0.5
0.966863924018329,0.9849137931034483,0.9784615384615385,0.9849244933599026,0.9754601226993865,0.9814814814814815,0.9913743765840896,0.5437620123358193,159,298,3,4,3,0.6
0.9954482792938121,0.9978448275862069,0.9971830985915493,0.9978436727363035,1.0,0.9943820224719101,0.9989785495403473,0.0776802874765458,177,286,1,0,3,0.7
0.9956581746497969,0.9978448275862069,0.9976133651551312,0.9978443728466566,1.0,0.9952380952380953,0.9992313460817398,0.0776802874765458,209,254,1,0,3,0.8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2204460492503136e-16,230,234,0,0,3,0.9
0.9223785204889176,0.9612903225806452,0.9585253456221198,0.9612680243793668,0.9674418604651163,0.9497716894977168,0.9840553884990905,1.3952381957077606,208,239,11,7,3,random
0.8228437736190194,0.9202586206896551,0.8810289389067524,0.9194320633749424,0.9194630872483222,0.845679012345679,0.9688292044804185,2.8741706366321864,137,290,25,12,4,0.3
0.8567990279510946,0.9353448275862069,0.9032258064516129,0.9346172122206983,0.9459459459459459,0.8641975308641975,0.9714455073174721,2.3304086242963673,140,294,22,8,4,0.4
0.9047273088849122,0.9568965517241379,0.9367088607594937,0.9566326603389792,0.961038961038961,0.9135802469135802,0.977454827896329,1.5536057495309117,148,296,14,6,4,0.5
0.9573932704243981,0.9806034482758621,0.9723076923076923,0.980617205748446,0.9693251533742331,0.9753086419753086,0.9932548442482217,0.6991225872889105,158,297,4,5,4,0.6
0.9954482792938121,0.9978448275862069,0.9971830985915493,0.9978436727363035,1.0,0.9943820224719101,1.0,0.0776802874765458,177,286,1,0,4,0.7
0.9956581746497969,0.9978448275862069,0.9976133651551312,0.9978443728466566,1.0,0.9952380952380953,0.9993250843644544,0.0776802874765458,209,254,1,0,4,0.8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2204460492503136e-16,230,234,0,0,4,0.9
0.9181145595264442,0.9591397849462365,0.9561200923787528,0.9591094057453564,0.9672897196261683,0.9452054794520548,0.9870252812117162,1.4727514288026364,207,239,12,7,4,random
