mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed,threshold
0.5954786842562657,0.8188736681887366,0.7301587301587301,0.81694287343207,0.7630331753554502,0.7,0.8580581294052428,6.528454723447399,483,1131,207,150,0,0.3
0.608817995801147,0.8077118214104515,0.7656153370439085,0.8055572056514757,0.8264352469959947,0.7131336405529954,0.8617302622508367,6.930768459906342,619,973,249,130,0,0.4
0.7090178682210669,0.8518518518518519,0.8435155412647374,0.8513780153155901,0.9004576659038902,0.7933467741935484,0.9106673613628125,5.33980050209143,787,892,205,87,0,0.5
0.7556974733484576,0.8736681887366818,0.8784773060029283,0.8740213146215251,0.9424083769633508,0.8226691042047533,0.9335371331967255,4.553460017194404,900,822,194,55,0,0.6
0.897011672826706,0.9502790461694571,0.9583687340696686,0.9504114969789064,0.9690721649484536,0.9478991596638655,0.974334778725831,1.792124826044384,1128,745,62,36,0,0.7
0.9844382580442984,0.9928970065956367,0.9945652173913043,0.9928799092668378,0.9891891891891892,1.0,0.9986095554876738,0.25601783229205505,1281,676,0,14,0,0.8
0.96566348434913,0.9842719431760527,0.9880447358272272,0.9841852444568634,0.9763719512195121,1.0,0.9976365837377954,0.566896628646693,1281,659,0,31,0,0.9
0.8621231651845181,0.9330289193302892,0.9446772841575859,0.9335230016430152,0.971551724137931,0.9192495921696574,0.9587374229501735,2.4138824187536603,1127,712,99,33,0,random
0.6010827816126451,0.8214104515474379,0.7337367624810892,0.8194695836215415,0.7674050632911392,0.7028985507246377,0.8499722816187535,6.437019783343093,485,1134,205,147,1,0.3
0.45230411326034525,0.7316083206494165,0.6535690897184021,0.7248546149497966,0.7572078907435509,0.5748847926267281,0.7772319731273318,9.6738166630355,499,943,369,160,1,0.4
0.6967711265565099,0.8467782851344495,0.8403805496828752,0.846491167250769,0.8833333333333333,0.8014112903225806,0.8875354212659395,5.522670382300039,795,874,197,105,1,0.5
0.7973831651126658,0.8975139523084729,0.9039923954372624,0.8978100291435209,0.9415841584158415,0.8692870201096892,0.9473285402496044,3.6939715802139346,951,818,143,59,1,0.6
0.8973195538053828,0.9502790461694571,0.9582623509369677,0.950439313266421,0.9715025906735751,0.9453781512605042,0.9813339932643993,1.792124826044384,1125,748,65,33,1,0.7
0.9844382580442984,0.9928970065956367,0.9945652173913043,0.9928799092668378,0.9891891891891892,1.0,0.9986106868501737,0.25601783229205505,1281,676,0,14,1,0.8
0.9667643817466326,0.984779299847793,0.9884259259259259,0.9846982637127234,0.977116704805492,1.0,0.9982067904377242,0.548609640625832,1281,660,0,30,1,0.9
0.8521168442946182,0.9279553526128869,0.9403361344537815,0.9285260416606105,0.9696707105719238,0.9127243066884176,0.9589706252668688,2.596752298962271,1119,710,107,35,1,random
0.519271600348644,0.7889396245560629,0.659016393442623,0.781302696937345,0.7584905660377359,0.5826086956521739,0.8069510911991311,7.607387016678202,402,1153,288,128,2,0.3
0.5967356166066478,0.802130898021309,0.7624847746650426,0.8005105781971832,0.8087855297157622,0.7211981566820277,0.8505030269353377,7.131925328135813,626,955,242,148,2,0.4
0.6927823715040073,0.8442415017757483,0.8364411294619073,0.8438373178350311,0.8870056497175142,0.7913306451612904,0.9080859336386701,5.6141053224043445,785,879,207,100,2,0.5
0.792935087803953,0.8954845256215119,0.9022770398481973,0.895780818499448,0.9378698224852071,0.8692870201096892,0.9403973993108465,3.7671195322973783,951,814,143,63,2,0.6
0.8936144773694542,0.9487569761542364,0.9571852479864349,0.9488687851930717,0.9657827202737382,0.9487394957983193,0.9675625948202584,1.8469857901069673,1129,741,61,40,2,0.7
0.9844382580442984,0.9928970065956367,0.9945652173913043,0.9928799092668378,0.9891891891891892,1.0,0.9982022649877247,0.25601783229205505,1281,676,0,14,2,0.8
0.9612641037460966,0.9822425164890918,0.9865229110512129,0.982131130756992,0.973404255319149,1.0,0.9945321250381836,0.6400445807301374,1281,655,0,35,2,0.9
0.8541878188426806,0.9294774226281075,0.9418653283145128,0.9299646323295072,0.9665236051502146,0.9184339314845025,0.956013444715723,2.541891334899687,1126,706,100,39,2,random
