mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed,threshold
0.605763822719296,0.8214104515474379,0.7423133235724744,0.8209805758519219,0.75,0.7347826086956522,0.8800291891524964,6.437019783343093,507,1112,183,169,0,0.3
0.6057494671732367,0.8061897513952309,0.776608187134503,0.8058451632810827,0.7885985748218527,0.7649769585253456,0.8590605428847176,6.985629423968924,664,925,204,178,0,0.4
0.7074372548503778,0.8528665651953323,0.848800834202294,0.8527339870107766,0.8790496760259179,0.8205645161290323,0.9160969059936078,5.303226526049707,814,867,178,112,0,0.5
0.7942910525082949,0.8964992389649924,0.9035916824196597,0.8967788971954064,0.9354207436399217,0.8738574040219378,0.9455389509275223,3.7305455562556573,956,811,138,66,0,0.6
0.9155986297823534,0.9594114662607813,0.9661590524534687,0.9594798828508212,0.9727427597955707,0.9596638655462185,0.9840067140812792,1.462959041668885,1142,749,48,32,0,0.7
0.9754601449683645,0.9888381532217149,0.9914529914529915,0.9888152160442475,0.9868522815158546,0.9960967993754879,0.9971964837253504,0.4023137364589436,1276,673,5,17,0,0.8
0.9667153506444933,0.984779299847793,0.9884169884169884,0.9847039631022771,0.9778456837280367,0.9992193598750976,0.9945785109006777,0.548609640625832,1280,661,1,29,0,0.9
0.8630447534977918,0.9350583460172501,0.9472817133443163,0.9352521114174149,0.956738768718802,0.9380097879282219,0.9691767848735999,2.340734466670216,1150,693,76,52,0,random
0.6032519104995663,0.8214104515474379,0.7380952380952381,0.8202559682201556,0.7584097859327217,0.7188405797101449,0.8725452262159318,6.437019783343093,496,1123,194,158,1,0.3
0.6094268778141082,0.8082191780821918,0.776595744680851,0.8076007642734544,0.7973300970873787,0.7569124423963134,0.8696746618982165,6.912481471885481,657,936,211,167,1,0.4
0.6528671128453842,0.8234398782343988,0.8122977346278317,0.8227461623968251,0.8735498839907193,0.7590725806451613,0.8789766549144946,6.363871831259648,753,870,239,109,1,0.5
0.7576441838252157,0.8767123287671232,0.8833413346135381,0.8770867481398363,0.9302325581395349,0.8409506398537477,0.9266945857887638,4.443738089069238,920,808,174,69,1,0.6
0.9166905634455055,0.9599188229325215,0.9665679221328819,0.9599904091810371,0.9735720375106565,0.9596638655462185,0.9822582554148419,1.4446720536480238,1142,750,48,31,1,0.7
0.9789028736909507,0.9903602232369355,0.9926385122045719,0.9903284175863954,0.9853846153846154,1.0,0.9979047166502619,0.34745277239636035,1281,671,0,19,1,0.8
0.9645630102392887,0.9837645865043125,0.9876638396299152,0.9836720226318946,0.9756283320639756,1.0,0.9942119494507236,0.5851836166675541,1281,658,0,32,1,0.9
0.8470506717602827,0.9264332825976661,0.9395581492288454,0.9268841043290028,0.9607843137254902,0.9192495921696574,0.9670823434095711,2.6516132630248537,1127,699,99,46,1,random
0.6107314011910331,0.8234398782343988,0.745985401459854,0.8231387333013718,0.7514705882352941,0.7405797101449275,0.8790811073776148,6.363871831259649,511,1112,179,169,2,0.3
0.6116721644210434,0.8092338914256723,0.7788235294117647,0.8087455894486425,0.7956730769230769,0.7626728110599078,0.8666936841709455,6.875907495843759,662,933,206,170,2,0.4
0.7077829831788626,0.8533739218670725,0.8504914640455251,0.8533007484728969,0.873538788522848,0.8286290322580645,0.9117124946456227,5.284939538028847,822,860,170,119,2,0.5
0.8091637124253993,0.9046169457128361,0.9119850187265918,0.9048290939945167,0.9347408829174664,0.8903107861060329,0.9544587560634455,3.4379537479218794,974,809,120,68,2,0.6
0.9174691434325764,0.9604261796042618,0.9671163575042159,0.9604602696827329,0.9703891708967851,0.9638655462184874,0.9796371813770322,1.4263850656271626,1147,746,43,35,2,0.7
0.9833302628298904,0.9923896499238964,0.9941792782305006,0.9923699836787689,0.9884259259259259,1.0,0.9976874950502891,0.2743048203129161,1281,675,0,15,2,0.8
0.9634629570280413,0.9832572298325722,0.9872832369942196,0.9831585971404161,0.9748858447488584,1.0,0.9950287931756213,0.6034706046884151,1281,657,0,33,2,0.9
0.8759153625722974,0.9411466260781329,0.9522240527182867,0.9413222259720323,0.961730449251248,0.9429037520391517,0.9705486276098405,2.121290610419883,1156,699,70,46,2,random
0.612287692484342,0.8254693049213597,0.7440476190476191,0.8243410598515157,0.764525993883792,0.7246376811594203,0.8676973379040377,6.2907238791762055,500,1127,190,154,3,0.3
0.6064265755595948,0.806697108066971,0.7754861520329994,0.8061549132850891,0.7937273823884198,0.7580645161290323,0.8684150055775827,6.967342435948064,658,932,210,171,3,0.4
0.6985279760830494,0.8488077118214105,0.8460743801652892,0.8487423080729091,0.8675847457627118,0.8256048387096774,0.9065455204454842,5.449522430216596,819,854,173,125,3,0.5
0.8037327528339282,0.9020801623541349,0.9098552078468005,0.9022830647073584,0.9302769818529131,0.8903107861060329,0.9446853262013803,3.5293886880261844,974,804,120,73,3,0.6
0.9155986297823534,0.9594114662607813,0.9661590524534687,0.9594798828508212,0.9727427597955707,0.9596638655462185,0.983060932439557,1.462959041668885,1142,749,48,32,3,0.7
0.9822227291838921,0.9918822932521563,0.9937936384794415,0.9918598727802819,0.9876638396299152,1.0,0.997512133862811,0.2925918083337772,1281,674,0,16,3,0.8
0.9634629570280413,0.9832572298325722,0.9872832369942196,0.9831585971404161,0.9748858447488584,1.0,0.995752865175531,0.6034706046884151,1281,657,0,33,3,0.9
0.8707304590197746,0.9386098427194317,0.9501030927835051,0.9388144028721872,0.9608006672226855,0.9396411092985318,0.9738265982022619,2.2127255505241887,1152,698,74,47,3,random
0.6047824686995923,0.8203957382039574,0.7427325581395349,0.8202746732311367,0.7448979591836735,0.7405797101449275,0.8715337881410583,6.473593759384816,511,1106,179,175,4,0.3
0.5921593735600327,0.7995941146626078,0.7683284457478006,0.7991608398586924,0.7825567502986858,0.7546082949308756,0.8660356547497191,7.223360268240119,655,921,213,182,4,0.4
0.7001937271219337,0.8488077118214105,0.843322818086225,0.8485872406026432,0.8813186813186813,0.8084677419354839,0.902535915516162,5.4495224302165965,802,871,190,108,4,0.5
0.8152395842900644,0.9081684424150177,0.9160092807424594,0.908313236855312,0.9302544769085768,0.9021937842778793,0.9410373572862446,3.3099448317758515,987,803,107,74,4,0.6
0.9145773801211181,0.958904109589041,0.965721540414727,0.9589775081476456,0.9727195225916454,0.9588235294117647,0.983338533877059,1.481246029689746,1141,749,49,32,4,0.7
0.9777971623567075,0.9898528665651953,0.9922540666150271,0.9898175547997566,0.9846272098385856,1.0,0.9969011981128874,0.3657397604172214,1281,670,0,20,4,0.8
0.9634629570280413,0.9832572298325722,0.9872832369942196,0.9831585971404161,0.9748858447488584,1.0,0.9965074839629366,0.6034706046884151,1281,657,0,33,4,0.9
0.8781745720544399,0.9421613394216134,0.9530090684253916,0.9423473822673246,0.9633333333333334,0.9429037520391517,0.9753769009273351,2.084716634378161,1156,701,70,44,4,random
