mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed,threshold
0.6697213806697346,0.8337801608579088,0.8296703296703297,0.8339307829433175,0.798941798941799,0.8628571428571429,0.901010101010101,5.991170268432342,151,160,24,38,0,0.4
0.6204765976463135,0.8101604278074866,0.8184143222506394,0.8099523464349702,0.8,0.837696335078534,0.894544102079936,6.842511739645235,160,143,31,40,0,0.5
0.7609520837876977,0.8826666666666667,0.8552631578947368,0.8837726378727087,0.8074534161490683,0.9090909090909091,0.9339281408246926,4.229121997656413,130,201,13,31,0,0.6
0.6586595100558891,0.84,0.782608695652174,0.8416951018161805,0.7448275862068966,0.8244274809160306,0.9134964334876736,5.766984542258744,108,207,23,37,0,0.7
0.6610172083854076,0.8453333333333334,0.7803030303030303,0.8456009477490958,0.7744360902255639,0.7862595419847328,0.9194093355024402,5.574751724183453,103,214,28,30,0,0.8
0.734738907709645,0.88,0.8262548262548263,0.8796716180830234,0.8359375,0.816793893129771,0.9470028782380178,4.325238406694059,107,223,24,21,0,0.9
0.855758490941292,0.9281914893617021,0.9326683291770573,0.9282042438910906,0.935,0.9303482587064676,0.9732764747690121,2.5882410678355403,187,162,14,13,0,random
0.6519470305375414,0.8257372654155496,0.8189415041782729,0.8258953063745561,0.7989130434782609,0.84,0.9037518037518038,6.281065604001649,147,161,28,37,1,0.4
0.5948423640638287,0.7967914438502673,0.8090452261306532,0.7962312709460212,0.7777777777777778,0.8429319371727748,0.887019712184934,7.324378763563913,161,137,30,46,1,0.5
0.759347168114326,0.88,0.8543689320388349,0.8813367677167955,0.7951807228915663,0.9230769230769231,0.9414938509766095,4.325238406694059,132,198,11,34,1,0.6
0.6569144540710488,0.84,0.781021897810219,0.8414868429123474,0.7482517482517482,0.816793893129771,0.9101176323363784,5.7669845422587445,107,208,24,36,1,0.7
0.7013752138021717,0.864,0.8060836501901141,0.8641189247429361,0.803030303030303,0.8091603053435115,0.9370854711550495,4.901936860919933,106,218,25,26,1,0.8
0.7365095586025744,0.88,0.8288973384030418,0.8801049335967084,0.8257575757575758,0.8320610687022901,0.9440933550244024,4.325238406694059,109,221,22,23,1,0.9
0.8455903223367162,0.9228723404255319,0.9269521410579346,0.92292980240627,0.9387755102040817,0.9154228855721394,0.9709452736318408,2.7799626284159507,184,163,17,12,1,random
0.6060343277920388,0.8016085790884718,0.7978142076502732,0.801768342096396,0.7643979057591623,0.8342857142857143,0.8980663780663781,7.15075161070957,146,153,29,45,2,0.4
0.6636757388734,0.8315508021390374,0.8396946564885496,0.8312984573563765,0.8168316831683168,0.8638743455497382,0.8993791663090436,6.071524501375349,165,146,26,37,2,0.5
