rmse,mse,mae,pcc,spcc,rmse_val,mse_val,mae_val,pcc_val,spcc_val,threshold,seed
1.113054494366993,1.2388903074305628,0.8090818593326126,0.4850896131355484,0.4636565670562275,1.1610746667209422,1.348094381701147,0.9613665822457284,0.5399394803770994,0.4734556617216072,0.2,0
0.9980957030482948,0.99619503244347,0.6940870529068259,0.5309254366544062,0.4986505030446455,1.1412160348126792,1.302374038113574,0.9382030719089384,0.5644438983318582,0.4880704428825749,0.3,0
1.0744947463092358,1.154538959846149,0.7652574561035504,0.493004919549363,0.4848162108942076,1.13604421065622,1.290596448565514,0.9283409525122978,0.5669007440385814,0.5063558607338936,0.4,0
1.0802021094374954,1.1668365972332149,0.7581955155505554,0.5474470252265895,0.5215971139432398,1.1456460992462854,1.3125049847182295,0.9321010371005842,0.5606270509969967,0.487844557547784,0.5,0
0.9629006855151968,0.9271777301656356,0.6773171824881591,0.6621913232868939,0.6563317533439741,1.1482740257832698,1.318533238288517,0.9505023135370908,0.5642584833825851,0.510342736892952,0.6,0
1.0947647625153902,1.1985098852453786,0.8115043737105523,0.4304800572845467,0.4455150730781247,1.17014901530195,1.3692487180121231,0.9836426315949508,0.531289936656589,0.4751498017325386,0.7,0
1.0474664214701,1.0971859041073773,0.6936224801928241,0.6494180285268112,0.5951101081321689,1.146360157564653,1.3141416108516557,0.9466654811329775,0.5581771472862009,0.4802886930990302,0.8,0
1.0508091890302609,1.1041999517504342,0.7054403533449224,0.6367823729421588,0.5669771417691156,1.1513067982205714,1.325507343628903,0.9511209950802456,0.5501640433976002,0.4860261806027177,0.9,0
1.1927263739461802,1.4225962031068031,0.8843534715599101,0.6362964087927762,0.5902905878217141,1.2778659413139577,1.6329413639702066,0.9177320988830282,0.5292880859196443,0.5822854859614861,random,0
1.0340439634592629,1.0692469183665412,0.7448381806154152,0.5901880246381803,0.5864549263122131,1.147476811530057,1.3167030329991865,0.944853623375445,0.5633097587433582,0.4882737396838865,0.2,1
