rmse,mse,mae,pcc,spcc,rmse_val,mse_val,mae_val,pcc_val,spcc_val,threshold,seed
1.2414780590806733,1.541267771178716,0.6705687213577165,0.7011178590612671,0.6635396586236215,1.3892559813135066,1.9300321816153543,1.0648097389258304,0.7274612979132571,0.8002610966057442,0.1,0
1.0554332811232385,1.113939410902565,0.5469939157063134,0.8542314635192602,0.8294343710936855,1.3901407373206442,1.9324912695583842,1.0481682702100936,0.7270526456846557,0.783289817232376,0.2,0
0.9678619974821795,0.9367568461701944,0.5384347435698194,0.8406199423179033,0.8232388920340046,1.412173071850618,1.994232784860011,1.0411914221429746,0.7187270720563674,0.7750217580504788,0.3,0
0.866190429119731,0.7502858594986237,0.35056096464102204,0.8805648488685641,0.898763775848252,1.397427168042026,1.9528026899819568,1.0914690995056917,0.7237386986753809,0.7906875543951262,0.4,0
0.7780805857015815,0.605409397845716,0.32339012640519504,0.8828267568867539,0.8934447823450368,1.410551912637332,1.9896566982448356,1.099287470962542,0.7173924162145191,0.7811140121845084,0.5,0
0.6101069943911611,0.37223054460501637,0.23647115200917962,0.9297733690046588,0.9351374265600325,1.4361880771061413,2.0626361928218357,1.1125276868001583,0.7050852010144081,0.7380330722367276,0.6,0
0.5985862723114564,0.35830552539972516,0.2885824891750308,0.9189776449204221,0.915265135236528,1.4214357608516583,2.0204796222279326,1.0676793022844688,0.7123489395164857,0.751958224543081,0.7,0
0.5698334994959829,0.32471021714783843,0.21376003709546643,0.9281134349869911,0.9354296661383193,1.3815008491769254,1.9085445962765661,1.0543714613058148,0.7315598624019275,0.7876414273281116,0.8,0
0.533001822445436,0.2840909427301561,0.190784812010112,0.947099759110496,0.9419758326919443,1.3765766464955331,1.8949632636768883,1.0585470469447182,0.7333556755498447,0.8237597911227155,0.9,0
1.138267598954025,1.2956531268285612,0.6664517503481591,0.7469052463340278,0.7649911921508052,1.0457513780788779,1.0935959447538721,0.840386320881264,0.8257810254408016,0.8572672700281349,random,0
1.223130595145832,1.4960484527817972,0.6665721334666964,0.7078737249922039,0.6586591863492263,1.4249157492708158,2.0303848925200105,1.076845255973925,0.7108194121377229,0.7550043516100958,0.1,1
1.0201617515403376,1.0407299993058496,0.5183624099324942,0.8623232410240151,0.8342855480932468,1.3937490467779265,1.942536405394379,1.082405822247878,0.7253249591081058,0.7837249782419495,0.2,1
0.9415637757372486,0.8865423437805838,0.4839143654625363,0.8510824127707756,0.8392243969662943,1.4079067105312109,1.9822013055588148,1.0622588589382584,0.7195760681825315,0.7767624020887728,0.3,1
0.9288516758701905,0.8627654357668614,0.4325795593006447,0.8571275041781994,0.867346643892447,1.3995551234380188,1.9587545435416083,1.0459812387213894,0.7232474544092674,0.7876414273281116,0.4,1
0.8263139828589467,0.6827947982682158,0.34260692958356226,0.8678052863719824,0.8757342874936713,1.4163413716732343,2.0060228811132186,1.104778466617059,0.7150153290053348,0.8076588337684945,0.5,1
0.6442201317090803,0.41501957809926476,0.2520085215356507,0.9208668886588047,0.9292926349942957,1.4212023035614165,2.019815987648277,1.0987587022008567,0.7124807676317799,0.783289817232376,0.6,1
0.5902677340189888,0.34841599782391175,0.2553900582818605,0.9216738250946547,0.9219281976214676,1.4047147356476712,1.9732234885457067,1.073550454239735,0.720163955551798,0.7819843342036553,0.7,1
0.5769019836922319,0.33281589878803225,0.3060712193464849,0.9248404746741075,0.9214606142962087,1.4376597131772655,2.066865450892937,1.0659719835280648,0.704531200256909,0.7419495213228895,0.8,1
0.5257063978038475,0.2763672166918972,0.2526012017054844,0.9464903168368182,0.931688999536248,1.4340505169110427,2.0565008850528286,1.0698172940348758,0.7059582091078371,0.7423846823324631,0.9,1
1.1585377331177933,1.3422096790577152,0.766614408684678,0.7345451038753571,0.740366057859074,1.050653151138412,1.1038720439970748,0.8742149819492342,0.8244048802590902,0.7924282734625553,random,1
1.2647135004017385,1.599500238098418,0.7277555464504615,0.6878627561815239,0.6469694323985787,1.4050040629961584,1.9740364170357134,1.0679602638328405,0.7201083187331865,0.7876414273281116,0.1,2
1.0114236788986248,1.0229778582368287,0.5140400645789959,0.8663397150045049,0.835571402237709,1.3937165117449044,1.9424457151103842,1.082419816063104,0.7256135279483827,0.7985204525674501,0.2,2
0.9004129462860365,0.8107434738395008,0.4258098402464939,0.8664568951436732,0.8499788134472498,1.4264394547666992,2.0347295181151184,1.1038173837000802,0.7100441134849772,0.7902523933855528,0.3,2
0.9255597844990728,0.8566609146819701,0.43270870392780864,0.8591741393646726,0.8725487364395477,1.448755838111669,2.0988934784626445,1.075227311646038,0.698904483434124,0.7593559617058312,0.4,2
0.7565938264012873,0.5724342181485412,0.31837982206558624,0.8897449918529963,0.901394047360831,1.3565617924367814,1.8402598966992934,1.0528345853818708,0.7427743890079846,0.8276762402088774,0.5,2
0.6610536074562052,0.43699187193086264,0.25347785915809196,0.9168686786488243,0.9258442079705111,1.4335850804584287,2.0551661829129997,1.111859879033337,0.7061634421876122,0.6906005221932116,0.6,2
0.5896309476402843,0.34766465441517974,0.2483128174985193,0.9219516413513168,0.9252889527717663,1.4027953389267591,1.9678347629146409,1.068686497220167,0.721322710549183,0.7972149695387293,0.7,2
0.5801213791126301,0.33654081450353984,0.2387389960812993,0.9244668267884374,0.9187427862181412,1.4130946466530798,1.9968364803995928,1.0738079744713673,0.7161744782920638,0.7332463011314186,0.8,2
0.5440289166211622,0.29596746211999536,0.17644696172394908,0.945058920500929,0.9427064316376614,1.4137166235503527,1.9985946917026094,1.0821259952253441,0.7159240168142371,0.7724107919930375,0.9,2
1.1729509093281625,1.375813835693763,0.8029270089287283,0.727397379640439,0.7359746682223994,1.0726782562330828,1.1506386413952472,0.8605327401863406,0.8130570681305332,0.8124456817982376,random,2
1.2568550343888687,1.579684577468644,0.6802414626674421,0.6932678194057438,0.6526097386797662,1.400469817726858,1.961315710363899,1.064561788833533,0.7227554847119351,0.7619669277632724,0.1,3
1.1929056756994925,1.4230239511160625,0.7455709891988438,0.809479845193081,0.7865336010011785,1.4456357749594195,2.089862793842521,1.0489064501335397,0.7060371037462113,0.7241079199303743,0.2,3
0.9230339788592467,0.8519917261287322,0.4505679152980297,0.8577640697626506,0.8417961052552184,1.4018515404700203,1.9651877415181689,1.0635203634452577,0.7221293196434557,0.7741514360313316,0.3,3
0.9122031056127815,0.8321145058896035,0.4046659365511665,0.863978654812329,0.8776339280305339,1.4069395399338789,1.9794788690293548,1.0713119787465848,0.7191275303134816,0.8015665796344648,0.4,3
0.831426586107764,0.6912701680868111,0.43179797647159945,0.8630818899873962,0.8611508932183719,1.4175395534358195,2.0094183855550227,1.0693158556764637,0.7148066909161563,0.7532637075718016,0.5,3
0.6231800059634414,0.3883533198325948,0.23310028899195315,0.9267463039017811,0.9377675827646138,1.380395990432037,1.9054930904008447,1.0499414968059355,0.7315826926650519,0.7767624020887728,0.6,3
0.579824150319121,0.3361960452932907,0.23980596802501786,0.9249534154423765,0.9294095308256105,1.4062886509939891,1.9776477699144939,1.057541098479261,0.7198914939428526,0.7902523933855528,0.7,3
0.5752964694027114,0.3309660277072249,0.3026575375448718,0.9252219077486643,0.9256688642235391,1.4131719590443128,1.9970549858291406,1.0602377964979441,0.7169498463874772,0.7859007832898173,0.8,3
0.5146214477253567,0.264835234458942,0.21247307890739212,0.9494796777231373,0.9385566296259883,1.4016648096101456,1.9646642384994457,1.0591147601845068,0.7217305688753114,0.7667536988685815,0.9,3
1.162354809763682,1.3510687037807656,0.6769478003030737,0.7358847311195595,0.7386428543307586,1.03551461426894,1.0722905163645515,0.8558823721074811,0.8300830832017072,0.8481288879618453,random,3
1.221437553565048,1.4919096972589694,0.6773264769255561,0.7098643131278173,0.6756677783474181,1.3960212654541864,1.9488753736003082,1.0319272575141294,0.7247740694481533,0.7545691906005222,0.1,4
