mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed,threshold
0.5806286428508223,0.7905263157894736,0.7820372398685652,0.7904317060274372,0.7915742793791575,0.7727272727272727,0.8606025122418566,7.550196867825593,357,394,105,94,0,0.0
0.6033999811211166,0.8010526315789473,0.8012618296529969,0.8010466796843222,0.7791411042944786,0.8246753246753247,0.8683823007593499,7.170789990045412,381,380,81,108,0,0.1
0.5912348346818005,0.7957894736842105,0.7891304347826087,0.7957487040582824,0.7943107221006565,0.7840172786177105,0.8615404402144748,7.360493428935503,363,393,100,94,0,0.2
0.574746564849484,0.7873684210526316,0.7765486725663717,0.7871077042216374,0.7977272727272727,0.7564655172413793,0.8657629132964382,7.664018931159647,351,397,113,89,0,0.3
0.6473531411523246,0.8231578947368421,0.8220338983050848,0.8231861122204845,0.8016528925619835,0.8434782608695652,0.8883229813664596,6.3740355467070335,388,394,72,96,0,0.4
0.6564148906386065,0.828421052631579,0.8194905869324474,0.8282866925658948,0.8333333333333334,0.8061002178649237,0.89537159059143,6.184332107816942,370,417,89,74,0,0.5
0.7267947245516868,0.8631578947368421,0.8622881355932204,0.8631724513752291,0.8479166666666667,0.8771551724137931,0.9149017312331489,4.932289411142347,407,413,57,73,0,0.6
0.7829287303132374,0.891578947368421,0.8950050968399592,0.8915752192405956,0.8940936863543788,0.8959183673469387,0.9417169476486247,3.9078908411358597,439,408,51,52,0,0.7
0.8752227127489528,0.9378947368421052,0.9425511197663097,0.937836065350506,0.9325626204238922,0.952755905511811,0.9694703744611108,2.238500578903065,484,407,24,35,0,0.8
0.9826382354169,0.991578947368421,0.9928571428571429,0.9915855022170812,0.996415770609319,0.9893238434163701,0.9991378361521811,0.30352550222414465,556,386,6,2,0,0.9
0.843736387707575,0.9232386961093586,0.9322191272051996,0.9232278107383333,0.9313543599257885,0.9330855018587361,0.9735816448688984,2.7667578311309695,502,376,36,37,0,random
0.5913718018053911,0.7947368421052632,0.7962382445141066,0.7946843009817299,0.7696969696969697,0.8246753246753247,0.8570541480377547,7.398434116713521,381,374,81,114,1,0.0
0.609817773570368,0.8042105263157895,0.8046218487394958,0.8041983775522201,0.7816326530612245,0.829004329004329,0.8529513519267619,7.0569679267113585,383,381,79,107,1,0.1
