mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed,threshold
0.001370449099851405,0.35058346017250125,0.5184349134687735,0.1835163594617256,0.35010162601626016,0.9985507246376811,0.5358042290330245,23.407344666702155,689,2,1,1279,0,0.3
-0.001650773866085355,0.4474885844748858,0.5988950276243094,0.32668425860423733,0.4401732539252842,0.9366359447004609,0.48990499308546864,19.91452995471769,813,69,55,1034,0,0.4
0.0328627042364258,0.5114155251141552,0.65814696485623,0.4027690457318012,0.5079452054794521,0.9344758064516129,0.5066857639460938,17.6103694640892,927,81,65,898,0,0.5
0.051217255844641624,0.5606291222729579,0.7097855227882037,0.43669541161519615,0.5603174603174603,0.9680073126142597,0.4949616337897811,15.836531626065677,1059,46,35,831,0,0.6
0.027810887653834736,0.604261796042618,0.7531645569620253,0.4557398605987078,0.6040609137055838,1.0,0.6064117324266454,14.263850656271627,1190,1,0,780,0,0.7
0.06606083325306683,0.6509386098427195,0.7837837837837838,0.5425649153118511,0.6559705418200947,0.9734582357533177,0.43569561823303804,12.581447758352411,1247,36,34,654,0,0.8
0.07293400566493381,0.6524606798579401,0.7850643238155005,0.542689451416251,0.6563483735571878,0.9765807962529274,0.44949937209381263,12.526586794289827,1251,35,30,655,0,0.9
0.05152976295694644,0.6215119228817859,0.760128617363344,0.5118847774865152,0.6273885350318471,0.964110929853181,0.5103211184952429,13.642093063562351,1182,43,44,702,0,random
-0.031018721886451342,0.36428209030948755,0.5021851410409217,0.2542499719364064,0.3459222769567597,0.9159420289855073,0.5258923621717634,22.91359599013891,632,86,58,1195,1,0.3
0.016205685617435676,0.45712836123795025,0.595003785011355,0.36103979666971586,0.44306651634723787,0.9055299539170507,0.49012642520816707,19.56707718232133,786,115,82,988,1,0.4
0.010418947198561606,0.5038051750380518,0.6693711967545639,0.3399217348430489,0.503560528992879,0.9979838709677419,0.5912457988731095,17.884674284402116,990,3,2,976,1,0.5
0.045887928313013276,0.5591070522577372,0.7039182282793867,0.45168505773125034,0.561108093427485,0.9442413162705667,0.4939349911093786,15.89139259012826,1033,69,61,808,1,0.6
0.07730328061403864,0.6103500761035008,0.7512953367875648,0.49350084359259055,0.6111696522655427,0.9747899159663865,0.473273867805765,14.044406800021294,1160,43,30,738,1,0.7
0.06279750369180892,0.6489091831557585,0.7812895069532237,0.5464760791376684,0.6563993627190653,0.9648711943793911,0.4352136578080983,12.654595710435855,1236,43,45,647,1,0.8
0.11949253969787407,0.6600710299340437,0.7911471321695761,0.5447097737430981,0.6585365853658537,0.990632318501171,0.45087058344364117,12.25228197397691,1269,32,12,658,1,0.9
0.07332477223264704,0.624048706240487,0.7590243902439024,0.5270592585655992,0.6311519740400217,0.9518760195758564,0.5087357806803376,13.550658123458046,1167,63,59,682,1,random
0.0,0.350076103500761,0.5186020293122886,0.18155017768923346,0.350076103500761,1.0,0.4823473509147066,0.0,690,0,0,1281,2,0.3
0.021120915707854508,0.4581430745814307,0.5966767371601208,0.36050574825085474,0.4438202247191011,0.9101382488479263,0.49593275148213295,19.53050320627961,790,113,78,990,2,0.4
0.02088667448505837,0.5073566717402334,0.6620257570483815,0.37873102455693713,0.5055821371610846,0.9586693548387096,0.5067362186562984,17.75666536825609,951,49,41,930,2,0.5
0.04472020140883565,0.5591070522577372,0.7059221658206429,0.4450166853856513,0.5604513702310586,0.953382084095064,0.49385056668591404,15.89139259012826,1043,59,51,818,2,0.6
0.07687589137919312,0.6103500761035008,0.7520981278244029,0.48976346338358645,0.610587002096436,0.9789915966386554,0.47520739409720353,14.044406800021294,1165,38,25,743,2,0.7
0.05145524442896892,0.6407914764079148,0.7722007722007722,0.5547609302413679,0.6568144499178982,0.936768149882904,0.4335313217708086,12.947187518769631,1200,63,81,627,2,0.8
0.1085738954757164,0.6585489599188229,0.7901465544122233,0.5430653565878798,0.657840083073728,0.9890710382513661,0.45342519996832187,12.307142938039492,1267,31,14,659,2,0.9
0.0,0.6220192795535261,0.7669690334688771,0.47706952563817523,0.6220192795535261,1.0,0.6816941655626965,0.0,1226,0,0,745,2,random
-0.009260502439107133,0.37798072044647385,0.5016260162601626,0.28787483685755094,0.34858757062146895,0.8942028985507247,0.526367534421704,22.41984731357566,617,128,73,1153,3,0.3
