rmse,mse,mae,pcc,spcc,rmse_val,mse_val,mae_val,pcc_val,spcc_val,threshold,seed
0.709572786646068,0.5034935395486664,0.3809635448521286,0.8501635856825662,0.8496775217169588,1.188718981752669,1.4130528175791026,0.9743808422359175,0.5051713690699531,0.500968495499132,0.2,0
0.9948564134616599,0.9897392834057972,0.6747120160727544,0.694453900160151,0.7331518498366368,1.1957044371071446,1.4297091009177134,0.9814899886651839,0.5012425084430958,0.5086598911487601,0.25,0
0.9119703727932487,0.8316899608526569,0.6112519674501263,0.6632669133214654,0.6952679288245176,1.192489642702782,1.4220315479534087,0.9953106603346865,0.5031622205390358,0.49840469694925593,0.3,0
0.8296624825836538,0.6883398350068717,0.4538040395565855,0.7378848037260064,0.7812112914982334,1.1877519200506383,1.410754623583978,0.974281540861478,0.5062120626705743,0.4996244777571264,0.35,0
0.6899370846560922,0.4760131807837476,0.5874717088488498,0.8560576304667278,0.7861834026014101,1.195242780947608,1.428605305407372,1.0144165951984918,0.5112507289033442,0.5032951144474775,0.4,0
0.9143081939512914,0.8359594735264722,0.531418665084261,0.7120091923567434,0.7548941296712379,1.18858412970842,1.4127322333947223,0.9771109048868386,0.504767637826197,0.5006861388306434,0.45,0
0.7143571650499058,0.5103061592581384,0.37699949676657724,0.8443121809803902,0.8703978160105642,1.190896940136737,1.418235522027043,0.9740383439294118,0.5083325314008456,0.49511806532804914,0.5,0
1.1156556780620686,1.244687591992134,0.7995796531048422,0.5660638707892955,0.6073787952201417,1.225058714473031,1.5007688539063153,1.016434239584477,0.4624235499946448,0.4575533341523319,0.55,0
0.9750362181302501,0.9506956266657406,0.6641230117395719,0.6801577379958093,0.7287081484079193,1.1917319274348823,1.4202249868676595,0.978436271696376,0.5038502721233207,0.5081177663452622,0.6,0
0.8027316856215239,0.644378159100773,0.41365868670242056,0.7929375451986569,0.8509282181216495,1.1893504276633098,1.4145544397828977,0.9748648789259658,0.5046154308417476,0.5037017080501012,0.65,0
0.857883533626679,0.7359641572677973,0.49095250923509826,0.7194009456289042,0.7604278781909958,1.18858046685912,1.4127235261990434,0.9769618619290756,0.5048003557599565,0.5028094609776774,0.7,0
0.7959087655322628,0.6334707630510904,0.662204216747275,0.8188788186630381,0.7643453605342774,1.205212584602989,1.452537374085417,1.008344990854562,0.4966447878637636,0.48482898832832616,0.75,0
0.6629445222223068,0.4394954395445627,0.32992447061140573,0.8880905722821599,0.9234167442009692,1.1894843993737003,1.4148731363534128,0.9757077626292133,0.5083383673677428,0.4995454178899496,0.8,0
0.35020249554550653,0.12264178788630051,0.13928340095088193,0.9658187535274709,0.9486563406089551,1.2199010095323846,1.4881584730581312,0.9896914938359169,0.5009776760418907,0.49370628198560634,0.85,0
0.5756098372290556,0.3313266847148599,0.5109665572880097,0.9221744905888265,0.869600860237519,1.195714378672227,1.42973287536351,1.010693805268771,0.5108603550793266,0.5020979221730862,0.9,0
0.7594669322354672,0.5767900211591518,0.6803412192688638,0.8578524535723957,0.7541299480857924,1.2008662534072578,1.4420797585723846,1.033663098919803,0.509633351980776,0.5045826608557855,0.95,0
0.8483985832985881,0.7197801561430514,0.6575348142472902,0.8444915408100934,0.7724164174635343,1.3295282664116754,1.7676454111876352,1.0438269382676773,0.45534470441039865,0.45730030718129583,random,0
0.5946591672900499,0.35361952524209544,0.47966289554002556,0.9073053173358098,0.8615843640860136,1.1920048456910135,1.420875552150857,0.985617219450625,0.507354988380408,0.4985402281501304,0.2,1
0.5560619815309847,0.30920492730416527,0.24315275167175862,0.9045455723028402,0.8638013547158667,1.209040013327311,1.4617777538265044,0.9780063989831538,0.5057816138649052,0.49470017745868605,0.25,1
0.7435937784789771,0.5529317073926421,0.35646766225398197,0.7767722860114565,0.7970219187379324,1.1895848773886035,1.4151121805116589,0.9709046406490431,0.5087891742350565,0.5028998151115935,0.3,1
0.7225275408803099,0.5220460473305479,0.6210700315385015,0.8371539317610919,0.7534151692265113,1.1953532823296382,1.4288694695762398,1.0186062053427,0.5114161888767601,0.5072368135395778,0.35,1
0.9217121984839001,0.8495533768340244,0.7540991515646738,0.7056652684514849,0.6802342043530983,1.2021639893700202,1.445198257338042,1.0019739987227305,0.5015823355681376,0.5180906038762778,0.4,1
0.9957315791684268,0.991481377753249,0.6178282295777088,0.6365206415093416,0.7082370483760598,1.1989682289612933,1.4375248140585803,0.9800282163535626,0.49903556207582656,0.5076321128754618,0.45,1
1.060838629401136,1.1253785976296808,0.7620397795475016,0.5878567333070788,0.5982494300445075,1.2090376989793032,1.4617721575531684,0.9992740821818775,0.47935463443837883,0.4879575002151794,0.5,1
0.9721463097871298,0.9450684476327342,0.5960302307910175,0.6835280576464482,0.7300327013901876,1.1908718881182838,1.4181758539104063,0.9735009917348423,0.5042102758577777,0.5138100767819914,0.55,1
