mse,mae,pcc,spcc,r2,seed,threshold
8529.315405133446,62.36450361382487,-0.05604112702957896,0.02571745869142422,-2955.14142147516,0,0.1
8956.718188760191,58.74065078620169,-0.15633042885626228,-0.050265207465335034,-2668.2737007052947,0,0.2
834.7533119910909,17.84458723159561,-0.047720600329498014,0.018177301769440924,-284.6006353743821,0,0.3
5.8212755860501995,1.9849577372881346,0.0,0.0,-0.9234065831419302,0,0.4
4083.7539860422457,40.80278842935173,-0.07596457849788552,0.022561884530122284,-1531.8478243792833,0,0.5
4540.792327349516,43.9846224890004,-0.06349759862379506,0.04067974929752696,-1710.0314238946364,0,0.6
3282.3981980540825,38.88906396746087,0.125155718734211,0.0815640662998547,-1428.2697809210883,0,0.7
3324.413253026606,39.13837742248998,0.12499612781318305,0.08097958714328103,-1446.564590018768,0,0.8
5233.046101028103,44.63516246227747,-0.11347612049023784,0.009731577956951492,-2007.0394792680568,0,0.9
8290.479518327395,54.1220844262191,-0.15406217809304146,-0.1562508683691333,-2880.2950021099514,0,random
4.787417062400818,1.7207445559322034,0.0,0.0,-0.6592517931183912,1,0.1
8302.00950201658,56.64824031539387,-0.15578277756482167,-0.050235983507506354,-2473.1579627399,1,0.2
6655.070825895373,50.68949699825532,-0.05037131173922749,-0.00043835936743024745,-2275.951081276474,1,0.3
4233.6869778359605,42.2771456686151,-0.09189663601602627,-0.03089107765328919,-1397.8517265263392,1,0.4
4217.169458931245,41.479319492657545,-0.08058954595480607,0.010433410333230121,-1581.9256738421575,1,0.5
6.395088710075414,2.1142424542372886,0.0,0.0,-1.4097551600471157,1,0.6
3377.8389931456277,39.21555237148489,0.11878958015373654,0.07194938417421795,-1469.8280063589089,1,0.7
3449.244028270246,39.627190788530534,0.11871895335693214,0.07194938417421795,-1500.9202300171262,1,0.8
5450.090553303292,45.458934745008825,-0.11755489036212283,0.0019287812166930889,-2090.324399849793,1,0.9
8306.559304927407,54.3150784006749,-0.14698124412022798,-0.14407980659682662,-2885.8834133306996,1,random
8640.599136607332,63.186849909081644,-0.048494840072352774,0.03641358355626656,-2993.7108062992083,2,0.1
8679.225795557619,58.18270997310254,-0.14743902506665113,-0.03916010349043544,-2585.5756486162036,2,0.2
6435.560678640989,49.95362074398852,-0.04415712550493289,0.008241156107688651,-2200.848369341807,2,0.3
4236.791037362664,42.498306333380505,-0.08626999580734765,-0.02451997554504222,-1398.8773382569423,2,0.4
4025.0170588242286,40.75553416325419,-0.07786379574331923,0.012070023718834848,-1509.8007639038997,2,0.5
6.395088710075414,2.1142424542372886,0.0,0.0,-1.4097551600471157,2,0.6
3329.0773081804905,39.27792929329708,0.11279377293572627,0.060522816663202826,-1448.5954810581145,2,0.7
3157.2391120820525,38.248273932489795,0.11299214610426725,0.060522816663202826,-1373.7711830685864,2,0.8
5334.4454986538,45.14843060352767,-0.12423397330409744,-0.011718807089301947,-2045.9487473454762,2,0.9
6996.27053675806,49.94919874864679,-0.14188247418216068,-0.12004334898713426,-2430.5022172610165,2,random
9216.6946702564,64.69706586017452,-0.05646021157373256,0.026506517083092915,-3193.377460521172,3,0.1
9152.189956368004,59.140497799594584,-0.1593734360786153,-0.0426962023877061,-2726.5280342133738,3,0.2
6589.130115005174,50.22804960788898,-0.052481065324698845,0.0013443020601194256,-2253.390273602218,3,0.3
4266.72243644498,42.44279144710356,-0.09278252170696517,-0.017301341504964235,-1408.7669662579826,3,0.4
4056.2577258117444,40.74401309866699,-0.07950446931060734,0.025952012257446352,-1521.5270306152745,3,0.5
4441.51605577145,43.62637496931795,-0.06394238708771223,0.0423455148937619,-1672.6227938425502,3,0.6
5.535275059178752,1.9433450423728802,0.0,0.0,-1.4102503394806054,3,0.7
3195.3535667925485,38.46527438695675,0.12443561576487286,0.08302526419128886,-1390.3675358103997,3,0.8
5148.001394930113,44.29880152647584,-0.1149962928198346,0.011309671679700385,-1974.405880394551,3,0.9
8104.322114280347,53.85451535874217,-0.14309492640797683,-0.12501736738266597,-2815.597369518159,3,random
7499.297020968959,58.74908796232617,-0.05272999921734351,0.031211643048228484,-2598.1514561988183,4,0.1
8435.566366484989,57.50409209948948,-0.14924437654719747,-0.03702675456894156,-2512.9604683408415,4,0.2
6420.685912095323,49.94971017309628,-0.04836884751804868,0.010403728987011205,-2195.7591499095956,4,0.3
3933.3788119485926,41.202412204849885,-0.09052278293447032,-0.027705526599165704,-1298.6269613179702,4,0.4
3966.1518303595594,40.73468395788929,-0.08412277030410627,0.007423210713278575,-1487.7055452173538,4,0.5
4548.649383300864,44.57588784548759,-0.06759137113749594,0.02969154115394209,-1712.9920679106779,4,0.6
3285.460655027127,39.1669776024947,0.11166636907586963,0.0649064103375053,-1429.6032806803614,4,0.7
3056.865218525973,37.78259493571762,0.11195546194575316,0.06706898321682786,-1330.064915822235,4,0.8
5055.061022037203,44.049595193107635,-0.12509432986964902,-0.0032438593189838306,-1938.7425335820335,4,0.9
8475.821847047495,55.032778685005695,-0.15274520791371762,-0.1390502125767638,-2944.7093612842423,4,random
