mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed,threshold
0.6486830935391482,0.8202247191011236,0.8571428571428571,0.8269371078359842,0.96,0.7741935483870968,0.9133811230585426,6.479757912650275,48,25,14,2,0,0.3
0.6254130589830512,0.8020833333333334,0.8288288288288288,0.8063758202647091,0.9387755102040817,0.7419354838709677,0.8942125237191649,7.133639733262769,46,31,16,3,0,0.4
0.6815696339962415,0.84375,0.8717948717948718,0.8463675213675215,0.9272727272727272,0.8225806451612904,0.933111954459203,5.631820842049556,51,30,11,4,0,0.5
0.7957789003935055,0.8958333333333334,0.9137931034482759,0.8977238354506957,0.9814814814814815,0.8548387096774194,0.9729601518026565,3.7545472280330365,53,33,9,1,0,0.6
0.6534102628035482,0.8125,0.8363636363636363,0.8165742793791574,0.9583333333333334,0.7419354838709677,0.9018026565464895,6.758185010459466,46,32,16,2,0,0.7
0.7518738576131742,0.875,0.896551724137931,0.8772686025408348,0.9629629629629629,0.8387096774193549,0.9492409867172675,4.505456673639644,52,32,10,2,0,0.8
0.914883536058052,0.9583333333333334,0.9666666666666667,0.9587962962962964,1.0,0.9354838709677419,0.9952561669829222,1.5018188912132147,58,34,4,0,0,0.9
0.8172555056551059,0.90625,0.9032258064516129,0.9060972629521017,0.9545454545454546,0.8571428571428571,0.9630916196265741,3.379092505229733,42,45,7,2,0,random
0.6162662237229342,0.8089887640449438,0.8495575221238938,0.8158542461813815,0.9411764705882353,0.7741935483870968,0.9038231780167264,6.884742782190917,48,24,14,3,1,0.3
0.609849578616645,0.7916666666666666,0.8181818181818182,0.7961936437546194,0.9375,0.7258064516129032,0.8638519924098671,7.509094456066073,45,31,17,3,1,0.4
0.6640637720525114,0.8333333333333334,0.8620689655172413,0.8363581367211131,0.9259259259259259,0.8064516129032258,0.9193548387096775,6.007275564852859,50,30,12,4,1,0.5
0.778343962439083,0.8854166666666666,0.9043478260869565,0.8876293995859214,0.9811320754716981,0.8387096774193549,0.961100569259962,4.13000195083634,52,33,10,1,1,0.6
0.778343962439083,0.8854166666666666,0.9043478260869565,0.8876293995859214,0.9811320754716981,0.8387096774193549,0.9710626185958254,4.13000195083634,52,33,10,1,1,0.7
0.7518738576131742,0.875,0.896551724137931,0.8772686025408348,0.9629629629629629,0.8387096774193549,0.9511385199240987,4.505456673639644,52,32,10,2,1,0.8
0.8396839431738369,0.9166666666666666,0.9310344827586207,0.9181790683605566,1.0,0.8709677419354839,0.9805502846299811,3.0036377824264293,54,34,8,0,1,0.9
0.7336131511317688,0.8645833333333334,0.8602150537634409,0.8643627131530357,0.9090909090909091,0.8163265306122449,0.9153278332609639,4.880911396442948,40,43,9,4,1,random
0.6486830935391482,0.8202247191011236,0.8571428571428571,0.8269371078359842,0.96,0.7741935483870968,0.9151732377538829,6.479757912650275,48,25,14,2,2,0.3
0.5794973483982425,0.7708333333333334,0.7962962962962963,0.7756834215167547,0.9347826086956522,0.6935483870967742,0.8719165085388995,8.26000390167268,43,31,19,3,2,0.4
0.6469470918749236,0.8229166666666666,0.8521739130434782,0.8263363448146057,0.9245283018867925,0.7903225806451613,0.9046489563567361,6.3827302876561625,49,30,13,4,2,0.5
0.8576952998472218,0.9270833333333334,0.9401709401709402,0.9283048433048432,1.0,0.8870967741935484,0.9928842504743832,2.628183059623126,55,34,7,0,2,0.6
0.778343962439083,0.8854166666666666,0.9043478260869565,0.8876293995859214,0.9811320754716981,0.8387096774193549,0.9601518026565464,4.13000195083634,52,33,10,1,2,0.7
0.778343962439083,0.8854166666666666,0.9043478260869565,0.8876293995859214,0.9811320754716981,0.8387096774193549,0.9316888045540797,4.13000195083634,52,33,10,1,2,0.8
0.8762088423908257,0.9375,0.9491525423728814,0.9384448007329363,1.0,0.9032258064516129,0.9938330170777989,2.252728336819822,56,34,6,0,2,0.9
0.7377157849714854,0.8645833333333334,0.8571428571428571,0.8640676567656765,0.9285714285714286,0.7959183673469388,0.9170646982197135,4.880911396442948,39,44,10,3,2,random
0.6321202805302294,0.8089887640449438,0.8468468468468469,0.816334362200537,0.9591836734693877,0.7580645161290323,0.9169653524492234,6.884742782190917,47,25,15,2,3,0.3
0.6534102628035482,0.8125,0.8363636363636363,0.8165742793791574,0.9583333333333334,0.7419354838709677,0.8975332068311196,6.758185010459466,46,32,16,2,3,0.4
0.5935068010707514,0.8020833333333334,0.8376068376068376,0.8053988603988604,0.8909090909090909,0.7903225806451613,0.8757115749525618,7.133639733262769,49,28,13,6,3,0.5
0.778343962439083,0.8854166666666666,0.9043478260869565,0.8876293995859214,0.9811320754716981,0.8387096774193549,0.9454459203036053,4.13000195083634,52,33,10,1,3,0.6
0.778343962439083,0.8854166666666666,0.9043478260869565,0.8876293995859214,0.9811320754716981,0.8387096774193549,0.9682163187855788,4.13000195083634,52,33,10,1,3,0.7
0.778343962439083,0.8854166666666666,0.9043478260869565,0.8876293995859214,0.9811320754716981,0.8387096774193549,0.9487666034155597,4.13000195083634,52,33,10,1,3,0.8
0.8221429192938028,0.90625,0.9217391304347826,0.9080604178430266,1.0,0.8548387096774194,0.9596774193548387,3.379092505229733,53,34,9,0,3,0.9
0.7564486134085371,0.875,0.8695652173913043,0.8746739130434783,0.9302325581395349,0.8163265306122449,0.9348675640468952,4.505456673639643,40,44,9,3,3,random
0.6321202805302294,0.8089887640449438,0.8468468468468469,0.816334362200537,0.9591836734693877,0.7580645161290323,0.9145758661887694,6.884742782190917,47,25,15,2,4,0.3
0.5945508761014493,0.78125,0.8073394495412844,0.7859649607604732,0.9361702127659575,0.7096774193548387,0.8837760910815938,7.884549178869377,44,31,18,3,4,0.4
