rmse,mse,mae,pcc,spcc,rmse_val,mse_val,mae_val,pcc_val,spcc_val,threshold,seed
1.1233975482511345,1.26202205141666,0.8502791237422191,0.4813564714696768,0.4689420800121159,1.259452606648059,1.58622086839259,1.038168137601456,0.4072904699111403,0.3945426200124262,0.2,0
1.1290959042774884,1.2748575610561992,0.8432064538509598,0.3242865936900381,0.4170491523701228,1.2654214446325682,1.6012914325359755,1.05192144167158,0.3939342025166967,0.3995233916445643,0.3,0
1.1540387103054022,1.3318053448833558,0.8610429598338688,0.3375882144502985,0.3852655161872829,1.266941654684392,1.6051411563744258,1.0496322140429712,0.3962004199215604,0.3867382816954026,0.4,0
1.197811475924366,1.4347523318561082,0.9557230075040316,0.3927737247628439,0.3841871175279239,1.2596114525189237,1.586621011316832,1.0648850907935734,0.427061534103718,0.4181137546978506,0.5,0
1.2195786211137871,1.487372013077807,0.9237288540093556,0.2864625275186853,0.3538454038559634,1.2608117609557763,1.5896462965644058,1.047516080192479,0.4045770901528773,0.4081860942337932,0.6,0
1.1361843689075355,1.2909149201498151,0.8644580155532128,0.356277757594173,0.4004359184771355,1.261656408993954,1.5917768943555193,1.0460159576575625,0.40260034007738,0.3965304109585856,0.7,0
1.2797555673422325,1.6377743121434394,0.9314984447503496,0.3760349675249743,0.387438206988963,1.2619375379124078,1.5924863495924295,1.0443399388228043,0.4011256608437099,0.3903524470520561,0.8,0
1.2578042637309057,1.5820715658596458,0.9129590051977268,0.3918739272585373,0.3879914151992493,1.2604846243344352,1.588821488183522,1.0401825359903571,0.4047478936269369,0.3902620929181397,0.9,0
1.3124230175525724,1.7224541770018,0.987243795974515,0.5326270156748552,0.519101285500393,1.4050822751038343,1.9742561998109671,1.0426373413246723,0.3578090418211334,0.390493990081223,random,0
1.125195313157993,1.2660644927527138,0.8587171180924674,0.4718317467705105,0.459351352870503,1.2661618677537056,1.6031658753535525,1.0458369035008035,0.4028215733767148,0.3876982943682637,0.2,1
1.084465844477251,1.1760661678377573,0.7817164529556976,0.4070330184705869,0.4417372417365814,1.261089730364329,1.590347308030376,1.0408347154783202,0.4065957570141855,0.3928597742682344,0.3,1
1.1588192539252924,1.3428620632679713,0.8863079487927452,0.3385174804487771,0.3975945047247723,1.258280297101953,1.5832693060749794,1.0480408823594296,0.4126496537658873,0.4130087461315776,0.4,1
1.2401521719680015,1.5379774096369516,0.948909403876163,0.2710173265384936,0.3369194768169776,1.2655836051685552,1.6017018616714371,1.0513889571264303,0.3958715401786902,0.3937294328071792,0.5,1
1.204837878802845,1.4516343141981398,0.8879286608155357,0.3231960558427417,0.3731046742289452,1.2608380143505575,1.5897124984314568,1.0425721661250118,0.4039921113126591,0.3932663678708579,0.6,1
1.1411884983857092,1.3023111888478298,0.8632763942567607,0.33858105161066,0.3877768836310297,1.2645049053955313,1.5989726557693618,1.0501160579205249,0.395339040752114,0.4020194245940031,0.7,1
1.2807729875761145,1.640379445704646,1.0013825173717408,0.3812716471255608,0.3807404441010896,1.2646636818337786,1.5993742281493688,1.0677526982488172,0.4238266970952941,0.419559420840512,0.8,1
1.2987571293819142,1.6867700811203503,0.97271705034149,0.2897309700102358,0.3222850122954656,1.2661017347318873,1.603013602691094,1.0466283661766551,0.3920891841408887,0.3832483532728841,0.9,1
1.4366269642507312,2.0638970344122716,1.1650519967277186,0.3785419519341623,0.3584040668711798,1.3932409676976063,1.9411203940709625,1.0957699944230552,0.3519517609867786,0.3874450202338567,random,1
1.1718012649322436,1.373118204496806,0.901480260904146,0.402025580962442,0.3839441013366422,1.264977547993943,1.600168196928767,1.0508333055620838,0.3976846353681703,0.3948249766809147,0.2,2
1.1090503911533385,1.2299927701173727,0.8682832211584445,0.4164153496933607,0.4207580660266163,1.2616303101191697,1.591711039411392,1.062798651677122,0.4302539139967434,0.4237608880676217,0.3,2
1.101286757058864,1.2128325212732292,0.9007423982752768,0.4942771871849848,0.442442531832643,1.2556137025403935,1.5765657700071958,1.0742897222527878,0.4537588162117535,0.457327448817541,0.4,2
1.205349912963882,1.452868412682038,0.90599874961714,0.3527901115639414,0.3770550822457102,1.2614516580474562,1.5912602855906763,1.0432553825342432,0.4070249612524582,0.3998283368465319,0.5,2
1.2115916866342629,1.467954415121258,0.8963015541102735,0.3006032118308964,0.3446417857102022,1.265702822507377,1.6020036349031406,1.0484190913861098,0.3988736132028073,0.3916512877271034,0.6,2
1.1152787707789713,1.243846736550253,0.8230845893081122,0.3915814158783551,0.4230651245644596,1.263686977567633,1.5969047772740192,1.0415466583250133,0.3998373439626357,0.3890197235767901,0.7,2
1.2754236321481538,1.626705441441989,0.9328090387439,0.3752837752930767,0.3674124209748286,1.2654517156390015,1.6013680446136926,1.048030877348837,0.3996886370410394,0.3886808955746038,0.8,2
1.3058910660084453,1.7053514762806734,0.9750627064670284,0.2709726136146756,0.3267911942330939,1.264907111453957,1.5999900006067929,1.0507916326838247,0.3967310606073079,0.3921256469301641,0.9,2
1.3549994200048705,1.8360234282135353,1.0398325446076435,0.4836659273432261,0.4844967498101263,1.4015324119358097,1.9642931017066072,1.048235030651187,0.354899629515563,0.3817536098521061,random,2
1.126681347081081,1.2694108578604395,0.8545171431731364,0.4755526277509189,0.4643143497811194,1.262628152457103,1.5942298513772375,1.0399493244578604,0.4024715326765684,0.3909284546557727,0.2,3
1.11439057364814,1.2418663506358307,0.8378620098891005,0.3670199280575185,0.4347176819972241,1.2601142240175556,1.5878878575713662,1.0482334005840694,0.406818104175553,0.4035328563371018,0.3,3
1.1718028045309428,1.3731218127065827,0.8846040889362635,0.2957256453773909,0.3619395918950381,1.2645688928322063,1.5991344847188729,1.049026647476536,0.3950542257493625,0.3966546478927205,0.4,3
1.1805704124865433,1.393746498838647,0.8903426440625362,0.4098480911132665,0.4272470899316645,1.257148796175834,1.580423095726349,1.0436723487671145,0.4227685871882446,0.409100929839696,0.5,3
1.2292884648211542,1.51115012974235,0.924046652882599,0.2533260554589258,0.3273280931605523,1.2650081644401607,1.6002456561002647,1.0508196898148747,0.3947916703357874,0.4005511699178626,0.6,3
1.0908391300074296,1.189930007555366,0.7942087212076565,0.4374236881251549,0.4623120327521701,1.2621038340623851,1.5929060879549728,1.0429814926203225,0.4065899807291985,0.3899910305163907,0.7,3
1.3010706284168991,1.692784780129145,0.9582566190862865,0.3201021874855846,0.3396973331548176,1.2656313617043418,1.6018227437295864,1.0492247622869817,0.3942064488361573,0.3933680162715138,0.8,3
1.2917683231862778,1.6686654007874877,0.9526842422433036,0.315291480028067,0.3411475238716,1.2685226545823745,1.6091497251887144,1.0532152226920233,0.3888406008297824,0.377894870838341,0.9,3
1.3709344663623395,1.879461311060193,1.1277863015395095,0.4786961082647255,0.4189821391400181,1.358270551526524,1.8448988911441675,1.092056767323375,0.4131720407635311,0.4386225437459476,random,3
1.1498697525275177,1.322200447777695,0.883350454909056,0.4380231862663952,0.4187630835916743,1.2623854710808335,1.593617077595978,1.0470906333894427,0.3995225595917698,0.3947572110804775,0.2,4
