rmse,mse,mae,pcc,spcc,rmse_val,mse_val,mae_val,pcc_val,spcc_val,threshold,seed
0.40407940872560755,0.16328016855603658,0.1264959925778431,0.9480466984736473,0.9165770999914689,1.0846711409779746,1.1765114840704611,0.9106054467739707,0.6149711073704747,0.5565927591913771,0.2,0
0.630993099621336,0.39815229176974126,0.3999287702407247,0.8575632388591304,0.8047892614733513,1.0936300017512552,1.1960265807304507,0.9245872798316707,0.6057521020650877,0.5461907395242588,0.3,0
0.4926679849402292,0.24272174338506589,0.217602085281143,0.9166052592209494,0.9009694510108546,1.0849005656048856,1.1770092372498004,0.9026322455491304,0.6154515838678506,0.5504825608852847,0.4,0
0.47489695451860175,0.2255271174110429,0.19496870918103157,0.93016047024023,0.9044281772288414,1.0771425164320614,1.1602360007055934,0.9092744912052336,0.6210669901061667,0.5806834301468206,0.5,0
0.47087837607231314,0.22172644505249878,0.26697982746956916,0.9390330156148016,0.9230079204206594,1.0920099622256136,1.192485757599986,0.9134460663687014,0.6074903050779449,0.5585240788038388,0.6,0
0.47290548589648385,0.22363959859098947,0.18982812192769707,0.9197582464579487,0.8947570536186441,1.0711717927146405,1.147409009507497,0.8990578307720045,0.6270809128178007,0.5843540668371717,0.7,0
0.41186737968864934,0.16963473845159405,0.19801534773848675,0.9560100655400435,0.9390901093821441,1.083899589227397,1.1748383195273202,0.9033337027019038,0.6149548687207504,0.5476476999336598,0.8,0
0.38047323169684816,0.14475988003784349,0.12037766285905745,0.959697219011053,0.943493093645177,1.083587699091835,1.1741623016231368,0.8913524000691656,0.618940093016587,0.5697279914094646,0.9,0
0.717430201423638,0.5147060939147617,0.47177572529331263,0.8943520792973568,0.8587973422261228,1.2566248591691287,1.5791060366818326,0.9195457814515474,0.5477645772812296,0.5668712495109115,random,0
0.4255803236945556,0.18111861191596274,0.17304172783423805,0.9426306257393268,0.9115833515509544,1.0757629552554595,1.1572659358999597,0.8936868845624517,0.6224100619916305,0.5750814738440077,0.2,1
0.5871705396036851,0.3447692425784828,0.25221320020024796,0.8699906651610185,0.8076401372687672,1.0710018847393539,1.1470450371152483,0.9050348061675018,0.6287233362173262,0.5715124855543123,0.3,1
0.48553005472248784,0.23573943403882203,0.1997780506127946,0.9188611713196586,0.9056533866123038,1.0800636459293245,1.166537479258145,0.9119051175490972,0.6193709263930143,0.5803671906781134,0.4,1
0.47026273252851747,0.22114703760518795,0.1883989439678677,0.9314091462072336,0.9060422417916055,1.091513915982722,1.1914026287839368,0.9125203243238995,0.6107384878121067,0.5718513135564985,0.5,1
0.4245669579563252,0.18025710178828802,0.17614097396113024,0.9438021817456681,0.9271908377378227,1.0896090968987249,1.187247984044455,0.918639867551473,0.6100768425578252,0.54665380446058,0.6,1
0.506043659851937,0.25608018567634294,0.2822489339555086,0.9128002197749127,0.8955940889835129,1.08458053259637,1.1763149316870256,0.9029833460614306,0.6142103496737676,0.5604215156160819,0.7,1
0.39700243037988875,0.1576109297275384,0.17459772957996333,0.9584677495954943,0.9419514716909052,1.0838924661779896,1.1748228782374042,0.9076820539027021,0.6151742758553163,0.5660234719188948,0.8,1
0.39804705165510557,0.15844145533132228,0.1621549985898941,0.9567477654401707,0.9401787098265386,1.0735776791780531,1.1525690332293348,0.9007983675587549,0.6232289180127994,0.5709816550175537,0.9,1
0.7694611516315086,0.5920704638700875,0.5457450209940085,0.8852632805963311,0.8436367532548228,1.2437430034071577,1.5468966585242572,0.9220963849870716,0.5573515158247088,0.5670745141674026,random,1
0.4344042660437742,0.18870706635703016,0.21128562525895156,0.9422757634563093,0.9129019171499969,1.0849304503342103,1.1770740820623926,0.9009207761586907,0.6137617549227082,0.5472185177975571,0.2,2
0.6128159411613213,0.375543377741436,0.3022358064535844,0.8565235375001091,0.7981192171564259,1.0735427302741254,1.1524939937244234,0.8932888884016535,0.6240671836539754,0.5874374016570668,0.3,2
0.4704913943950891,0.22136215219983527,0.16826697417861058,0.9240125660632991,0.9029982814034759,1.0782568934260608,1.1626379282208192,0.9042357626537854,0.6230579028847171,0.5875842271246807,0.4,2
0.47745507369706836,0.22796334739907295,0.2307000241343738,0.9319680711007218,0.9093978760173522,1.1021483889361776,1.2147310712346118,0.9291679814008319,0.5985917265768781,0.5643858032416612,0.5,2
0.4257605071504952,0.18127200944904687,0.18785681357188114,0.9441519857439704,0.9286871475903852,1.0763841318344067,1.1586027992649097,0.8943249298213344,0.6213063927570374,0.5641486236401307,0.6,2
