mse,mae,pcc,spcc,r2,seed,threshold
3.1588596948463943,1.4621372889005346,0.48545263142082756,0.45373779959437777,-0.09481658785224756,0,0.1
3.8944742368700913,1.6126638759787206,0.44672113239518046,0.4877770801185507,-0.16062797103484772,0,0.2
3.1070567397535926,1.430112033709225,0.5116287321731373,0.5451144853784271,-0.0630414593998676,0,0.3
3.087663440278724,1.4226745218165886,0.553863196995376,0.5764762629915302,-0.020194302738435033,0,0.4
2.6646420052667192,1.3248815652215564,0.6561431161785696,0.6654294674434641,-0.00018040128837681912,0,0.5
2.6548428462810745,1.342868631853567,0.6538666479665811,0.6504084054351724,-0.00038037593766993005,0,0.6
2.3103030980065413,1.2582131710020146,0.6760568773873026,0.6717418946501111,-0.005985929649451771,0,0.7
2.310293395651235,1.2582098967605981,0.6704522026449415,0.6652249520543148,-0.005981704908148089,0,0.8
2.6076260680092025,1.3254331013011098,0.6570118991622174,0.617161813221849,-0.0006057639550094418,0,0.9
2.8871330326235074,1.4158669755962439,0.3941553904022651,0.3958698227324183,-0.0034017886341697334,0,random
3.1588589095396675,1.4621369837585891,0.42171556162089363,0.3975100830917639,-0.09481631567591986,1,0.1
3.8944731615645374,1.6126635281689647,0.4841233872218691,0.496376176493458,-0.1606276505731814,1,0.2
3.1070813362847844,1.430120884916467,0.621485494749054,0.648752119044938,-0.06304987480216107,1,0.3
3.087662682280249,1.4226742667556174,0.568798703672654,0.5859453787942808,-0.020194052288299957,1,0.4
2.664613668872746,1.3248724126975777,0.67391885521111,0.6905047225300507,-0.00016976514819777577,1,0.5
2.6548461735701614,1.3428693299237684,0.6059504316261968,0.6080133265791222,-0.00038162970480426495,1,0.6
2.31030216698556,1.258212763927171,0.639372586354108,0.6393325254181015,-0.00598552425069343,1,0.7
2.31030400650356,1.258213399286913,0.5765558453368153,0.5737038987779259,-0.005986325240497248,1,0.8
2.607628026478654,1.32543357189409,0.6196694156347551,0.5963527970282898,-0.0006065154645320536,1,0.9
2.8871524690060357,1.415873243534944,0.49945318424029234,0.5310524163793575,-0.0034085436055457663,1,random
3.1588546530953225,1.4621354565513403,0.3806452600043024,0.3954643761504006,-0.09481484045184407,2,0.1
3.8944739724373267,1.6126638477836164,0.4442432503439663,0.4593555929474121,-0.16062789222881535,2,0.2
3.107083161223629,1.4301214944742784,0.5108450094011728,0.5600853354428684,-0.06305049918266481,2,0.3
3.0876571927625225,1.4226725626201189,0.6690047067744822,0.6996229971069913,-0.02019223849776952,2,0.4
2.6646418468157025,1.3248815453435867,0.6489705792558751,0.6467837649431817,-0.00018034181336989974,2,0.5
2.6548364998553207,1.3428666410665073,0.5789011541910648,0.5700425214062937,-0.00037798451936410515,2,0.6
2.3102377387527255,1.2581915743760128,0.6832847783698426,0.692315560961504,-0.005957469968222773,2,0.7
2.31030157232164,1.258212639207253,0.6912956048164026,0.6865292173114248,-0.005985265313440902,2,0.8
2.6076285225107654,1.3254338068782054,0.7229329464195671,0.7127138835259249,-0.0006067058033984996,2,0.9
2.8871527901971734,1.41587360986942,0.4286469038504747,0.4512434679653364,-0.0034086552331562547,2,random
3.158858047177973,1.4621367479105798,0.47900770471210946,0.4558711796903709,-0.09481601679341845,3,0.1
3.8944739963940878,1.6126638474721788,0.5024491101331963,0.5154521681823137,-0.1606278993683894,3,0.2
3.107060791483926,1.4301142996003613,0.6928356963756224,0.7155778313931358,-0.06304284564984197,3,0.3
3.087659872397823,1.422673435734421,0.7187116611513347,0.7666184463640471,-0.020193123875570373,3,0.4
2.6646403567212995,1.324881075710553,0.7627249929040897,0.7830610545338036,-0.0001797825025076083,3,0.5
2.6548514908581597,1.3428714110392148,0.662170819511877,0.6741382591920632,-0.0003836333302069672,3,0.6
2.3103024478962104,1.258212931678534,0.5986643886387687,0.5945614220245589,-0.005985646568912983,3,0.7
2.3102576674570945,1.258197971113021,0.7365140211107872,0.7555562057027745,-0.005966147615847905,3,0.8
2.6076286583580313,1.3254338207208873,0.7301990467569767,0.7083010658937937,-0.0006067579311015425,3,0.9
2.8871574580425086,1.4158741355584339,0.5072125332439947,0.5337206024877167,-0.0034102775083701964,3,random
3.1588598335849074,1.462137303622947,0.43022084441318575,0.3786311304614684,-0.09481663593707568,4,0.1
3.8944732710149115,1.6126636202365867,0.5122097440438564,0.5186099872002984,-0.1606276831914908,4,0.2
3.107083424573965,1.4301215655771073,0.5015601870641031,0.5474816259625503,-0.06305058928476126,4,0.3
3.0876623137908252,1.4226741490586017,0.5358161614637571,0.5549985136934891,-0.020193930535777893,4,0.4
2.664642183557011,1.324881613262653,0.728038600313933,0.7421164946546569,-0.00018046821010786473,4,0.5
2.654856501378422,1.3428730951660837,0.5755367727003204,0.5580022507808763,-0.0003855213614138986,4,0.6
2.310300139798896,1.2582120874328446,0.6434647277297096,0.6557271657599927,-0.0059846415434576805,4,0.7
2.3103043995475465,1.2582135710809954,0.5869465400362466,0.6140761115556914,-0.005986496385452567,4,0.8
2.6075655389722465,1.3254136116036197,0.6869765590210881,0.6672706291023226,-0.000582537579108422,4,0.9
2.8871621496322537,1.4158752832738126,0.4350792062557296,0.4146250037968941,-0.0034119080357788434,4,random
