mcc,acc,f1,f1_weighted,precision,recall,auroc,log_loss,tp,tn,fp,fn,seed,threshold
0.599293416013663,0.75,0.7380952380952381,0.7528467908902692,0.5849056603773585,1.0,0.9592529711375213,9.010913347279288,31,35,0,22,0,0.2
0.6732134685736805,0.8068181818181818,0.7848101265822784,0.8106752636636494,0.6458333333333334,1.0,0.9818902093944539,6.962978495624904,31,40,0,17,0,0.3
0.7046754612733608,0.8295454545454546,0.8051948051948052,0.8332349468713105,0.6739130434782609,1.0,0.9864176570458404,6.143804554963151,31,42,0,15,0,0.4
0.6887893420672443,0.8181818181818182,0.7948717948717948,0.8219875362732506,0.6595744680851063,1.0,0.9994340690435767,6.553391525294028,31,41,0,16,0,0.5
0.826626179845266,0.9090909090909091,0.8857142857142857,0.9108551825532959,0.7948717948717948,1.0,1.0,3.276695762647014,31,49,0,8,0,0.6
0.8078561622884165,0.8977272727272727,0.8732394366197183,0.8998262301079202,0.775,1.0,1.0,3.6862827329778907,31,48,0,9,0,0.7
0.8459342772800837,0.9204545454545454,0.8985507246376812,0.921887505694901,0.8157894736842105,1.0,0.9988681380871534,2.8671087923161376,31,50,0,7,0,0.8
0.8658200628440811,0.9318181818181818,0.9117647058823529,0.9329322638146167,0.8378378378378378,1.0,0.9988681380871534,2.4575218219852606,31,51,0,6,0,0.9
0.47648585776812885,0.7191011235955056,0.7747747747747747,0.703313073261086,0.6615384615384615,0.9347826086956522,0.8791708796764409,10.124621738516055,43,21,3,22,0,random
0.38974674689504485,0.6477272727272727,0.6352941176470588,0.6508697185167773,0.5,0.8709677419354839,0.7934352009054896,12.69719608025718,27,30,4,27,1,0.2
0.4184829047406251,0.6818181818181818,0.65,0.687784090909091,0.5306122448979592,0.8387096774193549,0.8341822297679683,11.468435169264549,26,34,5,23,1,0.3
0.3746846753250133,0.6363636363636364,0.627906976744186,0.6386187455954898,0.4909090909090909,0.8709677419354839,0.8466327108092813,13.106783050588056,27,29,4,28,1,0.4
0.5305303675388225,0.75,0.7105263157894737,0.7555263157894736,0.6,0.8709677419354839,0.8783248443689871,9.010913347279288,27,39,4,18,1,0.5
0.5934101727487274,0.7727272727272727,0.7435897435897436,0.7774844203415632,0.6170212765957447,0.9354838709677419,0.9071873231465761,8.191739406617534,29,39,2,18,1,0.6
0.5776605891632226,0.7613636363636364,0.7341772151898734,0.7661282668786257,0.6041666666666666,0.9354838709677419,0.9043576683644596,8.601326376948412,29,38,2,19,1,0.7
0.60941979216114,0.7840909090909091,0.7532467532467533,0.7887642660369933,0.6304347826086957,0.9354838709677419,0.9151103565365026,7.782152436286657,29,40,2,17,1,0.8
0.60941979216114,0.7840909090909091,0.7532467532467533,0.7887642660369933,0.6304347826086957,0.9354838709677419,0.9094510469722694,7.782152436286659,29,40,2,17,1,0.9
0.6523221211348594,0.8089887640449438,0.8411214953271028,0.8022001588444876,0.7377049180327869,0.9782608695652174,0.9519716885743175,6.884742782190917,45,27,1,16,1,random
0.585175315138714,0.7386363636363636,0.7294117647058823,0.7409678556737379,0.5740740740740741,1.0,0.9683078664402942,9.420500317610164,31,34,0,23,2,0.2
0.6579269594686811,0.7954545454545454,0.775,0.7992897727272728,0.6326530612244898,1.0,0.9807583474816073,7.372565465955781,31,39,0,18,2,0.3
0.6732134685736805,0.8068181818181818,0.7848101265822784,0.8106752636636494,0.6458333333333334,1.0,0.980192416525184,6.962978495624904,31,40,0,17,2,0.4
0.8658200628440811,0.9318181818181818,0.9117647058823529,0.9329322638146167,0.8378378378378378,1.0,1.0,2.4575218219852606,31,51,0,6,2,0.5
0.7374684055082001,0.8522727272727273,0.8266666666666667,0.8555685568556854,0.7045454545454546,1.0,1.0,5.324630614301398,31,44,0,13,2,0.6
0.8658200628440811,0.9318181818181818,0.9117647058823529,0.9329322638146167,0.8378378378378378,1.0,1.0,2.4575218219852606,31,51,0,6,2,0.7
0.5506871297379005,0.7272727272727273,0.7142857142857143,0.7303783173348392,0.5660377358490566,0.967741935483871,0.9439728353140917,9.830087287941042,30,34,1,23,2,0.8
0.7544239171423622,0.8636363636363636,0.8378378378378378,0.8666714843185431,0.7209302325581395,1.0,0.9954725523486134,4.91504364397052,31,45,0,12,2,0.9
0.6523221211348594,0.8089887640449438,0.8411214953271028,0.8022001588444876,0.7377049180327869,0.9782608695652174,0.9373104145601618,6.884742782190916,45,27,1,16,2,random
0.3746846753250133,0.6363636363636364,0.627906976744186,0.6386187455954898,0.4909090909090909,0.8709677419354839,0.7741935483870968,13.106783050588056,27,29,4,28,3,0.2
0.7046754612733608,0.8295454545454546,0.8051948051948052,0.8332349468713105,0.6739130434782609,1.0,0.9864176570458405,6.143804554963151,31,42,0,15,3,0.3
0.3746846753250133,0.6363636363636364,0.627906976744186,0.6386187455954898,0.4909090909090909,0.8709677419354839,0.8415393322014715,13.106783050588056,27,29,4,28,3,0.4
0.6136108038679582,0.7613636363636364,0.7469879518072289,0.7646097586828251,0.5961538461538461,1.0,0.9547255234861347,8.60132637694841,31,36,0,21,3,0.5
0.8459342772800837,0.9204545454545454,0.8985507246376812,0.921887505694901,0.8157894736842105,1.0,1.0,2.8671087923161376,31,50,0,7,3,0.6
0.7046754612733608,0.8295454545454546,0.8051948051948052,0.8332349468713105,0.6739130434782609,1.0,1.0,6.143804554963151,31,42,0,15,3,0.7
0.9075014585349754,0.9545454545454546,0.9393939393939394,0.9550964187327825,0.8857142857142857,1.0,0.99830220713073,1.638347881323507,31,53,0,4,3,0.8
0.7717874099660619,0.875,0.8493150684931506,0.8777430509376246,0.7380952380952381,1.0,0.9926428975664969,4.505456673639643,31,46,0,11,3,0.9
0.5592097664485218,0.7528089887640449,0.8035714285714286,0.737426431246656,0.6818181818181818,0.9782608695652174,0.9519716885743175,8.909667129894128,45,22,1,21,3,random
0.6579269594686811,0.7954545454545454,0.775,0.7992897727272728,0.6326530612244898,1.0,0.9620826259196379,7.372565465955781,31,39,0,18,4,0.2
0.4343312700475358,0.6931818181818182,0.6582278481012658,0.6993077717010902,0.5416666666666666,0.8387096774193549,0.8443689869835881,11.058848198933672,26,35,5,22,4,0.3
0.38974674689504485,0.6477272727272727,0.6352941176470588,0.6508697185167773,0.5,0.8709677419354839,0.8500282965478212,12.697196080257179,27,30,4,27,4,0.4
0.8863267166981618,0.9431818181818182,0.9253731343283582,0.943998730285188,0.8611111111111112,1.0,0.9994340690435767,2.047934851654384,31,52,0,5,4,0.5
0.5317591910320069,0.7272727272727273,0.7073170731707317,0.7315186111242157,0.5686274509803921,0.9354838709677419,0.8624787775891342,9.830087287941042,29,35,2,22,4,0.6
0.9075014585349754,0.9545454545454546,0.9393939393939394,0.9550964187327825,0.8857142857142857,1.0,1.0,1.638347881323507,31,53,0,4,4,0.7
0.8658200628440811,0.9318181818181818,0.9117647058823529,0.9329322638146167,0.8378378378378378,1.0,0.9988681380871534,2.4575218219852606,31,51,0,6,4,0.8
0.8459342772800837,0.9204545454545454,0.8985507246376812,0.921887505694901,0.8157894736842105,1.0,0.9977362761743067,2.8671087923161376,31,50,0,7,4,0.9
0.6284831385615463,0.7865168539325843,0.8288288288288288,0.7745179356784253,0.7076923076923077,1.0,0.9585439838220424,7.694712521272202,46,24,0,19,4,random
