mcc_c,acc_c,f1_c,f1_weighted_c,precision_c,recall_c,mcc_nc,acc_nc,f1_nc,f1_weighted_nc,precision_nc,recall_nc,threshold,seed
0.030180590666169006,0.5017757483510908,0.5246853823814134,0.5058056946357424,0.6244239631336406,0.4524207011686144,0.8709585976495422,0.935656836461126,0.9318181818181818,0.935637350904563,0.9371428571428572,0.9265536723163842,0.4,0
0.039610490614119365,0.5200405885337392,0.5696087352138307,0.5261229184589339,0.6310483870967742,0.5190713101160862,0.8880307980264138,0.9438502673796791,0.9442970822281167,0.9438442456162233,0.9319371727748691,0.956989247311828,0.5,0
0.05372369452582665,0.5357686453576864,0.5931525122276567,0.5378362270936984,0.6096892138939671,0.5774891774891775,0.9450292749891799,0.9733333333333334,0.9659863945578231,0.9732044396706051,0.993006993006993,0.9403973509933775,0.6,0
0.05157720808861304,0.5454084221207509,0.6222596964586846,0.5450168232706213,0.6201680672268908,0.6243654822335025,0.8084604522528586,0.912,0.8764044943820225,0.9116315165049899,0.8931297709923665,0.8602941176470589,0.7,0
0.050071417138270916,0.5408422120750888,0.619588062211013,0.5316224484315353,0.5753317720530835,0.6712204007285975,0.8898087937846078,0.9493333333333334,0.9224489795918367,0.9502383511820569,0.8625954198473282,0.9912280701754386,0.8,0
0.05116320482232622,0.549974632166413,0.6360279031596224,0.5428273505224587,0.6049960967993755,0.6704152249134948,0.8906158142567341,0.9493333333333334,0.9218106995884774,0.9503647535328448,0.8549618320610687,1.0,0.9,0
0.016756429353519838,0.5580923389142567,0.6676840900419687,0.572112782472609,0.7137030995106036,0.6272401433691757,0.8936110007602063,0.9468085106382979,0.9512195121951219,0.9469116919612645,0.9701492537313433,0.9330143540669856,random,0
0.03287561938160631,0.5007610350076104,0.5318744053282588,0.5069498901909567,0.6440092165898618,0.4529983792544571,0.8819481768039595,0.9410187667560321,0.9378531073446328,0.9409864641089771,0.9485714285714286,0.9273743016759777,0.4,1
0.031396811981913915,0.5159817351598174,0.5782493368700266,0.5262855406809116,0.6592741935483871,0.5149606299212598,0.8770198336175816,0.9385026737967914,0.9402597402597402,0.9385171950072291,0.9476439790575916,0.9329896907216495,0.5,1
0.04936790594938137,0.5337392186707255,0.591737005775211,0.5358999877940741,0.6087751371115173,0.5756266205704408,0.9226401681173384,0.9626666666666667,0.9523809523809523,0.9624862155388471,0.9790209790209791,0.9271523178807947,0.6,1
0.03392787896899344,0.5301877219685439,0.598438855160451,0.5271005680222107,0.5798319327731093,0.6182795698924731,0.8178469188440807,0.9173333333333333,0.8812260536398467,0.9174071723511114,0.8778625954198473,0.8846153846153846,0.7,1
0.04718190289354383,0.5443937087772704,0.6276948590381426,0.53622692933993,0.5909445745511319,0.6693191865605659,0.9133524076018864,0.96,0.9392712550607287,0.9606181534276124,0.8854961832061069,1.0,0.8,1
0.05855035373116139,0.5540334855403348,0.639901679639492,0.5471113992738471,0.60967993754879,0.6732758620689655,0.9019686384575143,0.9546666666666667,0.9306122448979591,0.9554764194786824,0.8702290076335878,1.0,0.9,1
0.030030018698007758,0.5641806189751395,0.6725123903926802,0.5782251473393545,0.7194127243066885,0.6313528990694345,0.8878716709457839,0.9441489361702128,0.9484029484029484,0.9442105885214117,0.9601990049751243,0.9368932038834952,random,1
0.022055689995455416,0.49670218163368846,0.5239923224568138,0.5018135750709585,0.6290322580645161,0.44901315789473684,0.8815873015873016,0.9410187667560321,0.9371428571428572,0.9410187667560321,0.9371428571428572,0.9371428571428572,0.4,2
0.03237588792215554,0.5164890918315576,0.5732198835647111,0.5247547250331698,0.6451612903225806,0.515713134568896,0.8823765111795489,0.9411764705882353,0.9421052631578948,0.9411714228025305,0.93717277486911,0.9470899470899471,0.5,2
0.059387911272853464,0.5428716387620497,0.6144629867351306,0.5495178137452205,0.6563071297989032,0.5776347546259051,0.9130417060832557,0.9573333333333334,0.9463087248322147,0.9570406446120646,0.986013986013986,0.9096774193548387,0.6,2
0.03392787896899344,0.5301877219685439,0.598438855160451,0.5271005680222107,0.5798319327731093,0.6182795698924731,0.8178469188440807,0.9173333333333333,0.8812260536398467,0.9174071723511114,0.8778625954198473,0.8846153846153846,0.7,2
0.05538739163582319,0.5469304921359716,0.628381190178943,0.5385155077377698,0.5893832943013271,0.6729055258467023,0.9019686384575143,0.9546666666666667,0.9306122448979591,0.9554764194786824,0.8702290076335878,1.0,0.8,2
0.05116320482232622,0.549974632166413,0.6360279031596224,0.5428273505224587,0.6049960967993755,0.6704152249134948,0.8906158142567341,0.9493333333333334,0.9218106995884774,0.9503647535328448,0.8549618320610687,1.0,0.9,2
0.018500713625238214,0.549974632166413,0.651747153513938,0.5569053773477857,0.6769983686786297,0.6283118849356548,0.9307238304061028,0.9654255319148937,0.9680589680589681,0.9654636976561121,0.9800995024875622,0.9563106796116505,random,2
0.027850497598392997,0.4987316083206494,0.5286259541984732,0.5045614915904308,0.6382488479262672,0.4511400651465798,0.8817168702237476,0.9410187667560321,0.9375,0.9410009049958492,0.9428571428571428,0.9322033898305084,0.4,3
0.03334763917463556,0.5169964485032978,0.5612903225806452,0.5216458054888433,0.6139112903225806,0.5169779286926995,0.8776622417513773,0.9385026737967914,0.9386666666666666,0.9384995961826115,0.9214659685863874,0.9565217391304348,0.5,3
