rmse_c,mse_c,mae_c,pcc_c,spcc_c,rmse_nc,mse_nc,mae_nc,pcc_nc,spcc_nc,threshold,seed
1.5544687428646935,2.4163730725433408,1.2784478972362654,0.2112504470513198,0.255137193153507,1.3579056086337582,1.8439076419590172,0.6520332296099643,0.7288059895877315,0.7045603992917223,0.2,0
1.7742624401639282,3.148007206576457,1.466832032904374,-0.008331944768761295,-0.011732017677425698,0.9685923044773025,0.9381710522926515,0.5389010276716009,0.8374482673725562,0.8436079906405968,0.3,0
1.7179142537350247,2.9512293831859666,1.383348904054351,0.027608933983326703,0.05113552625069661,0.8907911801920715,0.7935089267079836,0.32917218585629765,0.8689855910248098,0.894350764754925,0.4,0
1.693634658245984,2.8683983556119914,1.359548581356348,0.04966241542345611,0.09101764071586854,0.8564929921916922,0.7335802456734781,0.3062344374540959,0.854161130774773,0.8718473307028599,0.5,0
1.6580818451208876,2.749235405119487,1.3116000302830213,0.08832164553576222,0.12173811953847763,0.6845384232249611,0.46859285287131597,0.19771461345278168,0.9084393805269338,0.9313383120423037,0.6,0
1.7933426312383243,3.2160777930167965,1.48638985410938,-0.04543796255054809,-0.038446624375600244,0.6067196792314177,0.3681087691666744,0.19980023883126655,0.9172247457646245,0.910910765520054,0.7,0
1.7207279244046756,2.960904589826023,1.3946045100648263,0.01314282783149423,0.05141376799561414,0.5749055055930042,0.3305163403611478,0.19925479529529788,0.9255316007382572,0.9199701924469458,0.8,0
1.6518270838581899,2.7285327149674514,1.3221253885068824,0.06271510597191028,0.10301890940064391,0.5083227024097363,0.25839196978513734,0.12072828662434182,0.951311863182424,0.9318643432832199,0.9,0
1.83111445733766,3.352980155870993,1.4924190604792564,0.02746123153041468,0.03487718689069598,1.2354463141282288,1.5263275950930264,0.6772998748698777,0.7008658909143199,0.7341466128550117,random,0
1.5755556913160016,2.4823757364382435,1.3017426541212977,0.17372527909945842,0.2025978293040629,1.3371400340129613,1.787943470560183,0.6455849002777526,0.7392219079262796,0.7187632427964624,0.2,1
1.7295782476603616,2.991440914779887,1.4064212676147223,0.03199975885780188,0.022834007554759488,0.993303200308482,0.9866512477430723,0.4095733318749832,0.832228271942159,0.8302526419128886,0.3,1
1.7106357937147785,2.9262748187381904,1.3818971814420207,0.021321013313549367,0.033425074472150755,0.8963262315360316,0.8034007133395837,0.3172350492372213,0.8670257476225354,0.8910775379837156,0.4,1
1.7040170460021549,2.9036740930659097,1.3760053009327158,0.05938438478432517,0.09663011521547994,0.7975623253032248,0.6361056627430869,0.2854511948132944,0.8745822858766297,0.8930356289986354,0.5,1
1.6688752444882977,2.7851445816658758,1.3214245365259136,0.07985400860839582,0.10876860075626721,0.714228054118879,0.5101217132904403,0.19443964274240835,0.9014718502094528,0.9188889060072847,0.6,1
1.73836177726802,3.021901668666429,1.4355571893790469,-0.03424092732712799,-0.017750999982390388,0.56114857767895,0.3148877262311086,0.1625899962849544,0.9295608846893234,0.9193272653747149,0.7,1
1.731892239547803,2.999450729405904,1.4057741166174438,0.03263752113194723,0.05993935262567652,0.5787269508410183,0.33492488362974243,0.19518345227564765,0.9245911118931004,0.9204962236878622,0.8,1
1.731366422634666,2.9976296894267604,1.402038122246437,0.031664958184320816,0.06047869183433141,0.5280704562996477,0.27885840681651813,0.1413838631352668,0.9472152382746064,0.9316597755784192,0.9,1
1.789674655921847,3.2029353740489817,1.469327986617846,0.08259525495399443,0.08391154722374047,1.2244631266861645,1.4993099486140582,0.6937601095363551,0.7086184610459351,0.7425387653620033,random,1
1.6235584337207412,2.6359419877057464,1.3357885620885583,0.144874021638111,0.1428078547345146,1.4131788686414133,1.9970745147746247,0.7018716026070649,0.7081676240979946,0.672034134228398,0.2,2
1.7479143840243587,3.0552046938792534,1.4369335965689713,0.03535370521026904,0.03548256567469984,0.9715636884557451,0.9439360007257321,0.4159387581192126,0.8392559757003732,0.8349869230811352,0.3,2
1.7103743402700191,2.9253803838541033,1.4026559910119443,0.02064537270675309,0.049321954387717575,0.9178191161919226,0.8423919300473219,0.34941591302693015,0.8597948662591284,0.8799719471528265,0.4,2
1.6843565988361113,2.8370571520427528,1.3473985299702684,0.101412105093254,0.12770610825869785,0.83789507576955,0.70206815799886,0.29071354087238055,0.8608670882556706,0.871671979268688,0.5,2
1.686560625621347,2.8444867438962693,1.3463174753412233,0.06819423482469675,0.10049951999210634,0.6892641101195504,0.4750850134988956,0.21372599840276452,0.9077061723894925,0.9270131662836585,0.6,2
1.7420806042930599,3.034844831854073,1.4454207760197364,-0.053632948875965106,-0.041049234336258324,0.585923923135056,0.3433068437019751,0.17305874868633508,0.9230470519304942,0.9169893487484202,0.7,2
1.7132946716284994,2.9353786318306074,1.3895897148766556,0.042884783857359825,0.08015864623500367,0.5672858695130693,0.321813257749199,0.16488110463303338,0.9280248878678865,0.9221327653262685,0.8,2
1.71489517819234,2.9408654721873377,1.3932528581380188,0.03297525236399505,0.07122212560173963,0.5091586138423726,0.2592424940498863,0.13350980473112536,0.9505229810150195,0.9377968067224425,0.9,2
1.8091022473530383,3.2728509413778135,1.4795431587214007,0.04163225384915718,0.04451012374705806,1.2510176304749803,1.5650451117592346,0.6984569109217904,0.6915349098027995,0.7152781640065105,random,2
1.5799048227169914,2.4960992488444083,1.2967877907810135,0.20227675049955002,0.2144604194715572,1.366754033090677,1.8680165869696312,0.6670270596001127,0.7226969622250141,0.687610503751086,0.2,3
1.7854429334190363,3.187806468495973,1.4685157428571318,0.0316974116025891,0.018873082778229307,0.975325578088953,0.9512599832745505,0.42826640841850094,0.8392191890523527,0.8246708659676102,0.3,3
1.7226243394583953,2.9674346148944726,1.4031698467868605,0.03074032542790493,0.050904517096934186,0.8800937532025407,0.7745650144261347,0.3284028077512801,0.8721497172447407,0.8971563877016758,0.4,3
1.7014432552125058,2.894909150708128,1.3768871178945483,0.052005081022433786,0.08433337334442167,0.8528810403787963,0.727406069037618,0.3116193068916536,0.855586513909891,0.8672881934143897,0.5,3
1.6581741031725288,2.74954135643202,1.3218227684130057,0.06320891776108083,0.09622734910479021,0.7379868046738192,0.5446245238726737,0.2275178328783426,0.8929251791509725,0.9099755988695362,0.6,3
1.7728092126447006,3.142852504437923,1.470383875742778,-0.04454980798963894,-0.03511798374003813,0.5995284041822024,0.35943430742125826,0.18598972364376082,0.919434345908756,0.9120212759175441,0.7,3
1.6839112341984668,2.835557044659804,1.3575667699416838,0.028642034550279603,0.07743978951960151,0.5978824577489184,0.35746343328388713,0.21600420071270582,0.9190510757681518,0.9146806560799543,0.8,3
1.6866999812676788,2.844956826808388,1.3647780999367907,0.03696992330265481,0.0742994998510887,0.5004635671384228,0.25046378203291464,0.1601684560823831,0.9514706214033251,0.9374461192284984,0.9,3
1.8190055999886572,3.3087813727900945,1.4723882057080924,0.081782088329106,0.08736882355655617,1.2392626147601093,1.535771828342063,0.6648323393027976,0.6976302075063265,0.7162507644626187,random,3
1.63530096888813,2.6742092588464565,1.3424680486320955,0.11957585611802915,0.13737983468885473,1.4131724607102207,1.9970564037097802,0.6879999015809173,0.706400323704779,0.6784049570350509,0.2,4
1.7737058139458,3.146032314425133,1.4464999819692859,0.03315057941361167,0.015477682955591146,0.960392380180571,0.9223535239089026,0.4236081311261255,0.842455623038924,0.8412408500564735,0.3,4
1.6920373729376827,2.862990471417855,1.3607297640457623,0.052503184748282146,0.07612651652135886,0.9192336884836041,0.8449905740431718,0.3289496050090049,0.8603155961089576,0.8781015318549924,0.4,4
1.7131304433757102,2.9348159160206575,1.3759032180701274,0.068530917229059,0.09364874596037431,0.8710784667234565,0.7587776951892878,0.3183682373167008,0.8491755194462292,0.8727240878737196,0.5,4
1.6835082223366014,2.8341999346749436,1.3153771518897015,0.06517235096043611,0.10356789272736096,0.7166167214635522,0.5135395254811703,0.2018551587634536,0.9003521586614376,0.9144468644173248,0.6,4
1.7545285389555128,3.078370394009366,1.4511173341069588,-0.053600298521121484,-0.0461299489972087,0.5608170187972028,0.3145157285725821,0.16057631948773995,0.9294311954329081,0.9238277548803321,0.7,4
1.7050865580835952,2.9073201705573615,1.3797029916747732,0.023815880627097028,0.06471479006208078,0.5710433668388196,0.32609052681061473,0.16353194511693184,0.9271307991021013,0.923097155934615,0.8,4
1.6764584770438025,2.8105130252520256,1.356172870041941,0.04091408547261578,0.07946270831624078,0.5125393161177573,0.2626965505664583,0.14533954150913245,0.9496056328009708,0.9344944994878014,0.9,4
1.7917454135823332,3.210351627093326,1.4619261727306234,0.07637821228039005,0.0809995732917835,1.231776010535915,1.5172721401317746,0.6728210966689603,0.7039489221441734,0.7343967101151538,random,4
