mse,mae,pcc,spcc,seed
3.342529306634167,1.3958013803825844,0.44164854884470933,0.4465125487504479,0
3.7142506154580675,1.4819189812413887,0.42644918877095594,0.4325907798837732,1
3.6296574689187473,1.472574017633358,0.3349809253234465,0.37894973597444603,2
3.835646207693401,1.4913586846368192,0.13541397021127405,0.1576052609161868,3
4.031536984913256,1.5612210118218797,0.39403417352966263,0.40252836974838135,4
4.421898351591979,1.608102728624969,0.3293371498596541,0.3501553491267768,5
3.352085309348059,1.3931902317519915,0.3084544723780296,0.3413586480075411,6
3.403738854014226,1.4085924847867004,0.3537768440170327,0.3927404151615261,7
3.1964922546624575,1.3597895881328295,0.44295250328363533,0.47810044769153326,8
3.6587055378209548,1.4955470218861708,0.39029871284397255,0.37710191021687256,9
4.054992878823113,1.5670568855599716,0.29612775901473787,0.3576416023873251,10
3.775203832605352,1.472470857152968,0.39650895158516963,0.4198028020644143,11
3.5145263483806923,1.3917100937658107,0.3093223640762507,0.35190777571683707,12
3.53283780288953,1.462198245499174,0.3867741141789469,0.37332971489908556,13
3.3769343254387723,1.4140585659202627,0.41608956088162186,0.42412225190078295,14
4.005406237636756,1.5275280312755308,0.39799278560279916,0.41185324555269603,15
3.3548786308509007,1.417972126365407,0.4102207622622952,0.4273658235962321,16
3.7185643832787147,1.4886872286323154,0.3866461276565897,0.3867958124479912,17
4.948718803088821,1.738596481309486,0.20523655298716792,0.23536456118462987,18
4.4322962506101895,1.6507793388782745,0.3948035019225633,0.3762897827155483,19
3.5985201715905184,1.467250259158136,0.3761010130359874,0.3820002646485743,20
4.2924124673462,1.6186633811351545,0.42922793410371174,0.427177718884759,21
5.039087037066131,1.7464015244210698,0.354320436917427,0.3752038034863038,22
3.3191760394583367,1.3745836520950678,0.4334326626352808,0.45925742859295376,23
3.7415068730189796,1.5074776889803252,0.41547774916092634,0.42559745973348134,24
