mcc,acc,f1,f1_weighted,precision,recall,auroc,seed
0.18903121469579592,0.5944651410324641,0.6163141993957704,0.5955748561863566,0.6455696202531646,0.5895953757225434,0.5950354999896903,0
0.25819536080537975,0.6290580095795636,0.6294524189261032,0.6290548576668316,0.6244725738396625,0.6345123258306538,0.6290954863825573,1
0.1684827628027495,0.584353379457158,0.599281682914315,0.5847907482151621,0.6160337552742616,0.5834165834165834,0.5844189978586334,2
0.17596568059434184,0.5880787653006918,0.6038894575230297,0.5885870913255786,0.6223628691983122,0.5864811133200796,0.58820046502201,3
0.215746818467934,0.6077700904736562,0.6283408976298538,0.6087783497539881,0.6571729957805907,0.6019323671497585,0.6084306385511826,4
0.18453232108059195,0.5923363491218734,0.6091836734693877,0.59293603141233,0.629746835443038,0.5899209486166008,0.5925383289795807,5
0.18017191698372212,0.5896753592336349,0.6211302211302211,0.5922129249931389,0.6666666666666666,0.5814167433302668,0.5912134221701839,6
0.16054154697649617,0.5800957956359766,0.6095992083127165,0.5822189542914703,0.6497890295358649,0.5740913327120224,0.5810903313684181,7
0.19970936024727143,0.5997871208089409,0.6209677419354839,0.6008377942357368,0.6497890295358649,0.5945945945945946,0.600381520310346,8
0.16104598830178368,0.5806279936136243,0.5895833333333333,0.5807449294967978,0.5970464135021097,0.5823045267489712,0.5805679193833059,9
0.20245884661905642,0.6008515167642363,0.6287128712871287,0.6028393234160422,0.669831223628692,0.5923507462686567,0.6022472442619616,10
0.16741406715669865,0.5838211814795103,0.5985626283367557,0.5842446926599395,0.6149789029535865,0.583,0.5838777019340159,11
0.23567988722626454,0.6178818520489622,0.6314168377823408,0.6182707024678217,0.6487341772151899,0.615,0.6180802047781571,12
0.12023571140230901,0.5598722724853645,0.5999032414126754,0.563920347994868,0.6540084388185654,0.5540661304736372,0.5612435915526081,13
0.1536366311890726,0.5769026077700905,0.5974683544303797,0.5778138214471308,0.6223628691983122,0.5744888023369036,0.5771505044548368,14
0.2441402758757326,0.6221394358701436,0.6328852119958635,0.6223633062060961,0.6455696202531646,0.6206896551724138,0.6222149283700814,15
0.1727496726782969,0.5864821713677488,0.6013340174448435,0.5869173000808975,0.6181434599156118,0.5854145854145855,0.5865569510216435,16
0.16045471607457965,0.5800957956359766,0.6084367245657568,0.5820307184946364,0.6466244725738397,0.5745079662605436,0.5809731949529319,17
0.2004923025453645,0.6003193187865886,0.606600314300681,0.6003634793824151,0.6107594936708861,0.6024973985431842,0.6002683071147293,18
0.17488331551062034,0.5875465673230442,0.5969838793551742,0.5876854269551246,0.6054852320675106,0.5887179487179487,0.5875005672793283,19
0.16038324359231904,0.5795635976583289,0.6179883945841392,0.5834742870495949,0.6740506329113924,0.5705357142857143,0.5817105448898927,20
0.14180642609895733,0.5705162320383182,0.6084425036390102,0.5742038188468711,0.6613924050632911,0.5633423180592992,0.5721411329199891,21
0.2761033972279062,0.6381053751995742,0.6480331262939959,0.6383011030415235,0.6603375527426161,0.6361788617886179,0.6382011627378844,22
0.2003084745475552,0.5997871208089409,0.6277227722772277,0.6017802282784851,0.6687763713080169,0.5914179104477612,0.6011612476650205,23
0.228965962702036,0.6141564662054284,0.6070460704607046,0.614346027200191,0.5907172995780591,0.6243032329988851,0.614595608352803,24
