mse,mae,pcc,spcc,seed
3.779569331787236,1.459872264354872,0.2961424178296521,0.32306470852052976,0
3.419705866761351,1.3990655296263275,0.35202197901672416,0.36256785130828073,1
4.047046162676023,1.5204904812685986,0.23747957988494983,0.25601472515200907,2
4.312231786901998,1.5834147914297285,0.22131739218460778,0.2608351470734271,3
4.546864920362766,1.617728598926128,0.18343739890873234,0.18741494701515254,4
4.406694181928036,1.579055715148899,0.20425973736620345,0.1609452560987093,5
3.763175016165717,1.4837875409704646,0.25249309293975064,0.31508133097298796,6
3.8382913401247007,1.4962958540302105,0.29092144913978835,0.29836210742514857,7
4.1858115026490985,1.5554990454476842,0.27461176554774586,0.2895768482899706,8
3.9118724479349827,1.5121738749912004,0.3132984126591447,0.3482240310664814,9
4.262548184305312,1.5960789928728418,0.23593680767940825,0.2840057576242242,10
4.039541386790803,1.5266046332517134,0.2414604365541738,0.25006708865733057,11
3.583346355596096,1.4238124855328436,0.2989132176399804,0.3387927888049411,12
4.272263042550054,1.5720035542500368,0.2929476595475714,0.30731305901151,13
3.968428273916982,1.5103576370032359,0.2614609858888305,0.2574387550961444,14
4.031474190888333,1.5539349936832387,0.264042609553928,0.27257808259644656,15
4.16316109255622,1.53239357308309,0.291132052388154,0.29687840210534533,16
4.199438563818877,1.559105559120311,0.23123918495072238,0.24208380088813217,17
4.2664116802046745,1.5517486491403973,0.1982522073015712,0.17813528172235008,18
4.343349951396498,1.605189614961522,0.28223104764264717,0.2821889073140364,19
4.690628834729997,1.6419875883893,0.20810518970754813,0.19103371445471373,20
4.12173183757156,1.5234680441293704,0.2723189970607395,0.26566443828949926,21
3.8026371251836952,1.5002512377785144,0.27078783367338977,0.277562155939465,22
3.8875232284304415,1.4879589490468146,0.2735396679831407,0.2642044982650873,23
3.890709587763823,1.509949307055903,0.2748083104105443,0.2908991938764935,24
