rmse_c,mse_c,mae_c,pcc_c,spcc_c,rmse_nc,mse_nc,mae_nc,pcc_nc,spcc_nc,threshold,seed
1.1082021725829565,1.2281120553175844,0.8446408151191558,0.4883094096722028,0.4843275954462213,1.8518384696825791,3.429305717796317,1.4726383527233162,0.362213033753849,0.3626985406117867,0.2,0
1.0150504515880814,1.030327419269168,0.7714983000437244,0.5158847807408783,0.5028154368231103,1.812068898229115,3.2835936919292803,1.4694430674485848,0.2390897863945981,0.2152928973239088,0.3,0
1.0244501971017357,1.049498206341785,0.7530844421774833,0.5534007604376001,0.544798337692397,1.8435062864010032,3.3985154280000174,1.501997491269358,0.21696260694319,0.1345530004879313,0.4,0
1.0991110657605154,1.208045134877216,0.8212598764478298,0.5200851105495298,0.4996572363456675,1.844829581040769,3.40339618308306,1.5323185726969188,0.0936837580513174,0.0577490723206238,0.5,0
1.0567076393840518,1.1166310351326152,0.7636223009014154,0.5575353217460024,0.5489514581200843,1.7482584336370042,3.0564075507829114,1.4386850379962983,0.193695972110497,0.1574294608231162,0.6,0
1.0741129038734651,1.153718530267488,0.8010007214184947,0.4656083962825923,0.4728379774749007,1.7190178534089804,2.955022380338819,1.4363008758968752,0.0526322117566966,0.0622470301750951,0.7,0
1.2448233025047917,1.549585054458936,0.9285340716907268,0.4176845638677438,0.4039486050237622,1.6464747758611682,2.710879187547084,1.3828987133772388,0.0444883161794147,0.0526907959651157,0.8,0
1.134841378374047,1.2878649540699068,0.8240865456643417,0.5535202927982492,0.5346980884985245,1.7015843773804935,2.8953893933453627,1.4081650770512164,0.212148031805562,0.1846954134772775,0.9,0
1.229523207367067,1.5117273174541996,0.9364128708853446,0.6076619235027817,0.5740453051858333,2.0723451195143623,4.2946142943749965,1.684733541175119,-0.0493227037029405,-0.0548021344723575,random,0
1.1225071865489389,1.2600223838540137,0.8659776488449182,0.4670776718806272,0.459616116042552,1.8806392867186283,3.5368041267495514,1.510697062081467,0.3441456685513535,0.3337668223613904,0.2,1
1.037562009240219,1.0765349230186,0.7790940693138083,0.489252177109667,0.4659948121063104,1.8607644037404536,3.4624441662275665,1.532865362917886,0.2104467177863944,0.1281762790366043,0.3,1
1.0574133296925663,1.1181229498115202,0.7951901912689181,0.5099643605188486,0.5049492586683789,1.819809492615264,3.3117065894126254,1.4784928917494158,0.1993095531373422,0.1313674494338078,0.4,1
1.1505161699863948,1.3236874574001631,0.8653131135980722,0.4469612026355557,0.4354179167656571,1.7717470206744368,3.1390875052687433,1.4909466630911534,0.1226034791395428,0.0439839847381269,0.5,1
1.1335863484733248,1.2850180094450865,0.8588379006389846,0.4508610857716184,0.4437620005299464,1.7140021908823162,2.9378035103493803,1.4304491708434293,0.1916807693009218,0.1433142891918622,0.6,1
1.0324178326530542,1.0658865811800298,0.7574359095883785,0.5261389273429616,0.5293723660612301,1.7495263808141055,3.060842557164502,1.455656678402863,0.1130976144442795,0.1076026127252113,0.7,1
1.1873033387065517,1.4096892181037246,0.8951659318527807,0.5046584915800127,0.4860033256798794,1.658925994990774,2.752035456856129,1.3927119781820412,0.1065983847684254,0.0824407850347151,0.8,1
1.0449403440153535,1.0919003225509252,0.7159793592500168,0.6428452152963925,0.6244939640176126,1.778655847039584,3.1636166222081004,1.4854426024872474,0.1987002592516911,0.161316247214331,0.9,1
1.3185694865894897,1.7386254909648706,1.0036172028438006,0.5231846325610305,0.5115328132890165,1.94488272503915,3.7825688141557103,1.6180830870173248,-0.0251990204060154,-0.0811193866758679,random,1
1.103808845275841,1.2183939669091854,0.8430004988811494,0.4937135812156192,0.4899191236264609,1.8550923885571025,3.4413677700824956,1.491153463865147,0.3712511752560752,0.3706766810990172,0.2,2
1.04030059983896,1.0822253380253,0.7902062642764288,0.4797575459706614,0.4735836469650366,1.8291228235328731,3.3456903035688703,1.488776495250819,0.2099466135391382,0.1784999344175967,0.3,2
0.9977071344266566,0.9954195260858506,0.7665048410175763,0.5824874250783063,0.5623227821003809,1.8047498790240024,3.2571221258371503,1.491302651737467,0.2199272747581642,0.1409241025961783,0.4,2
0.9959468697372094,0.991910167339346,0.7077189283582712,0.6370149094872852,0.608284081431692,1.8639438234714856,3.4742865770575,1.5585035631157522,0.1162284085061705,0.0443346876064708,0.5,2
1.1038381883822963,1.2184587461311098,0.8178978437178344,0.4974023782229025,0.4919679287724995,1.741342834841666,3.0322748684544094,1.4413748437136258,0.1575357640079104,0.1382000965718426,0.6,2
0.901465786642954,0.8126405644878001,0.6264178851622936,0.666270315916276,0.652568071098098,1.7192993879157554,2.955990385287491,1.4369231100192752,0.1666781547366168,0.1325890966687355,0.7,2
1.0335528963534286,1.068231589560561,0.7129839744612534,0.6606264431188614,0.6364472306184236,1.818280973719136,3.3061456993890093,1.5222329382406872,0.1190717585031485,0.0827914725286594,0.8,2
1.1507752946261816,1.324283778721975,0.8407886655761152,0.5318483053289041,0.5099170879626989,1.7419929069739817,3.0345392879476623,1.4458972537371788,0.1870234098507454,0.1771264083996486,0.9,2
1.3484368717758428,1.818281997164621,1.0196308107462515,0.4907957246000094,0.4802592033752689,2.040406704177014,4.163259518450504,1.6696202980310195,0.0066177236905332,-0.0769230771904085,random,2
1.0525914911754912,1.107948847295044,0.8138044999088905,0.5605501360860158,0.5670012084837925,1.85182647150058,3.4292612805502887,1.4958937650502486,0.4063694541818681,0.3885325193323426,0.2,3
0.9946897023915844,0.9894076040438584,0.7378795588392749,0.5493697460828304,0.5275372776788594,1.8222812692113368,3.3207090241184796,1.4549301207343954,0.2337465303533414,0.1923813143862212,0.3,3
0.9148564523763671,0.8369623284546721,0.6490110942829972,0.6683483407027918,0.6357236906192312,1.922229392274884,3.6949658365254705,1.5920609145961313,0.1653787289376527,0.082444399299838,0.4,3
1.0943283515742048,1.1975545410591166,0.8184013548901852,0.5269058467821505,0.5043974259537851,1.7916100167278637,3.209866452039616,1.4769866771969975,0.1236776135331288,0.0643539763411,0.5,3
1.0807417693098194,1.1680027719309187,0.821782726209552,0.5288766996329066,0.5154813693127666,1.7067532900629565,2.913006793140726,1.422437076268815,0.1544492807096215,0.1429343777400893,0.6,3
0.9935748620357084,0.9871910064692772,0.713305682927255,0.5724318757834467,0.5780006706143328,1.731898703495373,2.9994731191689543,1.4240530345471578,0.1559548714354182,0.1289945498558074,0.7,3
