mse,mae,pcc,spcc,seed
3.4982716574962596,1.431960698572792,0.35394378232628176,0.38775511349420994,0
3.3519840749887053,1.4174025216526411,0.391430505125527,0.436935375764592,1
3.307754186202283,1.3610719580403972,0.40647227540689873,0.4406700088241392,2
3.557137637069477,1.4199762651882268,0.36899976224917586,0.3932733970491751,3
3.614661004389388,1.4269605040992928,0.3535732490036604,0.3750624166344887,4
3.762457409704518,1.466283799291107,0.3195483111122479,0.357837669668797,5
3.5431823503774806,1.4416141607737545,0.3301648795307156,0.3784169446647766,6
3.5683275241201198,1.4256550030267015,0.36435022485180935,0.41355443849785195,7
3.4956998170766345,1.414365797253821,0.4147846679328182,0.45191906129768367,8
3.372335167385968,1.3779154100936755,0.3914722056267909,0.4599597953165301,9
3.453996095803353,1.4172257683036142,0.3766338481053443,0.4150843147271425,10
3.434408547508482,1.3974152747952517,0.35723605164492556,0.38810401245142956,11
3.3903091538775016,1.410437232354117,0.38161396769492184,0.4104348130019116,12
3.4543040492941963,1.408966434369426,0.3596795681303137,0.43144367317705656,13
3.3960160761202114,1.3785766759485738,0.3465437912659658,0.4034827607290907,14
3.3484545261010568,1.3719117236313758,0.37043852053867743,0.42249929460641716,15
3.2496430034899064,1.3667661591088955,0.4176652021789571,0.4720876059735226,16
3.3931203551538087,1.3901764876042308,0.41720464649742306,0.46054211874689677,17
3.4886512584562146,1.4042806090719862,0.34105571674466734,0.3867904844889083,18
3.4267600595452916,1.394039775812219,0.4062282901176687,0.426918485233196,19
3.586408449189402,1.417790201126538,0.37743741697969935,0.40379409421153073,20
3.4833084186652163,1.4085231218961356,0.36865956267479943,0.41671338435910965,21
3.4895749431058096,1.405512330291957,0.36677388964757973,0.4002496099861035,22
3.291702728501712,1.3762860516660562,0.431809545878804,0.46009650449236106,23
3.495644116510527,1.402468006071962,0.3334589960521147,0.3787770634430007,24
