mse,mae,pcc,spcc,seed
3.533406686702786,1.4475062795786449,0.33886677936662396,0.3411210060151401,0
3.6200370405877687,1.4592742412562352,0.31778115571974086,0.36975979975677375,1
3.4387923106318032,1.3943828979137962,0.35436001092108677,0.37827895393121386,2
3.599403894489835,1.4464222124701254,0.3330539467840973,0.3467645360182683,3
3.5467262269436297,1.432154716396349,0.33469276386917557,0.36851781581730897,4
3.3822750194476554,1.3980472225934546,0.3548677060393119,0.398463173631279,5
3.4820432241030543,1.430202151214634,0.33535737595645043,0.3811454563659342,6
3.414769672180586,1.4215066174826403,0.34714230615127006,0.3628408192435066,7
3.401769626633023,1.3757866077730507,0.4132521995949252,0.4360464594309615,8
3.6552008660848476,1.454355765222332,0.2828125300601657,0.3137245197082965,9
3.6038889589113494,1.443251961724041,0.312716683198959,0.3467403967300419,10
3.4729469585195307,1.409429713083229,0.36916344497715087,0.4025377189871271,11
3.3892857161583976,1.3944136531392186,0.34808546783727634,0.3754260960011087,12
3.5901254150237696,1.440350461680526,0.30519142704833346,0.3544207262400142,13
3.563163517716264,1.4440877998733386,0.2889557063148397,0.31132544843497306,14
3.6589532544708088,1.4451827005981914,0.2997916920637642,0.3168156648186891,15
3.5056276964867075,1.4332039438843613,0.3465998023359349,0.3688620798797812,16
3.563122884592879,1.4360431239236027,0.3226147938712929,0.35088237740459266,17
3.4941943249901217,1.402915389420225,0.3328822577709779,0.36721353572479276,18
3.446564971401456,1.4186708698526456,0.3586259911145472,0.3555184135687249,19
3.613292722809207,1.447382500195788,0.3304786756302438,0.3502723308919341,20
3.5612216414076383,1.4451001567873534,0.34399906079342507,0.3655458959324104,21
3.5961825982172795,1.4134256445918645,0.3095026251356124,0.3549304598550293,22
3.321965342204834,1.3695347890877674,0.3424854621291297,0.364824409962749,23
3.3676225624882457,1.387564060170803,0.3589587511324379,0.40540636394946516,24
