mcc_c,acc_c,f1_c,f1_weighted_c,precision_c,recall_c,mcc_nc,acc_nc,f1_nc,f1_weighted_nc,precision_nc,recall_nc,threshold,seed
0.8623441409686762,0.9375,0.9049180327868852,0.9384936715522457,0.8518518518518519,0.965034965034965,0.3100868364730211,0.7204301075268817,0.8142857142857143,0.7530755359647365,0.9193548387096774,0.7307692307692307,0.4,0
0.8763925449644604,0.9439655172413793,0.9192546583850931,0.9440470712310041,0.9135802469135802,0.925,0.24769957723666977,0.6770833333333334,0.7703703703703704,0.6950860948667966,0.8387096774193549,0.7123287671232876,0.5,0
0.7832463808394076,0.9008620689655172,0.8597560975609756,0.9005880291561537,0.8703703703703703,0.8493975903614458,0.1651585664730059,0.59375,0.6608695652173913,0.5859048560135517,0.6129032258064516,0.7169811320754716,0.6,0
0.9589512620608044,0.9806034482758621,0.9746478873239437,0.9806138419249929,0.9719101123595506,0.9774011299435028,0.13636651138364203,0.6458333333333334,0.7605633802816901,0.6871361502347417,0.8709677419354839,0.675,0.7,0
0.9608801132251948,0.9806034482758621,0.9786223277909739,0.980599540740389,0.9809523809523809,0.976303317535545,0.28408911051967534,0.6979166666666666,0.7943262411347518,0.7300531914893617,0.9032258064516129,0.7088607594936709,0.8,0
0.9698332337309413,0.9849137931034483,0.9847494553376906,0.9849141435038017,0.9826086956521739,0.9868995633187773,0.12599398843025322,0.6458333333333334,0.7638888888888888,0.695023148148148,0.8870967741935484,0.6707317073170732,0.9,0
0.887813716457299,0.9440860215053763,0.9400921658986175,0.9441182300183342,0.9315068493150684,0.9488372093023256,0.04591680880402326,0.5208333333333334,0.6666666666666666,0.628858024691358,0.9387755102040817,0.5168539325842697,random,0
0.7750721813315099,0.8987068965517241,0.8417508417508418,0.9011440019077048,0.7716049382716049,0.9259259259259259,0.15086285728094284,0.6559139784946236,0.7647058823529411,0.6820240354206198,0.8387096774193549,0.7027027027027027,0.4,1
0.8856969167260746,0.9482758620689655,0.925,0.9484289927404719,0.9135802469135802,0.9367088607594937,0.2699028688548152,0.6875,0.7794117647058824,0.7071953781512605,0.8548387096774194,0.7162162162162162,0.5,1
0.9247234599072545,0.9655172413793104,0.9512195121951219,0.9654219231847492,0.9629629629629629,0.9397590361445783,0.21808151803469067,0.6666666666666666,0.7647058823529411,0.6876750700280111,0.8387096774193549,0.7027027027027027,0.6,1
0.9636591156280092,0.9827586206896551,0.9776536312849162,0.9827407084461297,0.9831460674157303,0.9722222222222222,0.21226341904345863,0.6770833333333334,0.7891156462585034,0.7343442932728647,0.9354838709677419,0.6823529411764706,0.7,1
