mse,mae,pcc,spcc,seed
3.81688777866252,1.456525866669833,0.3396866636075952,0.3623502369838984,0
3.4231899474971623,1.3880596636863285,0.43864843598194214,0.48115143699621127,1
3.824959675976339,1.4435711190523286,0.3207247117636767,0.37736596157972235,2
4.009224488283304,1.4895425643201525,0.30426527617923266,0.33426016648931384,3
4.181263104106846,1.5401331063641164,0.2603294284215597,0.27820011649994186,4
4.344012403308319,1.5711732953719424,0.255639365710027,0.28337009015849446,5
3.8222463439536236,1.475012107286634,0.33330643045878056,0.3800323460063525,6
3.941381499026926,1.4970335785493212,0.28702036221887234,0.29639917799441956,7
3.846158792761945,1.4781625958605906,0.3529399130155598,0.39054064519233206,8
3.7415852508881327,1.459188648458983,0.3357104840393998,0.37712838850284885,9
3.7540302874341465,1.4657561317361343,0.36363712830165934,0.40549186243248536,10
3.850713883418911,1.4520147055333341,0.3337228218417051,0.3626723502263447,11
3.707636401640096,1.4482932671910296,0.3224063891584188,0.3687133303512144,12
3.872927499972502,1.4483098973688093,0.29287899958588015,0.3360999157123729,13
3.619668149753808,1.413652585975239,0.35589676510583673,0.41817639011011426,14
3.9264876328490566,1.4843790201506086,0.2852281850150863,0.289207859563582,15
3.581452059018548,1.4153436317385772,0.3732211641255325,0.4056882729461721,16
3.991245642495992,1.499027084286507,0.25716279201848447,0.2735357842619307,17
3.884232426137692,1.4397738371982267,0.34248588017661125,0.39679390700980155,18
3.963767990694809,1.5030033636287943,0.31819552337310825,0.336611256455434,19
3.788061801800998,1.453422632491349,0.34809921833565893,0.38124829543794236,20
3.67053805618353,1.4301458034956405,0.36639140547985993,0.400537379166092,21
3.96359518471716,1.4761057338665726,0.2966395602952317,0.325696219154254,22
3.7582758465631168,1.4534034036666825,0.34325791683916496,0.39977081698981737,23
3.6686016854831576,1.4360036634212656,0.3589354230209352,0.3974549686815816,24
