mse,mae,pcc,spcc,seed
3.840155045180621,1.4741123082646477,0.36373045993619385,0.3600273268853753,0
3.4282859435188797,1.419234099824936,0.4139394255725642,0.41443822028764116,1
3.5418579776601846,1.4132412922611832,0.38968661834491525,0.3849883236536189,2
3.966822862192198,1.5237637812934743,0.3073725131789213,0.31472733044849555,3
3.859700261028803,1.5112250342166256,0.30449962003027176,0.29544457431878063,4
4.366054505865393,1.6004805992716302,0.22462536280235124,0.22635567352213506,5
3.8581633651882297,1.4896543763166683,0.32421320339100934,0.34056921620250835,6
3.7392016690672514,1.461208406879996,0.37202858519979054,0.36838903032404974,7
3.961881172528219,1.5109288097106157,0.3411622202789584,0.34733822758522376,8
3.9129970000672776,1.4847412197057501,0.31254461048908927,0.34423490615636887,9
3.734974056989463,1.4751432017266854,0.3494100559274885,0.3991449069006092,10
3.9539410208465484,1.4727471726940036,0.30344386443762583,0.33783102181287306,11
3.485982960207746,1.411027097885063,0.4012118000980216,0.3991551243207915,12
3.660878219413223,1.4414932439127743,0.35856397098824977,0.38634440341806936,13
3.6763653041572484,1.4491274243178967,0.32253335304285835,0.3394753154040885,14
3.7132203468162848,1.4294124869274947,0.35997154482218197,0.3765947567782413,15
3.7190714078844516,1.4570745296285472,0.30373227775565115,0.3263396035477722,16
3.7113864754794097,1.4615679027246447,0.34493748381641476,0.38494651123300033,17
3.8769750570537376,1.4796013915513622,0.315283482969299,0.33017601878067787,18
3.6707038629751985,1.4464144657710343,0.3365703199008969,0.344708091131999,19
4.175527597373908,1.5410487109064375,0.3050704638913746,0.3257879803141795,20
3.681806746408177,1.4573533385421182,0.3518091460791887,0.3865545454584553,21
3.654176952038238,1.4171399692556068,0.3927721090302565,0.4142962611879559,22
3.6546453465280577,1.458576133160186,0.38752815792053413,0.41166784701375525,23
3.5342649773498933,1.4228349674382146,0.37808536892592115,0.4155581439365722,24
