mcc_c,acc_c,f1_c,f1_weighted_c,precision_c,recall_c,mcc_nc,acc_nc,f1_nc,f1_weighted_nc,precision_nc,recall_nc,threshold,seed
0.6471092647647099,0.823947234906139,0.775984506132989,0.8276952626038317,0.6923963133640553,0.882525697503671,0.3383140789443614,0.6702412868632708,0.5967213114754099,0.6777433251681546,0.52,0.7,0.4,0
0.6868469126015802,0.837138508371385,0.8215675375208449,0.8384827125745349,0.7449596774193549,0.9157372986369268,0.2963543690701947,0.6390374331550802,0.5846153846153846,0.6463709006887981,0.4973821989528796,0.7089552238805971,0.5,0
0.729455738756632,0.8584474885844748,0.861812778603269,0.8581517350674827,0.7952468007312614,0.9405405405405406,0.2688866340746266,0.6666666666666666,0.5136186770428015,0.6756694895857175,0.4615384615384615,0.5789473684210527,0.6,0
0.8826854690044339,0.943176052765094,0.9522591645353794,0.9429825528902884,0.938655462184874,0.9662629757785468,0.3557097841043013,0.712,0.5714285714285714,0.7148227194492255,0.549618320610687,0.5950413223140496,0.7,0
0.9530732412445748,0.9786910197869102,0.9837083010085338,0.9787498735255804,0.9898516783762684,0.9776407093292212,0.369052398221071,0.7146666666666667,0.5868725868725869,0.7154474858914778,0.5801526717557252,0.59375,0.8,0
0.9239237533052576,0.965499746321664,0.973622963537626,0.96559503332713,0.9797033567525372,0.9676175790285274,0.2723006073003147,0.656,0.5441696113074205,0.65097122449134,0.5877862595419847,0.506578947368421,0.9,0
0.8608191043529456,0.9330289193302892,0.945,0.9326252252999228,0.9249592169657422,0.9659284497444632,0.3423920317126361,0.6702127659574468,0.6787564766839378,0.669839270406562,0.6517412935323383,0.7081081081081081,random,0
0.6314542049723216,0.8163368848300355,0.7655440414507773,0.8204037013141129,0.6808755760368663,0.8742603550295858,0.3167303842910779,0.6595174262734584,0.5780730897009967,0.6684854543454823,0.4971428571428571,0.6904761904761905,0.4,1
0.700197873612797,0.8442415017757483,0.8301051466519093,0.8454134618960853,0.7560483870967742,0.9202453987730062,0.3355661959532129,0.6550802139037433,0.5930599369085173,0.6644336199471069,0.4921465968586387,0.746031746031746,0.5,1
0.7883397344793958,0.8924403855910705,0.8986615678776291,0.8921175566724168,0.8592321755027422,0.9418837675350702,0.3022230052899235,0.68,0.5419847328244275,0.6867876360906019,0.4965034965034965,0.5966386554621849,0.6,1
0.7683538565922459,0.8863521055301877,0.902946273830156,0.8856209059478146,0.8756302521008403,0.9320214669051878,0.2811554143780904,0.688,0.4978540772532189,0.6986658254538812,0.4427480916030534,0.5686274509803921,0.7,1
0.9508512613185018,0.9776763064434296,0.9829589465530596,0.9777539923273948,0.990632318501171,0.9754035357417372,0.3645171188397449,0.704,0.5963636363636363,0.7010541626794258,0.6259541984732825,0.5694444444444444,0.8,1
0.9442264426788752,0.9746321664129884,0.9807098765432098,0.9747672266381042,0.9921935987509758,0.969488939740656,0.336329825678957,0.6853333333333333,0.5845070422535211,0.680573293840295,0.6335877862595419,0.5424836601307189,0.9,1
0.8514916825185421,0.9279553526128868,0.9404861693210392,0.927423839821924,0.9151712887438824,0.9672413793103448,0.2973630703688016,0.6462765957446809,0.6490765171503958,0.6461039464354813,0.6119402985074627,0.6910112359550562,random,1
0.6251911290647115,0.8127853881278538,0.75898105813194,0.8173602067297462,0.6693548387096774,0.8763197586726998,0.3813308628034331,0.6890080428954424,0.6081081081081081,0.6987160350699224,0.5142857142857142,0.743801652892562,0.4,2
0.6607651089845599,0.8224251648909183,0.8024830699774267,0.8243734248548171,0.7167338709677419,0.9115384615384616,0.2867300113826984,0.6310160427807486,0.5605095541401274,0.6420631423834267,0.4607329842931937,0.7154471544715447,0.5,2
0.7951117224394285,0.8944698122780315,0.8994197292069632,0.8941528485472567,0.850091407678245,0.9548254620123204,0.2982711151316482,0.6746666666666666,0.5514705882352942,0.678274920009845,0.5244755244755245,0.5813953488372093,0.6,2
0.8772445622347222,0.9406392694063926,0.950191570881226,0.9404533803004796,0.9378151260504202,0.9628990509059534,0.334583513823058,0.704,0.5542168674698795,0.7078865882692447,0.5267175572519084,0.5847457627118644,0.7,2
0.8718232529438467,0.9416539827498732,0.9550956657555644,0.9416442494529828,0.9547228727556596,0.95546875,0.3101383101460666,0.6906666666666667,0.5433070866141733,0.6930434340868681,0.5267175572519084,0.5609756097560976,0.8,2
0.9419726487720996,0.973617453069508,0.9799382716049384,0.9737579157036286,0.9914129586260734,0.9687261632341724,0.2993839825061362,0.6693333333333333,0.5602836879432624,0.6646730920773475,0.6030534351145038,0.5231788079470199,0.9,2
0.8235556173026715,0.9142567224759004,0.9289617486338798,0.9135699234294946,0.901305057096248,0.95836947094536,0.2671672338322909,0.6303191489361702,0.6293333333333333,0.6303897511146226,0.5870646766169154,0.6781609195402298,random,2
0.6397655507271238,0.8209030948756976,0.7735728030788968,0.8244186054287962,0.6947004608294931,0.8726483357452967,0.3373841702848137,0.6702412868632708,0.6019417475728155,0.6766492527921235,0.5314285714285715,0.6940298507462687,0.4,3
0.7118939156315366,0.8508371385083714,0.8384615384615385,0.8517935939314066,0.7691532258064516,0.9214975845410628,0.3409745518529051,0.660427807486631,0.6092307692307692,0.667326699166499,0.518324607329843,0.7388059701492538,0.5,3
0.8000600339448477,0.8975139523084729,0.90279114533205,0.8972025299733905,0.8574040219378428,0.9532520325203252,0.3278831554131146,0.6853333333333333,0.5785714285714286,0.686696251266464,0.5664335664335665,0.5912408759124088,0.6,3
0.7100365117091306,0.8574327752409944,0.8776665215498476,0.8564118628132529,0.8470588235294118,0.9105691056910568,0.2884548239936839,0.6906666666666667,0.5042735042735043,0.700781024315908,0.4503816793893129,0.5728155339805825,0.7,3
0.8766548241085899,0.943683409436834,0.9565217391304348,0.9436002237152772,0.9531615925058547,0.9599056603773584,0.3005855046426914,0.6853333333333333,0.5390625,0.6871099021592442,0.5267175572519084,0.552,0.8,3
0.9532027187384714,0.9786910197869102,0.9837837837837838,0.9787964912306324,0.994535519125683,0.9732620320855616,0.2714840487939825,0.664,0.5333333333333333,0.6618222222222222,0.549618320610687,0.5179856115107914,0.9,3
0.7611286739131286,0.8838153221714865,0.9033347403967918,0.8827853719409077,0.8727569331158238,0.9361329833770778,0.231155114596423,0.6117021276595744,0.6075268817204301,0.6120317523389807,0.5621890547263682,0.6608187134502924,random,3
0.6219285547926542,0.8107559614408929,0.7547666009204471,0.8157281681785616,0.6612903225806451,0.8790199081163859,0.3016145958777829,0.6514745308310992,0.5578231292517006,0.6630773593453609,0.4685714285714286,0.6890756302521008,0.4,4
0.7275397163154638,0.8594622019279553,0.8490463215258856,0.8601987781879974,0.7852822580645161,0.9240806642941874,0.3089987564439664,0.6497326203208557,0.6180758017492711,0.6527810547018231,0.5549738219895288,0.6973684210526315,0.5,4
0.797570236004533,0.8964992389649924,0.9020172910662824,0.8961847693291124,0.8583180987202925,0.9504048582995952,0.2702558081729219,0.6613333333333333,0.5347985347985348,0.6647818708196066,0.5104895104895105,0.5615384615384615,0.6,4
0.8853594214409254,0.9446981227803144,0.9537154989384288,0.944556072116198,0.9436974789915966,0.9639484978540772,0.3507777443891585,0.7093333333333334,0.5691699604743083,0.7118715030631748,0.549618320610687,0.5901639344262295,0.7,4
0.9452265505120216,0.9751395230847284,0.9810003877471888,0.9752126226439816,0.9875097580015612,0.9745762711864406,0.34545972018955,0.704,0.5714285714285714,0.7048100087285423,0.5648854961832062,0.578125,0.8,4
0.9250520164957412,0.9660071029934044,0.974000776096236,0.966094945554974,0.9797033567525372,0.9683641975308642,0.2653821387472888,0.6586666666666666,0.5328467153284672,0.6554947351203254,0.5572519083969466,0.5104895104895105,0.9,4
0.8600180487827077,0.9325215626585488,0.9445139758030872,0.9320946482747628,0.9233278955954324,0.9666951323654996,0.3031620921187498,0.648936170212766,0.6507936507936508,0.6488169735979498,0.6119402985074627,0.6949152542372882,random,4
