rmse_c,mse_c,mae_c,pcc_c,spcc_c,rmse_nc,mse_nc,mae_nc,pcc_nc,spcc_nc,threshold,seed
0.41884627849672257,0.1754322050105541,0.1317891122028824,0.9440789633526767,0.9102932873698664,1.9764493375556842,3.906351983924303,1.6266590818843865,0.2787770182008728,0.29308707306386345,0.2,0
0.5555264085313272,0.3086095905757151,0.2541553687371482,0.8851358341627196,0.8443677578817439,1.8545395724537939,3.4393170257971004,1.5179570338174653,0.1457778095197952,0.151175533847778,0.3,0
0.6400022474290242,0.409602876714202,0.4467867636663824,0.8858552306463603,0.8655507975429231,1.8899892610276743,3.5720594067999345,1.5045752374104235,0.041017471372745605,0.053745214573698026,0.4,0
0.7063624257614811,0.49894787652764394,0.514827619802694,0.8828108982615362,0.8538311533421935,1.6892392414663167,2.853529214909697,1.3546758202140838,0.14256805070859194,0.14945787239254577,0.5,0
0.4367714379566367,0.19076928901470816,0.18732703039088588,0.939998071740445,0.9245027302132194,1.6866892490250165,2.8449206227765744,1.359048547156066,0.1502471011392517,0.1334365914457673,0.6,0
0.6965797063347784,0.48522328727744607,0.48487026369026026,0.8492116356215956,0.8199668937232607,1.588314900059402,2.522744221750708,1.2966892481043315,0.08010262268234872,0.08217776941425703,0.7,0
0.3908954369634415,0.15279924263883987,0.11796125814252077,0.9582464024987518,0.9403014069256956,1.5779921487222062,2.490059221428925,1.2838431405587445,0.15190013850928302,0.10789485230349823,0.8,0
0.39440665547156084,0.15555660988026251,0.14386816470847294,0.9566371741040753,0.9371560877878164,1.5771936826447206,2.4875399125744155,1.2838056418447372,0.3050435326335206,0.21771848582368952,0.9,0
0.9552887182571972,0.9125765352294786,0.7277881289581093,0.8188510517930485,0.7838869790772617,1.8382386020503458,3.37912115806801,1.4828377650112705,0.07025669761274239,0.06928945800145174,random,0
0.42501028201737673,0.18063373982049008,0.13108319179244046,0.9423914960167606,0.9066571064687527,1.9868509589606012,3.94757673312266,1.6180349091446227,0.275377979369409,0.2780659587399203,0.2,1
0.5547823020546274,0.30778340267303184,0.22872165004350925,0.8867530019389023,0.8412131186827123,1.848054551289339,3.41530562454124,1.5032808533396673,0.16288563043038337,0.1803118198029751,0.3,1
0.5098147555121192,0.25991108493788184,0.27309866753382495,0.9138930602597118,0.8913998218132742,1.8495577156530145,3.420863743531597,1.4704027190761055,0.10310565315015724,0.10345734616144156,0.4,1
0.4852529425891911,0.2354704182914688,0.21124350378362206,0.9272008529627301,0.8999024962010911,1.6555284426468333,2.7407744244126495,1.3193313063617729,0.21127765043552182,0.15509834352507637,0.5,1
0.41370309137500333,0.17115024781323435,0.1330578764142072,0.9454046635838139,0.928821402960615,1.6781627634619,2.8162302606700815,1.3833304387232044,0.17900719498648765,0.135862179945548,0.6,1
0.5941039665697212,0.35295952309387646,0.3346485731573233,0.8746728935026584,0.8475680598766373,1.6124221446182345,2.5999051724552666,1.3170696749891964,0.06822520027855533,0.03188333799109332,0.7,1
0.3887215744974422,0.15110446247977052,0.11100565406530807,0.9587705012202962,0.939783136583532,1.6137001918540712,2.604028309189866,1.322200696926738,0.10503869465865956,0.06312374890995563,0.8,1
0.37894209276615737,0.14359710966999503,0.11727749174160422,0.9599846138275484,0.9445048844963522,1.6197626814629928,2.623631144260185,1.334351364956927,0.2479221862166028,0.20851293910765437,0.9,1
0.9569069741790692,0.9156709572325419,0.7263021261412806,0.8172059587553302,0.7801570515440166,1.8301978360874478,3.3496241192191762,1.485676036493841,0.05670353844484362,0.04519240221033314,random,1
0.5678333093952131,0.32243466725871983,0.3820866663035814,0.9141494844651379,0.8756768151897725,2.063653362678021,4.258665201292303,1.6799960080216358,0.2358589050743228,0.2726595265416139,0.2,2
0.560466520990513,0.3141227211512091,0.23303403909059062,0.884351598455306,0.8323837290842813,1.889809454545689,3.5713797744902744,1.5382248081647134,0.08784087691263348,0.08878238388353944,0.3,2
0.4748485866680541,0.22548118026064848,0.17209838025852175,0.9235427845620474,0.9005824356753307,1.9126857430995285,3.6583667518561955,1.5398065601094897,0.03046498011126246,0.10868866394757094,0.4,2
0.4837499930805638,0.23401405580544554,0.17831287686464173,0.9270044507298537,0.9028771151861853,1.6781839106322716,2.816301237905024,1.3266155985047363,0.19703841341394104,0.1638074647556158,0.5,2
0.43339180844919795,0.18782845963086628,0.152392411297345,0.939924732249226,0.9206903277166906,1.625071703007073,2.6408580399143085,1.3141114521312438,0.24153800411475926,0.2158773764804825,0.6,2
0.5781097582341782,0.33421089256558,0.2982461095314055,0.8789295717585993,0.849964411122834,1.6234493066545708,2.6355876512772065,1.3124212059803886,0.06843543270880793,0.04126422845410062,0.7,2
0.48730234621699975,0.2374635766285927,0.2984005946177169,0.9453672818813601,0.9261678521822367,1.561744839192225,2.4390469427435493,1.2851110660279377,0.13649676734445826,0.09030202969063096,0.8,2
0.37959660128819667,0.14409357970955017,0.11645064677664953,0.959827279282224,0.9396874399914609,1.6281307684519624,2.6508097991799775,1.3240884363106662,0.24578942331730114,0.1930242414584523,0.9,2
1.0118355708054172,1.0238112223471243,0.7853036824021918,0.8058877009861218,0.7693441039367449,1.81305985156926,3.2871860253723466,1.4668506258536018,0.07571297025054621,0.0730971819269226,random,2
0.45702055451268886,0.2088677872470856,0.23398967402495077,0.936583458911994,0.9018411168717952,2.0303775798760544,4.122433116863343,1.6356064014039258,0.2314749983669832,0.2475269228089464,0.2,3
0.549943608919651,0.30243797299157005,0.23301953965459105,0.8879095942267361,0.837362448771198,1.9170055078341983,3.674910117066653,1.5724819211903234,0.08305728345922903,0.09196779528686591,0.3,3
0.5293173688226964,0.28017687693738247,0.3089472788754646,0.9097897507013568,0.8894272436496536,1.8523090566561553,3.4310488413704157,1.4726372054708208,0.12692157616574629,0.09632638783844953,0.4,3
0.47446063380615616,0.2251128930317394,0.1654742663676351,0.929803409495003,0.9005632726322228,1.6330614242506019,2.6668896153754043,1.3324552997500236,0.26264558314439934,0.22380688048144617,0.5,3
0.41164346757718806,0.1694503443989715,0.13201613487011343,0.9459742184953418,0.919512780614674,1.6727428359007914,2.798068595057422,1.3628590527688376,0.1642935626913622,0.14094714860773888,0.6,3
0.5597286873730344,0.31329620346834003,0.2108328514530076,0.8869759153876037,0.8584337689544627,1.5504583267884078,2.403921023107509,1.2644659350645375,0.19159693827785024,0.16602130442474905,0.7,3
0.3867164722353363,0.14954962989814363,0.12644912512061032,0.9591712745467185,0.9371107816933312,1.6030569044113436,2.56979143878088,1.2980421591878857,0.134379051653763,0.08644446725724479,0.8,3
0.43243695742303273,0.18700172214528984,0.2310438883743518,0.9524351831119386,0.937162088030077,1.6073459597793454,2.583561034418985,1.3163150799229435,0.269089963419241,0.2150298817034507,0.9,3
0.9628471266455472,0.9270745892895863,0.7396513369361948,0.8195706092593351,0.7868521532434487,1.8286932209312985,3.3441188962800865,1.469969340289095,0.0784501909037768,0.06317486483646201,random,3
0.44695835905556425,0.1997717747296427,0.20057292256248294,0.9373114517750423,0.9015943545952964,1.9846697071289197,3.938913846395192,1.6021663665736554,0.2929422709264154,0.32017768197105273,0.2,4
0.5878661828325684,0.3455866489181348,0.32349826229400847,0.873161063731369,0.8306226513764053,1.8863490462447818,3.5583127242685983,1.5297197909773994,0.12092298129986523,0.1219807999769235,0.3,4
0.5780465948285939,0.3341378657929326,0.3717721112589588,0.8978420271291737,0.8795816035151102,1.8831940510861356,3.546419834046211,1.4920034679975482,0.06885792223413181,0.07303387233261086,0.4,4
0.466131884397704,0.21727893365215445,0.16534183661349197,0.9324654313100478,0.9079030662247921,1.694437176224282,2.8711173441709184,1.3528412962367218,0.16823371738961387,0.11409533316787226,0.5,4
0.4948913350463782,0.24491743350398656,0.27591087208222204,0.927578813257505,0.9079360675448488,1.6644773341908268,2.770484796035001,1.344937631041237,0.1662881162633265,0.12323743016355691,0.6,4
0.6020945830737161,0.362517886966712,0.36501313792736456,0.8755213193039918,0.8485221001849823,1.5793410708681686,2.494318218131013,1.2847266305954028,0.11735738108849594,0.09126642029897751,0.7,4
0.3851811532007072,0.1483645207810267,0.12460642388827947,0.9595124829014481,0.9427615034847354,1.5744512006537172,2.478896583239932,1.2947941918946055,0.13713715627136377,0.07779417573995456,0.8,4
0.39083917909631166,0.1527552639166788,0.11297314088207663,0.9573726676256525,0.9400317038911565,1.6378260092157628,2.6824740364636317,1.3432961864137605,0.22786617785162322,0.1942224237294283,0.9,4
0.8925649269897598,0.7966721488922351,0.652678804956599,0.8333224224131371,0.7923147828498831,1.8533052205071285,3.434740240358976,1.4985828994011383,0.0433248470343571,0.05650439956556413,random,4
