rmse_c,mse_c,mae_c,pcc_c,spcc_c,rmse_nc,mse_nc,mae_nc,pcc_nc,spcc_nc,threshold,seed
1.1405752632097588,1.3009119310460109,0.8935462497855824,0.4457387251494163,0.4351814004079648,1.90614446502268,3.6333867215366,1.4042752063831636,0.4603550371574706,0.4394406538699087,0.2,0
1.017734635636952,1.0357837885750794,0.773339354080806,0.5368821645076622,0.4893943446149619,1.3835511128787212,1.914213681947948,0.999712201540288,0.6672168371604215,0.6922863370036754,0.3,0
1.1165121048858224,1.24659928035657,0.8639162250923269,0.4309392295042459,0.4062865991499435,1.4473418517685803,2.0947984358809033,1.0237885051906523,0.6397912233574854,0.6019230230341949,0.4,0
1.1726534367342984,1.3751160826847617,0.9058231232504804,0.4188558162076946,0.3850781531694498,1.346337847402829,1.8126255993492832,0.9878649021023438,0.6302726126775604,0.5930677756085122,0.5,0
1.046374933963234,1.0949005024265623,0.8281730178879766,0.5859746761022749,0.520442817771263,1.1158217206914232,1.2450581123667686,0.9190345647614424,0.7507849907777275,0.7469935860589703,0.6,0
1.1063971359195588,1.2241146223710029,0.8581110518246517,0.4295136892996578,0.4018924800170773,1.257746011548682,1.5819250295666174,0.9025747326641794,0.6190483565485041,0.6322895515813889,0.7,0
1.2092802128792313,1.462358633261239,0.9161777423375724,0.4711238390635363,0.4243771568464954,1.247126734080544,1.5553250908584038,0.8921188387981489,0.6248873173668329,0.6417581139178822,0.8,0
1.1926864439558482,1.422500953596047,0.902592284826705,0.4767935833344149,0.4360893571593411,1.3420519171213277,1.801103348249031,0.942582246073072,0.640848098402131,0.643891462839376,0.9,0
1.3401987670722746,1.7961327352620446,1.0246212412227471,0.5027596138243215,0.4874789184955814,1.48743765844424,2.212470787758084,1.0016939986114417,0.5437629824104941,0.5398232566559558,random,0
1.1531231145660887,1.329692917346597,0.909586308808604,0.4239569068161252,0.4015219758412828,1.8182509318962508,3.3060364513415843,1.434508694896568,0.494582642748529,0.5040548246291271,0.2,1
1.037944658871635,1.077329114880155,0.793307462384918,0.5040624885458764,0.4571189204559681,1.4129088500842406,1.9963114186463713,1.0195186661904614,0.6388591232352707,0.6453234367729815,0.3,1
1.117219913875768,1.248180335960578,0.865987899039447,0.42901434847298,0.4029459667770285,1.4511974452450522,2.105974025085766,1.0294582219547623,0.6371866314099058,0.5990881748484153,0.4,1
1.1226672242487623,1.2603816964024213,0.853609098794553,0.4984217800495428,0.4636550462540135,1.1791467955525383,1.3903871654618194,0.8463120366533592,0.7317713960728642,0.7351608877658368,0.5,1
1.117675813585579,1.2491992242741867,0.8421633600532112,0.4829259209011297,0.4527901116554071,1.1939914853975917,1.425615667201947,0.8468442676649505,0.7292808301487436,0.7382848466260227,0.6,1
1.1090904779176418,1.230081688207583,0.8618854890054988,0.4238066967816926,0.3976488007209957,1.2656206844224571,1.6017957168379686,0.9139479060144674,0.613339090699852,0.6285196610214887,0.7,1
